state,county,tract,B08134_022E,B08134_023E,B08134_024E,B08134_025E,B08134_026E,B08134_027E,B08134_028E,B08134_029E,B08134_030E,B08134_032E,B08134_033E,B08134_034E,B08134_035E,B08134_036E,B08134_037E,B08134_038E,B08134_039E,B08134_040E,B08134_062E,B08134_063E,B08134_064E,B08134_065E,B08134_066E,B08134_067E,B08134_068E,B08134_069E,B08134_070E,B08134_102E,B08134_103E,B08134_104E,B08134_105E,B08134_106E,B08134_107E,B08134_108E,B08134_109E,B08134_110E,B08134_112E,B08134_113E,B08134_114E,B08134_115E,B08134_116E,B08134_117E,B08134_118E,B08134_119E,B08134_120E
48,439,121610,66,53,181,237,85,121,60,97,109,5,13,20,18,0,5,2,6,10,0,0,0,0,0,0,0,0,20,0,0,34,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
48,439,121611,157,128,268,571,137,200,129,172,145,11,16,0,10,0,0,9,3,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0
48,439,121702,78,120,128,150,60,160,60,35,6,20,5,8,0,0,40,0,0,27,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,14,19,0,0,0,5,0,0,0,11,0
48,439,121703,211,222,150,292,118,362,164,93,31,8,67,78,71,49,56,60,4,32,0,0,0,0,0,0,0,0,0,19,48,8,0,0,0,0,0,11,15,0,13,0,0,0,0,20,0
48,439,121704,43,79,147,255,24,181,116,44,64,70,0,39,20,21,274,0,61,44,0,0,0,0,0,0,0,0,0,19,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,439,121903,245,293,295,249,53,321,176,140,38,17,230,98,59,15,72,14,75,139,0,0,0,0,0,0,0,0,10,7,17,0,26,0,0,0,0,16,9,0,0,0,0,0,0,0,0
48,439,121904,263,322,159,151,104,165,33,118,167,0,81,26,29,16,73,0,76,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,13,0
48,439,121905,281,223,484,315,137,406,183,95,0,4,50,73,61,40,27,83,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,1
48,439,121906,159,186,212,244,56,170,127,37,109,0,86,11,54,75,69,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,439,122001,159,169,259,137,76,136,110,91,15,58,32,58,66,22,41,108,0,11,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,47,0,0,0,0,10,0,0,0,0,0
48,439,122002,107,191,144,269,55,287,80,39,41,173,51,50,33,0,183,56,0,11,0,0,0,0,0,0,0,0,0,32,0,0,25,0,0,0,0,0,0,0,12,0,0,0,0,0,48
48,439,122100,180,320,199,218,50,466,196,126,68,380,85,0,219,0,211,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,21,0,21,0,0,18,0
48,439,122200,59,66,123,91,51,55,21,48,0,24,27,18,58,0,0,15,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0
48,439,122300,221,120,75,54,74,156,138,58,16,0,77,45,0,0,32,7,0,0,0,0,0,0,0,6,0,0,3,477,250,62,6,10,0,0,0,0,0,0,0,0,0,11,0,0,0
48,439,122400,158,281,432,206,114,340,134,127,163,43,38,79,10,5,56,9,9,53,0,0,0,0,0,0,0,0,0,81,86,65,27,0,40,0,0,0,0,0,0,0,0,0,0,0,0
48,439,122500,302,216,205,291,278,353,64,48,79,41,36,13,0,0,12,27,22,0,0,0,0,0,0,0,0,0,0,20,50,0,0,0,0,0,0,0,0,0,26,6,9,0,6,0,0
48,439,122600,177,105,145,159,94,225,96,86,43,78,0,31,184,11,56,33,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,21,0,0,0,0,0
48,439,122700,215,294,318,261,144,205,107,165,49,13,0,0,55,0,54,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0
48,439,122801,245,157,273,176,58,82,80,108,33,61,59,101,20,0,9,0,106,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
48,439,122802,122,233,222,121,59,370,159,99,89,33,64,42,29,9,85,0,105,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
48,439,122900,109,244,589,215,200,201,221,151,121,0,210,82,53,13,21,0,130,43,0,0,0,0,0,0,0,0,0,40,0,0,0,0,95,0,0,0,0,0,0,0,0,0,19,0,0
48,439,123000,315,465,562,347,41,68,75,68,34,0,79,67,85,3,17,24,0,0,0,0,0,0,0,0,16,3,0,39,0,2,0,0,114,0,0,0,0,0,0,23,0,0,0,0,0
48,439,123100,0,40,113,86,131,57,22,0,13,0,74,9,0,31,22,2,16,0,0,0,0,0,0,0,0,9,36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
48,439,123200,230,120,169,211,111,124,78,41,62,0,24,8,0,0,11,5,34,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0
48,439,123300,262,278,286,217,77,67,26,63,24,21,0,26,31,0,0,0,13,0,0,0,34,9,0,0,0,9,5,183,64,30,0,0,0,0,0,0,56,0,16,0,0,23,0,0,0
48,439,123400,107,161,39,130,39,50,25,22,0,0,17,4,11,0,0,4,0,0,0,0,0,0,0,0,0,5,0,29,21,0,0,0,0,0,0,12,0,24,9,5,0,8,0,0,0
48,439,123500,36,76,146,65,41,87,6,0,19,0,35,21,0,0,4,0,15,39,0,0,0,0,0,0,0,0,18,33,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
48,439,123600,74,86,147,119,29,43,11,12,10,6,28,50,42,7,1,45,0,15,0,0,7,7,0,0,0,0,0,45,19,16,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0
48,439,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,441,010100,1025,476,471,103,0,38,12,0,164,44,23,7,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,193,93,25,3,0,0,0,0,0,14,0,13,16,0,14,0,0,0
48,441,010200,177,159,188,71,0,39,8,9,43,19,7,14,27,0,0,0,7,0,0,0,0,0,0,0,0,0,11,88,10,10,0,0,0,0,0,0,30,23,16,0,0,8,0,0,0
48,441,010300,109,243,147,68,5,50,23,5,8,0,62,8,9,13,0,0,0,0,0,0,17,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
48,441,010400,160,185,88,54,17,23,14,14,12,34,4,0,15,0,12,0,0,10,0,0,0,0,0,0,0,0,5,18,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,441,010500,277,291,365,39,6,4,0,20,39,62,81,56,53,7,0,0,8,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,53,0,0,0,9,0,0
48,441,010600,145,637,367,161,25,164,10,0,3,0,40,50,46,1,8,0,0,0,0,0,0,0,0,0,0,0,0,19,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,441,010700,312,362,95,125,22,0,64,8,0,10,80,78,42,0,40,0,0,57,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
48,441,010800,74,67,64,66,6,42,6,0,0,22,70,17,16,0,6,0,0,22,0,0,0,0,0,21,0,0,0,0,9,0,50,0,0,0,0,0,0,0,17,12,0,0,0,0,0
48,441,010900,833,881,651,105,76,17,0,32,49,33,125,53,41,0,80,0,0,48,0,0,0,13,0,0,0,0,0,64,53,0,0,0,0,0,0,0,0,0,12,0,0,0,19,0,0
48,441,011000,149,93,143,26,13,13,0,0,0,7,49,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,9,0,10,9,0,0,3,7,0,0,0,0,0,0,0,0
48,441,011200,207,168,318,81,0,7,24,0,4,23,113,108,38,0,31,0,0,3,0,0,0,0,0,14,0,0,0,9,0,0,0,0,0,4,0,22,8,0,19,0,0,0,0,0,0
48,441,011300,221,375,380,232,0,43,25,0,68,60,22,24,9,0,0,0,7,4,0,0,0,0,0,0,13,0,0,9,0,46,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
48,441,011400,479,392,430,174,13,41,29,47,21,43,36,0,0,0,39,15,0,0,0,0,0,0,0,0,0,27,0,7,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0
48,441,011500,232,393,287,192,0,51,0,0,24,0,18,44,13,0,0,13,0,0,0,0,15,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
48,441,011600,342,373,468,40,7,0,37,10,7,57,31,3,0,0,6,11,0,5,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
48,441,011700,192,207,278,43,32,4,0,0,7,43,36,44,3,0,0,0,3,0,0,0,0,0,0,6,28,0,0,0,18,0,0,0,29,0,0,0,4,0,4,29,0,0,0,0,0
48,441,011900,155,194,173,39,11,6,0,9,0,35,17,39,11,15,4,0,15,12,0,0,0,0,0,10,0,21,0,18,0,0,0,0,11,0,0,0,5,11,3,0,0,4,0,0,0
48,441,012000,193,320,247,33,8,26,0,16,30,4,42,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
48,441,012100,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,441,012200,184,223,235,106,8,0,18,12,36,52,20,29,4,0,0,0,7,0,0,0,0,0,0,0,0,4,6,15,0,0,0,0,0,0,0,3,5,0,0,5,0,0,0,0,0
48,441,012300,457,432,233,118,42,156,15,18,21,53,54,22,42,0,10,0,0,12,3,0,0,10,0,0,0,0,0,198,4,0,0,0,0,0,0,0,0,0,13,2,0,0,3,0,0
48,441,012400,263,281,212,140,59,14,0,15,10,29,34,71,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
48,441,012500,254,605,253,101,17,47,12,13,31,58,0,47,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,441,012600,381,344,352,32,0,14,0,6,27,16,35,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0
48,441,012700,619,1043,765,263,70,86,17,57,0,157,156,77,33,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,30,0,0,0,0,12,0,0,0
48,441,012801,364,718,425,158,0,51,0,25,114,68,28,104,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,441,012802,311,970,570,120,63,77,0,22,25,84,144,61,15,0,27,9,14,17,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,90,86,66,97,0,0,0,0,0
48,441,012900,457,151,49,55,10,0,0,0,0,73,1,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,9,0,0,0
48,441,013000,355,15,0,92,0,19,0,0,0,91,15,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0
48,441,013100,583,436,838,0,83,113,13,0,51,29,137,288,49,0,46,0,63,56,0,0,0,0,0,0,0,0,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,441,013200,51,100,133,133,24,92,0,17,13,3,20,48,18,15,3,0,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,9,5,12,8,0,0,0,0,0
48,441,013300,367,414,337,78,75,59,12,14,14,16,24,66,4,0,18,0,22,29,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0
48,441,013401,457,735,244,178,78,22,9,10,129,24,8,30,0,0,11,0,0,0,0,0,0,0,0,49,0,0,0,1,0,0,3,0,0,0,0,0,0,41,0,0,0,0,0,0,0
48,441,013402,354,475,646,659,103,39,10,49,73,0,113,38,71,17,25,0,0,0,27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
48,441,013404,405,855,951,412,192,99,71,29,117,0,150,44,29,0,3,0,0,84,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,41,26,0,0,0,0,0,0,7
48,441,013500,189,310,537,920,233,560,68,96,103,30,49,38,31,72,37,0,2,47,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,130,0,3,6,24,16,2,0,5
48,441,013600,502,270,192,498,279,345,29,36,35,49,1,4,59,27,29,5,7,51,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,27,0,3,1,0,0,0,0,0
48,441,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,443,950100,170,41,8,13,0,0,22,7,38,3,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
48,445,950100,154,161,277,62,20,50,53,49,148,49,27,26,0,3,15,0,0,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,445,950300,274,124,52,0,4,132,32,15,5,9,51,25,0,0,46,0,4,6,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
48,445,950400,874,500,167,68,10,228,77,185,160,160,60,20,68,0,63,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,21,0,49,0,0,0
48,447,950300,277,24,46,42,11,61,48,24,54,14,3,0,2,0,7,9,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0
48,449,950100,39,100,45,130,29,178,47,20,8,0,0,49,36,0,5,17,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
48,449,950200,73,212,184,206,51,73,49,25,16,29,39,29,45,0,16,1,25,21,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,449,950300,615,779,710,428,102,366,22,66,119,5,75,32,82,14,18,0,15,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,16,35,0,0,0,0,30
48,449,950400,238,290,448,312,173,303,78,54,145,73,12,74,22,0,35,0,0,69,0,0,0,0,0,0,0,0,0,45,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
48,449,950500,228,528,55,55,5,25,23,5,16,56,66,42,14,3,25,18,0,9,12,18,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
48,449,950600,523,249,179,105,50,73,0,34,18,41,46,38,10,0,5,0,19,0,0,0,11,0,0,3,0,0,0,15,0,0,22,0,0,0,0,0,0,23,6,10,0,0,0,0,0
48,449,950700,116,114,93,20,12,16,0,8,0,46,5,62,20,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0
48,449,950800,734,202,220,107,212,46,62,69,41,140,49,43,25,0,35,10,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,29,0,0,0,0,0,0
48,451,000100,65,241,306,154,11,37,9,6,0,17,16,28,27,0,19,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,451,000200,169,349,649,305,37,74,7,51,49,8,9,143,24,10,5,6,28,18,0,0,0,0,0,29,0,0,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0
48,451,000300,286,819,680,155,29,107,0,33,80,41,62,125,0,8,33,0,0,103,2,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,27,0,21,0,0,0,0,0,0
48,451,000400,303,601,781,11,0,63,0,0,133,72,47,58,0,0,153,0,34,12,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
48,451,000700,146,361,379,76,31,31,0,38,63,26,72,90,10,13,45,0,20,10,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0
48,451,000801,286,696,371,104,19,42,0,35,38,24,79,78,17,0,19,0,0,83,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,10,51,0,0,0,0,5
48,451,000802,373,433,615,38,30,82,0,0,89,106,63,91,67,0,64,32,0,0,0,20,0,0,0,7,0,0,0,0,23,6,0,0,0,22,0,0,29,0,17,0,0,0,0,0,0
48,451,000900,85,205,131,66,6,89,0,5,18,0,64,53,0,17,0,0,0,11,0,0,0,0,0,5,0,0,0,8,13,0,0,0,0,0,0,0,28,8,0,0,0,0,0,0,0
48,451,001000,758,928,393,138,28,62,36,65,0,82,88,33,0,32,0,0,0,0,0,0,0,0,0,1,0,11,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
48,451,001101,936,888,622,73,0,92,20,41,15,14,58,13,0,0,14,0,23,0,0,0,0,0,0,0,0,0,0,55,21,0,0,0,0,0,0,0,0,14,59,0,0,0,0,0,0
48,451,001102,373,761,350,73,10,0,8,25,82,18,154,30,20,11,0,93,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,40,0,0,0,24,0
48,451,001200,674,895,648,375,32,28,51,48,83,0,122,130,14,0,0,13,16,77,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,20,0,0,18,0,0,0,0,0,0,0
48,451,001301,908,869,596,112,14,22,14,17,78,118,148,141,0,11,0,0,0,23,0,0,0,0,0,0,0,0,0,59,11,18,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
48,451,001303,531,678,252,103,0,20,0,7,17,37,74,56,0,0,0,0,0,23,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
48,451,001304,218,258,365,104,0,13,32,19,23,93,9,0,0,0,8,0,39,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
48,451,001400,572,723,421,226,0,0,0,15,39,76,73,0,13,0,16,0,0,59,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,451,001500,145,19,4,3,0,0,33,0,0,62,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,417,483,340,71,222,0,0,57,21,0,30,8,0,0,0,0,0
48,451,001600,236,253,453,523,136,141,42,27,58,42,11,32,53,36,51,3,0,70,0,0,0,0,0,4,0,0,0,42,0,7,0,0,0,0,0,0,14,0,0,3,0,4,0,0,0
48,451,001702,147,106,162,250,186,113,25,14,83,11,9,44,29,0,0,0,0,21,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,29,8,0,0,0,0,0
48,451,001704,350,286,508,612,457,387,125,80,221,11,15,33,78,32,43,8,34,40,0,0,0,0,0,0,0,0,0,58,10,0,0,0,0,0,0,0,5,27,4,0,0,0,0,0,6
48,451,001706,342,571,476,44,41,32,14,10,33,0,7,63,13,26,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,0,0,0,0,51,22,0,0,12,0,0,0
48,451,001707,447,769,622,384,18,0,0,15,88,47,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,451,001708,594,542,633,191,0,120,43,69,259,17,16,88,29,0,0,99,0,38,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,451,001800,134,251,110,42,19,104,0,0,37,15,18,23,7,0,0,0,0,10,0,0,0,0,0,0,0,11,0,23,17,0,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0
48,451,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,453,000101,328,270,666,208,66,76,9,0,6,0,28,23,0,0,10,0,0,12,0,0,0,0,0,18,0,9,7,45,0,0,0,0,0,14,0,0,0,13,8,8,0,0,6,0,0
48,453,000102,51,256,211,234,40,106,0,0,13,0,0,22,0,0,0,0,0,0,0,0,0,0,0,9,0,0,19,1,13,14,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0
48,453,000203,81,75,130,113,6,23,5,0,31,14,26,21,5,0,7,0,0,0,8,20,51,31,0,13,0,14,0,51,13,1,0,0,0,0,0,12,0,0,31,5,0,0,0,0,0
48,453,000204,210,286,212,266,29,29,27,20,0,11,7,10,9,0,20,0,0,0,0,0,11,10,0,0,0,11,8,21,41,59,26,0,0,0,0,0,16,17,38,17,0,17,0,0,0
48,453,000205,264,149,428,345,184,170,0,0,16,0,239,15,0,0,18,0,0,0,0,0,45,0,34,16,21,0,32,44,0,0,0,0,0,0,0,16,0,0,33,32,28,15,0,0,30
48,453,000206,142,217,330,582,117,25,32,43,34,0,32,39,10,12,32,9,0,0,0,0,0,0,10,65,17,0,39,0,0,8,0,0,11,0,0,0,10,19,34,51,13,0,0,0,0
48,453,000302,188,598,422,363,114,142,0,15,49,18,13,0,0,0,0,0,0,0,0,79,143,99,0,33,14,0,0,55,14,12,0,17,0,0,13,0,174,123,70,88,15,16,17,0,0
48,453,000304,198,457,359,134,57,128,30,0,9,45,45,18,0,0,14,0,0,13,0,48,14,24,5,101,0,0,38,0,0,9,0,0,0,13,7,0,0,70,73,42,0,15,0,0,33
48,453,000305,308,286,268,224,92,79,15,19,6,0,46,72,78,10,0,0,0,35,37,48,22,68,23,40,28,13,33,29,0,5,20,0,0,0,0,0,0,45,43,45,41,0,0,0,0
48,453,000306,291,302,414,238,72,118,0,28,26,7,22,19,54,0,31,0,0,9,0,27,0,7,0,0,0,16,36,37,0,0,0,0,0,0,0,0,22,18,48,8,0,0,0,0,17
48,453,000307,178,101,154,271,6,89,0,0,12,0,22,0,11,19,0,7,0,23,0,27,5,0,0,0,20,3,5,9,0,11,0,0,6,0,8,0,0,5,29,20,0,22,0,0,13
48,453,000401,276,298,306,141,17,81,0,0,37,23,32,73,25,0,0,0,0,0,0,21,6,0,7,75,0,11,0,43,26,79,20,8,10,0,11,22,38,83,53,18,0,0,7,0,0
48,453,000402,248,209,322,118,33,62,0,14,7,56,30,35,37,0,5,0,7,6,0,0,22,35,16,10,0,35,0,0,0,0,7,0,15,0,0,0,38,23,87,24,8,26,0,8,0
48,453,000500,183,544,195,368,41,21,17,13,0,68,142,36,0,0,0,0,0,0,0,0,42,33,0,9,0,20,0,239,73,123,126,14,0,0,0,0,60,130,171,21,0,0,0,0,0
48,453,000601,278,86,214,54,17,81,15,0,86,17,22,9,10,2,0,0,0,7,0,0,0,17,0,4,84,0,0,697,213,72,10,0,3,0,4,0,18,27,10,0,0,0,0,0,0
48,453,000603,76,245,454,161,122,109,10,48,57,39,62,47,88,0,0,0,0,16,0,49,13,8,0,100,0,0,13,146,133,195,115,24,0,0,0,0,38,33,32,51,0,0,0,0,0
48,453,000604,100,233,99,31,0,24,20,62,12,0,0,0,0,0,0,0,0,0,0,0,50,0,0,19,11,0,4,366,154,266,97,0,0,0,0,0,71,31,12,14,0,0,0,0,0
48,453,000700,94,99,77,36,12,19,4,11,3,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,13,11,0,127,23,23,14,0,0,0,0,0,46,63,11,0,0,0,0,0,0
48,453,000801,102,130,120,105,35,20,0,7,13,13,13,19,4,8,0,0,0,11,0,0,0,0,0,6,0,6,23,32,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0,0,0
48,453,000802,111,106,246,144,48,142,0,30,9,0,7,37,11,34,83,10,0,27,0,38,0,39,0,31,0,0,76,0,0,18,0,0,0,0,0,0,13,19,39,43,10,7,0,0,0
48,453,000803,188,244,231,148,8,63,0,38,17,19,44,30,12,0,0,0,0,42,0,0,26,4,0,16,45,0,48,22,9,0,0,0,0,0,0,0,9,43,49,40,0,0,8,0,0
48,453,000804,185,111,171,168,67,27,29,27,14,8,14,23,29,0,25,14,0,0,0,0,0,0,0,0,0,0,18,16,0,17,4,0,10,0,0,0,23,43,39,16,9,19,0,0,0
48,453,000901,129,189,168,146,14,56,38,26,13,6,7,0,0,8,47,0,8,0,0,0,40,9,0,6,0,0,9,5,5,18,10,0,5,0,0,0,35,31,19,0,25,0,0,0,0
48,453,000902,267,245,194,457,69,66,98,50,46,0,47,108,31,10,20,0,0,0,0,12,0,0,0,29,0,0,101,67,52,14,14,0,0,0,0,0,33,36,26,0,0,0,10,0,0
48,453,001000,252,189,202,149,54,120,20,12,9,77,96,19,41,0,51,0,0,18,3,29,14,0,0,21,0,0,39,56,3,0,4,0,11,0,0,0,33,29,68,0,0,6,6,0,0
48,453,001100,401,369,260,452,171,127,134,26,41,7,0,53,12,27,23,12,0,0,0,0,0,13,0,0,0,12,0,119,152,89,0,0,0,13,0,0,25,35,63,0,0,21,0,0,0
48,453,001200,514,424,391,375,129,136,74,54,12,41,0,0,0,0,0,0,0,0,0,0,34,35,0,71,0,0,0,131,85,40,103,13,14,0,0,0,10,13,37,54,0,0,14,0,0
48,453,001303,257,125,410,204,88,75,40,14,18,21,35,14,0,0,7,0,8,8,0,0,0,7,0,8,0,9,3,0,7,0,10,0,0,0,0,0,5,42,23,0,0,8,0,0,0
48,453,001304,298,304,474,410,117,140,76,0,81,0,52,9,11,0,18,0,0,0,6,0,0,0,24,0,7,8,0,0,0,11,13,0,0,0,0,0,31,14,86,81,9,9,0,0,0
48,453,001305,312,581,367,674,106,202,57,41,25,24,112,66,0,0,56,15,0,0,0,0,0,9,44,18,11,13,13,43,57,18,84,0,0,0,0,0,16,73,15,0,0,0,0,0,0
48,453,001307,447,386,192,230,98,107,35,20,7,11,0,16,0,0,28,0,9,12,0,0,0,11,0,40,20,10,47,10,0,0,2,0,0,0,0,0,5,8,12,31,16,8,11,7,0
48,453,001308,157,185,243,125,112,124,54,39,210,21,44,45,8,26,94,0,29,120,0,0,47,63,0,37,14,33,0,39,0,0,0,0,0,0,0,0,0,8,20,0,0,0,0,0,0
48,453,001401,237,451,314,164,38,96,8,0,17,37,9,20,18,0,7,17,6,7,0,0,0,40,0,8,8,8,0,19,39,0,0,0,7,0,0,0,56,57,46,33,0,5,0,0,0
48,453,001402,75,369,173,263,125,87,57,69,30,0,25,44,0,0,10,0,8,31,0,0,0,31,0,0,0,0,70,0,0,0,0,0,9,0,0,0,19,10,24,0,52,0,0,0,0
48,453,001403,53,149,126,150,42,78,28,0,18,12,0,0,0,0,0,0,0,7,31,5,0,0,0,4,0,0,0,31,0,0,0,0,0,0,0,0,47,0,52,0,0,38,0,0,0
