state,county,tract,B14003_005E,B14003_006E,B14003_007E,B14003_008E,B14003_009E,B14003_010E,B14003_011E,B14003_014E,B14003_015E,B14003_016E,B14003_017E,B14003_018E,B14003_019E,B14003_020E,B14003_023E,B14003_024E,B14003_025E,B14003_026E,B14003_027E,B14003_028E,B14003_029E,B14003_033E,B14003_034E,B14003_035E,B14003_036E,B14003_037E,B14003_038E,B14003_039E,B14003_042E,B14003_043E,B14003_044E,B14003_045E,B14003_046E,B14003_047E,B14003_048E,B14003_051E,B14003_052E,B14003_053E,B14003_054E,B14003_055E,B14003_056E,B14003_057E
48,029,110600,119,65,77,90,128,12,30,0,0,0,4,0,0,8,6,0,37,144,513,1135,2067,97,190,28,0,55,9,16,0,0,0,0,0,0,0,0,0,0,18,45,315,827
48,029,110700,117,26,0,0,21,29,0,0,0,0,0,0,0,0,0,0,19,0,34,92,425,135,24,45,0,51,65,0,7,0,0,0,0,0,14,0,0,0,0,56,61,416
48,029,110800,45,38,37,0,44,49,4,0,0,0,0,0,0,0,19,0,0,29,57,126,468,12,9,0,10,31,0,17,11,0,7,0,0,0,0,0,0,0,0,0,86,566
48,029,110900,18,30,15,4,5,13,20,0,0,0,0,28,5,0,0,0,0,0,24,129,251,5,4,16,0,5,12,0,12,0,0,0,0,5,0,0,0,0,0,8,94,122
48,029,111000,47,16,11,7,32,27,5,0,8,0,0,7,5,9,0,0,0,15,85,182,590,58,54,4,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,114,124,424
48,029,120100,286,281,127,180,34,50,60,63,21,0,37,9,35,73,0,0,0,377,687,503,458,178,194,151,104,38,99,68,78,7,23,22,0,9,11,30,0,0,466,517,437,491
48,029,120300,149,252,79,46,98,65,115,218,0,0,17,0,0,0,0,0,0,36,18,311,1932,155,285,17,0,73,30,0,18,87,0,0,0,57,16,0,0,0,0,97,315,2406
48,029,120400,113,153,71,32,0,18,11,34,59,0,26,37,0,0,0,0,0,0,2,116,1941,148,193,169,18,35,0,36,59,93,33,0,19,0,14,0,0,0,52,8,135,2097
48,029,120501,296,541,156,98,31,120,64,0,0,30,0,59,12,0,10,0,0,74,176,356,1830,192,163,99,90,79,58,259,0,0,0,28,0,34,11,0,0,43,20,284,452,1905
48,029,120502,326,272,156,10,69,14,5,43,0,0,0,0,0,0,0,0,0,66,126,312,1223,127,177,186,74,0,47,25,0,0,0,0,0,13,0,21,21,0,0,125,375,1245
48,029,120600,92,244,93,24,21,86,44,0,0,0,0,0,17,0,0,0,0,57,181,283,1643,146,131,121,0,47,32,74,0,0,0,0,18,0,68,0,0,17,13,48,459,1557
48,029,120701,89,105,256,31,0,25,51,0,0,0,0,15,0,0,8,0,0,72,17,340,1153,26,227,128,43,87,14,19,32,0,0,0,31,29,40,13,0,0,67,34,424,1642
48,029,120702,86,46,44,31,45,14,13,0,16,0,0,228,0,59,0,0,0,0,195,452,1095,50,117,47,9,112,35,24,0,0,0,0,30,0,20,0,0,0,0,75,196,1554
48,029,120800,187,192,91,18,24,41,14,81,55,56,0,0,0,23,0,52,0,17,22,398,1745,169,181,75,0,62,20,44,0,16,0,0,0,19,0,0,0,0,0,22,401,2194
48,029,120901,45,19,34,0,22,0,0,0,2,0,0,4,0,0,0,0,20,0,61,135,554,32,13,36,0,98,19,26,0,0,0,0,0,0,0,32,0,0,11,85,106,644
48,029,120902,127,63,86,19,51,166,77,0,0,0,35,0,0,0,0,0,0,29,271,496,1670,132,67,231,67,139,16,178,10,0,0,18,75,43,0,0,0,25,0,185,339,1759
48,029,121000,140,202,154,36,106,39,6,0,0,15,0,0,16,40,62,24,0,76,143,538,2001,194,151,151,38,89,51,45,0,13,14,11,51,50,0,19,0,0,0,72,513,1866
48,029,121108,122,126,55,24,20,75,29,30,12,13,0,0,0,0,0,0,0,0,165,443,1862,122,121,120,51,139,328,53,10,27,0,0,45,0,0,4,0,11,0,82,578,2022
48,029,121110,156,187,81,7,31,78,24,40,19,9,0,0,8,72,0,0,0,0,52,394,991,47,132,72,60,106,38,0,8,17,0,41,22,13,33,10,0,11,33,47,402,1402
48,029,121111,213,198,106,14,18,50,0,58,0,0,57,75,0,19,15,0,49,18,193,454,1324,121,175,49,0,62,96,65,15,0,0,0,0,37,31,0,0,0,19,321,336,1868
48,029,121112,60,126,44,0,0,19,17,23,0,0,0,0,19,0,0,0,0,52,197,249,935,93,93,41,10,96,21,34,10,0,0,14,0,17,36,0,0,0,57,62,370,1044
48,029,121115,124,184,135,0,29,18,0,0,0,0,0,0,60,19,13,0,0,0,69,378,1491,65,99,47,15,25,29,39,67,29,0,0,0,40,16,0,0,0,0,0,381,1642
48,029,121116,56,60,0,0,0,39,0,0,19,0,20,0,0,0,40,22,46,29,117,482,1046,197,106,138,19,82,109,17,0,14,0,0,0,0,0,0,27,0,23,77,434,1494
48,029,121117,113,104,32,49,12,154,34,10,0,0,0,41,32,36,0,0,11,0,180,338,959,78,59,0,12,20,28,46,57,8,0,19,20,13,8,11,0,0,53,130,315,1030
48,029,121118,166,102,75,72,106,97,14,0,0,0,0,78,16,0,0,0,0,0,421,358,1605,157,77,171,8,14,77,42,0,0,27,30,48,15,22,0,0,0,9,209,268,1263
48,029,121119,211,103,15,0,90,32,18,0,0,0,0,0,0,44,0,0,0,0,239,705,962,126,199,68,32,108,0,46,0,26,67,0,0,33,59,0,0,0,0,113,329,1487
48,029,121120,89,163,164,0,35,140,69,0,17,0,21,0,0,0,52,0,22,88,97,590,997,260,158,19,34,136,43,0,0,17,0,0,0,0,30,21,0,0,0,48,522,1106
48,029,121121,35,97,47,61,30,26,0,18,10,0,0,0,0,0,0,0,22,0,59,42,973,73,47,102,61,37,12,8,121,0,0,0,10,11,0,0,0,0,17,31,89,977
48,029,121122,56,84,88,8,42,39,9,0,9,0,31,21,0,17,6,0,0,3,68,348,1521,59,206,85,78,9,47,34,26,0,44,18,7,27,0,0,1,0,0,63,394,1548
48,029,121203,131,152,39,45,39,47,0,11,0,0,0,0,9,0,0,16,0,0,77,420,1035,174,88,15,27,34,50,52,0,8,9,0,0,0,0,37,0,11,15,94,273,1027
48,029,121204,78,195,178,0,154,88,51,0,64,9,0,22,12,0,59,0,0,61,247,548,1530,144,134,30,21,81,66,178,0,0,0,0,28,15,22,10,0,0,42,322,594,1706
48,029,121205,85,162,108,0,10,21,11,0,0,0,0,0,0,0,0,58,9,0,111,448,691,95,198,60,19,30,69,0,0,0,0,8,0,0,0,28,31,0,14,238,262,838
48,029,121206,399,304,147,130,0,22,85,0,0,0,0,0,61,39,0,0,0,63,287,266,2057,318,467,88,58,69,0,120,0,31,0,0,0,0,16,0,0,0,97,141,337,2281
48,029,121300,142,167,93,23,0,9,30,103,0,0,18,0,0,25,0,0,0,0,104,534,1887,110,40,52,62,81,0,13,15,33,51,0,21,49,58,0,0,13,0,86,288,1806
48,029,121402,182,361,207,55,34,30,33,0,13,24,0,39,0,0,0,0,0,43,118,362,1128,258,235,116,32,25,73,44,20,16,11,0,25,55,41,40,8,0,53,118,420,1190
48,029,121403,126,180,118,82,52,30,0,22,0,0,0,29,0,13,2,0,0,46,327,317,941,155,126,85,0,192,61,44,25,0,49,26,0,8,13,9,0,0,66,184,293,1306
48,029,121404,158,159,9,64,34,58,4,34,0,0,0,0,0,0,0,0,0,16,49,328,908,256,123,72,7,53,20,0,0,0,0,0,25,33,0,0,0,0,32,156,389,1238
48,029,121501,206,216,135,25,134,110,118,0,43,30,18,14,14,57,0,0,0,47,117,362,2153,309,177,221,30,139,109,102,0,56,62,33,47,39,37,28,28,0,42,92,323,1873
48,029,121504,169,191,204,126,24,101,106,0,45,0,0,0,0,42,0,0,13,27,171,536,1827,151,115,196,13,96,27,99,14,23,0,0,23,14,0,57,0,0,0,185,394,2227
48,029,121505,92,149,83,19,43,74,66,11,0,0,0,0,11,11,31,0,0,14,225,225,1016,163,190,184,10,132,14,20,30,0,0,0,13,0,69,12,13,0,12,75,309,1246
48,029,121506,240,150,153,31,14,28,18,0,0,0,0,0,16,0,24,0,0,28,117,158,1129,91,135,47,5,89,52,43,0,0,75,0,12,0,14,31,0,23,25,127,263,1322
48,029,121507,119,78,107,20,126,31,0,46,25,8,27,26,28,7,0,0,0,23,41,127,1163,112,88,89,34,47,39,19,8,0,0,6,0,0,32,0,0,0,28,86,286,1322
48,029,121508,171,298,181,41,14,36,0,8,0,12,0,5,0,41,18,0,0,25,168,383,838,173,276,67,74,15,63,15,14,48,4,0,0,0,6,15,0,0,32,105,347,1008
48,029,121601,113,161,42,38,47,120,0,0,34,0,0,0,0,15,0,0,0,72,115,562,917,158,138,85,0,64,47,105,21,0,0,0,0,0,47,0,0,0,0,80,274,1258
48,029,121604,215,363,204,117,109,156,146,0,0,0,0,13,0,43,0,0,0,0,234,455,1521,285,260,173,53,0,119,112,36,17,0,0,9,27,42,0,0,0,25,46,613,1934
48,029,121605,87,20,37,27,15,19,6,2,0,12,0,0,0,7,5,0,0,7,38,63,598,23,24,4,5,5,25,39,43,0,0,0,0,0,0,0,18,0,6,21,102,613
48,029,121606,69,49,49,55,83,89,7,0,0,0,0,0,0,0,17,0,0,0,170,518,1183,270,97,72,49,30,96,29,65,0,0,0,18,23,0,0,0,0,18,14,457,1376
48,029,121701,144,118,90,64,25,0,0,0,0,18,0,7,0,19,18,0,0,0,125,262,968,110,81,108,43,34,7,7,0,0,0,0,30,8,20,0,0,0,0,83,131,1270
48,029,121702,232,179,26,78,66,56,50,55,24,17,25,28,0,19,0,0,66,61,239,246,1917,229,51,251,20,160,75,15,0,0,37,0,0,0,41,0,13,0,30,108,249,2096
48,029,121802,259,262,184,126,169,31,93,37,13,53,0,0,35,0,0,48,0,41,183,541,1809,229,440,268,46,0,59,33,68,48,0,0,37,10,67,0,0,12,14,227,409,1909
48,029,121803,143,211,102,25,58,26,9,40,0,0,0,0,22,16,26,9,0,0,47,425,1098,132,104,120,36,27,30,47,0,11,0,0,0,0,7,10,4,0,12,41,406,1156
48,029,121804,252,222,204,15,19,53,33,66,16,32,0,0,27,30,49,0,0,76,261,233,1286,275,293,117,47,120,49,49,59,0,0,0,55,18,19,0,0,0,45,385,470,1580
48,029,121808,34,212,63,71,65,39,75,21,0,0,0,18,0,35,0,0,0,0,50,76,700,33,205,143,28,106,25,67,0,59,0,0,0,0,0,0,0,0,56,90,96,957
48,029,121809,146,161,93,20,36,14,35,0,28,24,0,12,39,34,0,12,0,10,91,318,1160,66,168,51,48,14,0,75,0,0,0,9,57,0,10,25,0,0,11,60,283,1462
48,029,121810,366,248,123,34,54,53,0,8,9,11,0,0,0,0,0,0,0,14,39,291,987,151,199,122,75,35,30,13,0,0,0,11,0,8,0,0,0,25,43,61,280,1171
48,029,121811,180,176,58,59,81,59,35,73,0,0,7,0,14,43,58,0,25,22,81,385,845,181,66,103,42,28,94,75,14,8,0,13,32,13,0,58,0,0,8,42,309,1005
48,029,121812,202,244,321,41,89,0,54,0,18,23,0,0,7,28,18,0,0,34,92,228,1385,103,278,244,23,29,18,100,0,0,30,0,0,123,42,0,0,0,35,98,392,1576
48,029,121813,53,54,46,8,0,16,23,0,0,0,0,0,0,0,0,0,0,0,52,65,447,11,43,3,3,13,70,2,0,0,0,0,0,0,0,0,0,0,0,10,45,526
48,029,121903,186,208,103,44,47,0,29,9,29,0,0,9,0,0,0,15,11,23,57,271,1460,118,150,142,10,11,34,8,45,0,9,23,0,24,10,0,0,0,8,58,192,1546
48,029,121904,251,135,85,21,0,17,18,0,37,0,12,0,0,61,12,0,0,0,34,177,818,153,298,72,16,0,10,56,10,0,0,0,0,0,64,0,0,0,0,0,246,662
48,029,121905,113,168,310,45,11,13,76,22,0,0,0,61,16,38,0,0,0,0,20,571,1303,197,238,53,0,0,0,24,29,31,14,0,0,7,50,16,0,0,0,96,352,1398
48,029,121906,195,322,180,19,0,53,0,0,2,0,0,0,0,48,0,0,18,0,159,274,1343,65,131,96,0,212,66,0,40,0,0,0,0,58,0,57,0,0,0,56,313,1482
48,029,121907,451,243,422,93,310,24,137,25,75,0,8,0,41,63,113,0,0,10,192,697,2271,457,494,73,26,26,97,52,140,44,36,0,21,31,24,8,0,0,0,103,680,2331
48,029,121908,30,81,52,4,4,11,10,11,0,0,0,0,0,10,0,0,0,0,6,107,630,136,98,123,16,29,24,30,22,6,5,0,0,0,0,24,0,3,0,36,142,681
48,029,121909,222,276,39,19,0,117,0,49,0,0,0,0,43,70,12,0,0,55,150,350,1105,99,142,55,41,80,63,29,37,23,0,0,47,37,34,0,28,30,29,58,463,1264
48,029,121910,193,177,13,30,21,0,28,19,9,0,0,0,13,4,7,0,0,44,17,179,995,211,238,150,87,7,53,0,30,6,0,4,0,0,18,28,0,0,10,59,239,1201
48,029,130200,110,125,38,15,15,0,0,0,0,15,0,6,0,0,0,0,15,9,35,189,528,129,41,11,5,11,41,1,0,0,6,0,7,5,14,0,0,0,24,33,142,329
48,029,130300,260,105,44,47,20,0,0,0,0,0,0,0,0,15,0,0,0,75,191,274,447,192,129,61,61,0,14,15,0,0,0,0,0,0,0,0,0,77,20,133,258,636
48,029,130401,106,57,43,31,58,16,22,12,0,0,0,50,0,25,0,0,42,6,67,142,1143,199,92,86,19,0,7,0,0,44,0,0,21,0,2,0,0,0,9,27,200,1035
48,029,130402,231,129,81,41,19,61,6,0,0,0,0,14,0,0,0,0,26,77,186,239,662,288,178,23,26,27,50,8,0,0,0,0,0,0,6,7,0,15,22,103,306,1005
48,029,130500,262,105,104,22,21,25,29,21,0,0,0,36,0,0,0,0,10,11,173,191,717,280,223,114,0,44,22,46,0,0,0,8,14,33,26,27,0,8,6,86,184,1095
48,029,130600,196,231,104,23,50,0,7,0,0,0,0,0,0,0,0,0,11,13,82,274,799,197,271,137,30,34,0,14,25,18,19,26,0,0,0,8,0,58,30,202,281,957
48,029,130700,124,46,33,11,4,7,0,0,0,5,0,0,0,10,0,0,0,44,66,147,481,52,27,0,14,63,87,0,42,0,0,0,0,0,0,0,0,0,15,26,110,470
48,029,130800,204,265,138,143,0,16,9,0,0,12,0,13,0,0,0,0,0,18,185,239,968,305,233,181,22,48,78,0,16,0,0,11,0,0,8,24,0,29,58,156,349,1366
48,029,130900,123,136,103,61,30,42,9,37,39,27,0,11,0,29,8,0,0,33,92,147,720,294,103,135,24,43,46,0,0,0,0,0,0,9,9,0,27,0,17,218,261,1061
48,029,131000,214,209,86,3,0,49,7,0,0,0,0,0,0,30,0,0,11,17,148,364,1099,199,241,78,46,12,64,85,14,0,0,0,0,0,25,33,0,0,24,67,252,1378
48,029,131100,81,115,53,31,0,44,0,10,33,0,0,6,0,0,0,0,0,6,42,142,543,184,84,22,42,36,0,42,5,4,17,0,36,0,0,0,0,17,32,80,161,634
48,029,131200,106,43,103,11,0,0,0,22,17,0,0,0,0,7,0,0,0,10,43,102,702,63,111,29,8,4,37,9,0,20,0,18,21,0,0,0,0,0,66,86,142,807
48,029,131300,253,86,0,68,48,0,21,92,184,87,38,0,0,0,0,0,7,12,153,163,1491,254,90,0,0,64,69,0,0,0,22,0,40,0,0,0,0,0,299,267,191,1848
48,029,131401,264,186,197,13,96,26,15,20,0,0,0,0,90,0,37,0,25,21,266,570,1455,265,389,132,0,182,92,62,31,0,0,0,30,48,151,0,0,0,0,32,623,1452
48,029,131402,49,108,36,0,35,0,0,0,0,0,0,0,0,0,18,0,18,16,17,218,599,93,148,89,28,38,54,16,0,0,0,0,0,0,8,0,0,0,0,97,87,756
48,029,131503,56,161,48,19,82,0,35,0,0,0,0,0,0,0,0,0,23,49,141,47,912,172,122,84,52,47,0,14,6,0,0,0,0,7,25,0,0,0,53,220,67,1022
48,029,131504,139,165,101,0,0,26,17,0,0,0,0,0,6,0,0,0,43,11,47,357,885,67,125,43,5,56,62,0,0,0,0,0,0,27,0,0,0,0,0,42,129,855
48,029,131505,146,131,60,52,59,11,47,0,0,0,0,22,0,25,0,0,0,28,79,329,853,67,169,140,45,31,44,36,0,35,0,0,9,0,11,0,0,0,0,31,302,783
48,029,131506,60,142,88,46,0,85,0,23,88,7,10,0,0,0,23,26,29,2,36,142,640,153,169,31,9,25,89,39,0,0,0,0,0,0,0,0,0,0,17,66,302,549
48,029,131507,270,313,102,132,0,9,0,14,24,8,0,0,0,0,42,15,0,26,268,379,1107,411,343,293,36,94,104,57,0,0,0,0,10,19,21,0,34,15,48,243,409,1337
48,029,131601,76,62,87,35,12,62,13,0,0,0,0,0,0,0,17,0,0,0,45,143,760,190,89,18,57,36,16,18,0,0,0,0,12,0,0,0,0,0,0,24,193,632
48,029,131606,126,189,101,34,37,116,93,0,10,28,0,30,47,0,36,0,2,34,86,297,1016,126,192,195,11,66,80,46,19,10,2,0,2,0,53,0,0,0,25,109,326,1122
48,029,131608,339,116,78,40,72,0,46,0,0,28,11,0,9,15,17,0,0,33,64,553,831,435,170,124,79,72,174,50,26,14,0,0,11,0,51,0,0,20,12,47,273,1338
48,029,131609,387,376,353,83,79,112,131,64,11,13,0,0,0,107,20,40,20,17,224,611,1503,349,357,167,0,79,22,84,25,28,0,0,14,38,83,34,44,21,24,264,589,1771
48,029,131610,326,366,179,0,0,22,34,49,69,0,8,0,36,23,0,0,0,33,108,449,1058,212,234,49,82,38,121,48,0,0,8,11,0,23,0,9,0,0,11,113,316,1176
48,029,131611,78,55,31,0,0,8,7,0,22,0,0,0,0,0,0,0,0,17,44,12,362,69,30,13,3,0,30,24,0,0,0,0,0,0,0,0,0,11,10,9,53,397
48,029,131612,92,127,29,15,19,0,78,45,16,0,0,0,5,5,0,0,0,8,5,87,250,45,123,11,63,18,13,50,10,0,0,5,0,9,0,5,0,0,0,86,154,348
48,029,131613,79,225,75,32,11,10,56,12,0,0,0,0,29,32,0,0,0,32,102,251,944,320,304,111,2,23,74,76,12,0,0,0,17,24,13,0,0,9,9,126,229,1199
48,029,131614,84,114,94,80,50,25,37,30,67,14,0,40,10,59,50,16,0,0,77,331,532,92,107,112,117,79,36,36,29,146,53,0,0,56,14,0,0,0,18,15,267,866
48,029,131615,167,213,118,52,58,72,29,0,51,0,0,0,0,27,0,0,9,45,335,346,1399,303,173,185,84,89,94,56,0,0,0,0,0,18,55,0,0,0,141,110,569,1941
48,029,131700,72,50,28,4,3,5,16,10,0,0,0,8,6,0,4,0,0,60,24,67,159,62,83,21,10,30,15,20,10,4,0,3,4,10,1,5,0,0,6,32,68,144
48,029,131801,18,97,40,14,31,16,0,49,0,0,0,0,0,7,1,0,0,4,50,59,809,17,93,67,3,9,7,19,7,22,0,4,9,0,0,0,0,0,4,20,110,745
48,029,131802,80,193,79,42,41,6,18,0,3,0,3,6,0,4,0,0,0,43,147,252,1519,224,223,71,44,105,24,28,45,15,6,7,18,0,3,0,0,0,15,172,229,1406
48,029,140100,0,38,24,0,11,9,16,9,9,0,0,0,7,0,0,0,0,0,87,70,528,29,112,39,0,8,0,8,0,0,0,0,0,12,13,0,0,0,0,14,79,455
48,029,140200,29,64,94,19,0,10,8,0,0,4,13,14,14,20,28,43,11,0,45,25,885,38,75,39,6,13,24,47,0,25,18,0,8,0,0,9,0,10,10,65,84,772
48,029,140300,131,246,98,8,25,24,11,11,7,7,0,0,0,0,58,16,0,23,133,248,635,80,127,47,50,70,22,0,0,0,0,0,0,0,0,15,39,0,14,34,192,855
48,029,140400,174,83,10,13,9,0,28,0,7,0,0,0,0,0,7,21,12,11,69,341,809,118,55,100,49,60,22,49,7,0,29,0,50,0,12,0,0,0,0,113,175,966
48,029,140500,82,50,94,5,0,0,21,11,0,24,0,35,0,0,0,0,0,9,94,202,1059,97,126,56,11,10,9,27,11,0,33,0,9,0,8,0,0,0,23,93,177,1274
48,029,140600,105,63,89,10,6,8,13,0,5,0,0,0,5,8,0,0,0,32,39,149,459,105,117,103,11,25,0,5,5,0,0,0,6,0,11,0,0,17,10,82,166,710
48,029,140700,146,180,89,25,0,31,33,22,19,19,0,36,33,8,0,0,0,27,148,258,1195,137,71,88,18,45,7,61,19,46,0,10,8,0,0,13,9,0,47,147,149,1270
48,029,140800,237,237,93,52,100,41,8,0,0,0,0,2,0,0,0,0,0,59,92,527,1189,180,184,101,17,58,36,19,8,0,0,7,0,0,7,0,0,0,153,181,301,1283
48,029,140900,82,38,76,19,49,22,9,0,0,0,0,0,0,0,0,0,9,0,20,101,432,58,85,57,0,10,19,3,0,0,0,12,7,0,8,0,0,0,0,44,94,506
48,029,141000,199,109,23,13,13,0,26,0,38,0,0,23,0,0,14,12,0,64,0,173,841,87,94,56,25,24,0,28,0,0,0,0,16,0,0,8,0,41,12,186,81,983
48,029,141101,104,185,150,90,37,12,10,0,0,10,0,0,0,0,12,16,0,36,53,347,816,133,190,0,18,21,11,8,0,15,42,0,0,0,0,0,0,0,63,52,332,1253
48,029,141102,74,70,74,33,5,0,0,108,39,0,0,0,0,0,5,0,0,21,27,232,729,230,61,102,11,8,0,0,0,0,0,0,0,40,0,0,0,0,34,230,206,831
48,029,141200,208,236,179,71,107,0,100,0,19,0,0,0,0,0,0,0,0,62,51,432,1440,273,125,0,0,64,58,0,71,0,37,0,0,31,18,0,0,0,0,153,416,1771
48,029,141300,43,190,128,51,45,34,14,40,10,0,0,0,37,9,6,0,0,10,211,420,1201,200,228,76,40,51,11,10,37,60,0,0,49,15,0,35,14,0,11,205,429,1544
48,029,141402,202,193,59,8,13,17,12,12,6,12,29,0,0,0,0,0,0,22,69,249,849,218,98,146,29,102,28,37,56,20,0,0,0,5,28,0,0,0,0,19,281,886
48,029,141403,193,137,136,22,47,0,67,15,8,0,0,0,0,0,0,0,12,55,88,373,1052,106,73,187,0,25,12,16,16,0,0,0,13,0,0,0,0,0,0,22,251,1054
48,029,141404,176,169,69,107,0,0,42,0,0,25,0,12,0,0,0,0,0,32,353,316,1023,100,258,28,0,27,81,22,10,26,1,0,0,0,0,0,0,0,0,227,276,1270
48,029,141600,339,168,117,71,78,46,25,0,49,0,0,0,0,0,0,0,0,14,126,231,935,268,201,128,74,31,12,42,6,7,37,0,0,0,0,0,0,0,42,122,204,1121
48,029,141700,216,125,116,48,145,17,11,12,27,2,0,6,18,0,23,0,8,32,119,405,1028,213,115,160,44,62,18,59,11,0,0,0,14,0,0,0,0,5,48,75,273,1134
48,029,141800,194,92,84,83,79,0,24,9,11,0,0,0,0,0,25,0,24,0,117,282,1034,210,269,255,41,22,0,29,0,0,14,0,13,0,10,0,0,0,10,97,222,1129
48,029,141900,252,338,205,10,72,50,0,18,0,0,21,0,14,0,0,0,0,0,90,550,1451,84,295,117,55,46,29,14,0,0,0,0,65,0,22,0,0,9,0,116,578,1315
48,029,150100,262,158,73,60,48,22,26,29,7,21,22,0,10,21,18,0,0,5,161,390,1244,196,144,117,38,153,23,0,7,10,0,21,10,0,0,7,7,23,0,58,360,1324
48,029,150300,201,204,114,36,69,23,0,0,4,0,0,0,0,0,39,0,9,25,166,306,1036,122,181,60,72,62,5,52,0,0,11,0,8,0,4,0,8,0,0,117,416,1129
48,029,150400,35,107,51,41,0,0,0,0,0,0,0,9,0,15,0,0,0,38,138,218,852,140,30,99,81,12,62,27,0,16,0,67,27,5,0,0,0,0,9,43,151,1138
48,029,150501,187,112,154,27,0,13,0,25,0,0,0,0,0,11,10,0,0,7,144,307,1274,199,194,94,65,0,25,3,0,0,0,0,13,25,0,27,0,0,29,196,172,1379
48,029,150502,288,131,60,48,26,60,45,25,0,0,0,0,0,0,20,0,0,13,53,202,980,133,139,81,20,10,39,34,8,0,0,9,0,0,0,9,0,0,0,149,283,969
48,029,150600,185,120,62,56,8,57,32,0,0,0,0,0,0,14,0,0,0,18,182,221,1047,166,204,107,0,65,63,8,0,6,0,0,0,0,0,12,0,0,50,31,314,1146
48,029,150700,166,249,166,0,43,14,0,11,0,0,0,0,0,0,0,0,0,0,260,289,1464,371,96,75,127,106,40,31,0,0,0,0,0,0,0,0,0,0,71,133,439,1544
48,029,150800,395,245,90,34,9,56,18,0,0,10,0,0,12,0,9,0,0,50,28,109,437,170,139,70,0,52,34,0,0,0,0,0,0,0,0,0,0,0,0,105,304,621
48,029,150900,203,64,69,99,0,21,47,11,0,0,0,0,0,15,0,0,0,34,214,514,1701,130,126,118,62,84,14,0,0,88,0,0,17,0,65,0,0,0,8,50,330,1451
48,029,151000,116,123,65,46,0,16,0,0,0,0,0,25,0,34,0,0,0,0,80,220,763,169,160,9,19,47,0,41,0,0,10,0,0,15,0,0,0,0,0,109,203,698
48,029,151100,103,253,106,121,0,0,0,0,110,14,0,0,48,77,34,0,0,117,212,258,1918,246,247,261,17,115,55,29,0,0,37,0,0,0,19,0,0,0,80,131,111,2091
48,029,151200,364,394,155,120,0,44,193,0,6,58,19,37,0,0,37,0,38,147,590,618,1886,310,429,252,16,198,20,69,29,17,0,6,16,27,21,0,0,27,140,161,586,2590
48,029,151301,157,139,95,35,89,17,36,0,97,12,0,30,23,0,0,0,7,107,78,314,1361,159,268,108,23,68,14,45,0,0,0,17,48,28,16,9,0,19,31,89,354,1446
48,029,151302,78,189,121,58,28,0,0,11,0,0,0,0,0,0,21,0,0,15,76,184,807,127,57,83,106,14,4,10,0,21,14,11,5,0,0,0,0,24,12,45,295,778
48,029,151400,107,168,147,33,57,10,29,0,0,0,0,0,0,0,10,0,15,54,190,401,1059,192,189,165,46,69,54,13,0,0,0,0,20,0,0,0,0,0,41,199,220,1034
48,029,151500,155,55,18,6,45,9,0,0,32,0,0,0,0,0,0,0,0,3,44,231,649,102,66,64,0,6,12,15,7,0,0,0,0,0,0,0,0,0,0,50,233,641
48,029,151600,185,313,134,98,0,12,88,0,0,0,0,22,0,0,13,21,0,93,329,364,1591,77,334,126,14,72,30,54,0,0,0,17,0,119,55,53,0,0,53,195,450,1800
48,029,151700,326,286,115,109,49,37,0,0,22,0,20,0,21,0,27,0,1,1,233,436,1520,171,318,162,0,112,72,42,0,0,0,0,10,0,17,31,0,0,22,84,471,1794
48,029,151900,205,346,33,16,13,64,11,7,29,0,0,0,0,20,0,0,0,21,188,555,1173,144,272,143,68,196,119,44,24,0,0,0,0,48,30,11,0,0,0,138,526,1188
48,029,152000,89,70,67,4,67,3,30,0,0,0,0,1,0,12,0,0,1,41,140,178,337,141,189,24,0,28,19,7,0,0,0,0,12,0,0,0,0,0,24,107,207,287
48,029,152100,109,142,125,14,56,0,23,0,18,19,0,10,13,51,0,0,0,42,229,277,1251,107,209,65,81,57,0,0,7,0,0,0,12,14,0,17,0,0,0,70,257,1214
48,029,152201,443,367,134,130,36,15,49,50,13,0,0,0,0,0,0,0,0,8,348,362,2046,531,126,375,231,50,81,84,0,0,11,0,0,14,0,83,0,0,37,75,391,1584
48,029,152202,175,113,146,39,33,0,40,0,0,0,0,0,0,0,17,0,0,34,130,462,799,219,306,69,31,27,29,14,31,0,27,0,0,8,0,0,0,0,43,102,207,1122
48,029,160100,187,277,207,47,82,15,48,15,13,0,49,0,0,0,120,0,0,22,139,668,1195,440,204,157,112,28,93,0,0,0,13,0,0,0,0,0,0,0,0,147,330,1482
48,029,160200,82,124,107,40,0,0,15,0,0,0,0,0,17,6,0,0,0,17,54,116,577,67,25,48,0,42,7,31,19,0,0,0,0,0,0,0,0,0,23,73,96,634
48,029,160300,138,329,117,12,88,20,8,0,0,6,12,8,0,0,0,0,12,67,121,210,1167,250,205,94,86,3,39,22,5,0,0,0,16,0,6,0,0,0,0,35,343,1652
48,029,160400,162,132,108,54,18,48,0,0,0,0,0,0,0,6,0,0,0,7,69,251,1005,119,174,167,39,83,48,23,23,0,0,0,0,0,13,0,0,0,0,82,192,1324
48,029,160501,436,272,109,16,10,0,0,0,31,6,0,0,0,0,32,0,0,19,203,245,478,307,147,27,18,20,14,44,0,0,0,0,0,0,0,0,0,0,28,199,311,682
