state,county,tract,B11016_003E,B11016_004E,B11016_005E,B11016_006E,B11016_007E,B11016_008E,B11016_010E,B11016_011E,B11016_012E,B11016_013E,B11016_014E,B11016_015E,B11016_016E
48,381,021703,781,236,166,248,61,40,388,198,0,0,0,0,0
48,381,021704,793,477,617,105,75,36,239,27,87,0,0,0,0
48,381,021801,927,367,216,159,30,57,809,196,23,0,70,0,0
48,381,021802,495,239,209,56,0,7,669,178,38,35,0,0,0
48,381,021900,615,299,244,84,68,12,380,75,0,0,0,0,0
48,381,022001,519,475,375,79,40,20,166,62,0,0,0,0,0
48,381,022002,528,620,265,33,98,51,335,85,33,43,0,0,0
48,383,950100,403,140,253,88,50,18,207,41,0,0,0,0,0
48,385,950100,639,169,69,39,7,3,245,33,4,0,0,0,0
48,387,950100,381,171,137,29,2,0,333,36,0,0,0,0,0
48,387,950500,616,288,249,21,0,5,723,33,0,0,0,0,0
48,387,950600,293,238,85,44,30,0,427,27,0,0,0,0,0
48,387,950700,366,161,131,67,11,6,186,48,0,0,0,0,0
48,389,950100,121,32,53,51,13,19,132,37,0,0,0,0,0
48,389,950200,257,107,55,64,35,21,293,18,0,0,0,0,0
48,389,950300,177,108,84,44,4,11,184,41,18,0,0,0,0
48,389,950400,356,209,243,75,15,9,311,35,0,0,0,0,0
48,389,950500,173,45,44,21,7,2,132,49,0,0,0,0,0
48,391,950200,429,225,201,78,40,12,402,11,0,0,0,0,0
48,391,950400,470,217,138,71,73,19,295,82,8,0,0,0,0
48,393,950100,157,42,36,31,6,6,70,0,0,0,0,0,0
48,395,960100,256,106,54,31,18,0,211,27,0,0,6,0,0
48,395,960200,152,86,66,22,13,0,150,27,15,0,0,0,0
48,395,960300,593,212,211,90,28,0,426,32,0,0,0,0,0
48,395,960400,672,82,125,20,16,18,168,27,0,0,0,0,0
48,395,960500,457,541,196,68,37,49,678,16,0,0,0,0,0
48,397,040101,474,487,505,225,0,23,363,0,22,0,0,0,0
48,397,040102,802,410,623,134,32,0,124,198,25,0,0,0,0
48,397,040200,466,360,264,139,29,43,213,97,0,0,0,0,0
48,397,040301,527,238,391,82,85,17,226,74,8,0,0,0,0
48,397,040302,1171,432,327,85,25,13,902,86,29,0,0,0,0
48,397,040401,789,388,756,311,78,145,444,65,0,0,16,0,0
48,397,040402,869,780,635,407,184,38,429,24,0,0,0,0,0
48,397,040503,510,371,365,239,117,64,256,18,60,11,0,0,0
48,397,040504,1032,530,482,40,0,0,501,113,23,0,0,0,0
48,397,040505,933,572,870,421,77,57,529,58,15,0,0,0,0
48,397,040506,941,593,449,148,16,64,109,15,0,0,0,0,0
48,399,950100,264,46,17,43,2,0,124,0,0,0,0,0,0
48,399,950200,213,114,114,42,46,9,238,13,0,0,0,0,0
48,399,950500,331,122,89,56,17,3,169,23,0,0,0,0,0
48,399,950600,653,233,306,24,18,40,343,27,0,0,0,0,0
48,401,950100,776,322,174,114,7,34,432,83,0,0,0,0,0
48,401,950200,394,241,219,16,47,8,309,7,24,0,0,0,0
48,401,950300,738,476,371,95,54,50,613,68,7,16,0,0,0
48,401,950400,440,185,264,168,127,9,453,56,4,15,0,0,0
48,401,950501,595,245,376,105,0,49,371,35,0,0,0,0,0
48,401,950502,310,154,107,74,60,0,193,11,0,0,0,0,0
48,401,950600,260,126,62,91,6,6,174,13,16,0,1,0,0
48,401,950700,354,158,121,105,13,0,309,59,0,0,0,0,0
48,401,950800,512,199,123,45,9,12,528,47,0,0,0,0,0
48,401,950900,328,165,166,68,73,6,336,21,0,0,0,0,0
48,401,951000,287,132,84,60,0,71,218,24,0,0,0,0,0
48,401,951100,387,214,114,54,0,33,338,31,0,0,12,0,0
48,401,951200,433,170,48,40,0,3,420,8,0,0,0,0,0
48,403,950100,534,100,0,36,10,0,190,23,0,0,0,0,0
48,403,950200,348,125,88,90,16,7,435,46,0,0,0,0,0
48,403,950300,758,136,85,180,0,0,692,66,0,0,0,0,0
48,405,950100,489,179,54,8,21,0,365,17,0,0,0,0,0
48,405,950200,240,117,98,13,34,1,340,25,0,0,0,0,0
48,405,950300,421,55,43,95,33,0,390,73,6,0,0,0,0
48,407,200101,718,484,347,88,97,12,318,19,10,47,0,0,0
48,407,200102,1226,452,333,437,57,117,553,126,0,0,0,0,0
48,407,200200,1016,124,135,144,8,10,459,60,3,0,0,0,0
48,407,200300,1058,190,119,86,0,0,414,16,2,0,0,0,0
48,409,010201,658,246,63,59,19,31,465,91,11,0,0,0,0
48,409,010202,529,389,129,148,71,13,530,127,0,0,0,0,0
48,409,010301,302,271,280,172,33,0,374,74,0,0,0,0,0
48,409,010302,412,274,275,86,59,73,225,76,0,0,0,0,0
48,409,010500,159,105,107,68,34,31,118,23,0,0,0,0,0
48,409,010601,517,344,378,172,72,36,518,49,24,0,0,0,0
48,409,010602,320,272,203,83,114,21,153,33,0,0,0,0,0
48,409,010603,289,128,173,105,0,6,161,31,0,0,0,0,0
48,409,010604,321,201,225,6,45,0,192,0,0,0,0,0,0
48,409,010700,326,221,207,152,0,0,180,39,12,0,0,0,0
48,409,010800,562,236,183,104,99,11,409,40,0,0,0,0,0
48,409,010900,500,229,298,104,60,48,254,68,0,0,0,0,0
48,409,011000,513,530,304,195,146,0,498,42,0,0,0,0,0
48,409,011100,274,82,102,115,36,21,164,67,0,0,0,0,0
48,409,011200,486,142,241,65,14,12,219,41,10,0,0,0,0
48,409,011300,359,398,231,122,11,110,311,16,0,0,0,0,0
48,411,950100,226,121,72,77,8,0,278,39,6,0,0,0,0
48,411,950200,505,156,105,26,2,0,406,36,35,0,0,0,0
48,413,950300,353,169,129,53,12,61,230,21,0,0,0,0,0
48,415,950100,487,163,122,138,26,12,389,7,0,10,6,0,0
48,415,950200,157,112,37,17,12,26,129,2,0,0,0,0,0
48,415,950300,789,330,354,139,44,4,493,110,0,0,0,0,0
48,415,950600,472,356,205,121,69,14,507,21,14,0,0,0,0
48,417,950300,565,131,120,121,11,5,374,33,0,0,0,0,0
48,419,950100,516,265,243,190,65,30,579,56,0,5,0,0,0
48,419,950200,620,227,167,31,57,10,408,53,19,0,0,0,0
48,419,950300,417,340,168,145,64,62,417,5,18,0,0,0,0
48,419,950400,467,259,312,118,50,42,731,49,36,0,0,0,0
48,419,950500,265,149,251,65,19,6,258,23,0,32,0,0,0
48,419,950600,454,147,134,23,21,1,446,29,0,0,0,0,0
48,421,950200,409,111,109,68,44,18,231,16,1,0,0,0,0
48,423,000100,523,380,378,55,76,93,363,0,27,0,0,0,0
48,423,000201,440,199,134,72,58,21,412,18,0,0,0,0,0
48,423,000202,83,42,79,38,15,22,276,60,0,0,0,0,0
48,423,000300,229,268,291,255,69,126,293,37,0,0,24,0,0
48,423,000400,230,81,41,129,38,35,218,27,31,0,0,0,0
48,423,000500,110,90,32,104,11,28,322,47,0,0,0,0,0
48,423,000600,70,122,89,49,87,40,113,79,0,0,0,0,0
48,423,000700,269,277,183,91,22,40,759,39,31,3,0,0,0
48,423,000800,781,464,102,135,39,46,631,128,13,0,0,0,0
48,423,000900,316,188,130,32,100,14,450,38,0,7,11,0,0
48,423,001000,626,372,241,113,62,43,517,51,0,0,0,0,0
48,423,001101,402,228,83,53,67,0,747,101,5,0,0,0,0
48,423,001102,323,193,110,44,22,4,274,53,0,0,0,0,0
48,423,001200,390,177,118,102,0,13,545,28,0,0,0,0,0
48,423,001300,271,58,118,84,9,17,226,66,18,0,0,0,0
48,423,001401,1791,303,280,97,97,48,864,47,15,0,0,0,0
48,423,001403,778,476,331,237,79,35,586,36,0,0,0,0,0
48,423,001404,524,475,218,121,112,29,328,24,9,0,0,0,0
48,423,001500,668,412,130,132,37,22,494,122,0,0,0,0,0
48,423,001601,638,275,257,321,27,98,227,23,0,0,0,0,0
48,423,001602,596,299,166,37,55,0,556,106,0,0,0,0,10
48,423,001604,567,227,411,183,133,0,472,119,0,0,12,0,0
48,423,001700,567,324,307,352,156,105,560,135,30,0,0,0,0
48,423,001801,810,453,182,89,109,28,742,60,15,0,0,0,0
48,423,001802,872,387,341,226,140,120,715,182,52,118,0,0,0
48,423,001803,602,408,182,0,22,16,448,206,0,96,0,0,0
48,423,001901,735,229,120,18,69,15,1655,229,46,23,0,0,0
48,423,001905,1431,466,356,125,44,56,1069,168,73,0,0,0,0
48,423,001906,737,487,343,149,37,0,376,18,5,0,0,0,0
48,423,001907,1089,327,147,111,59,47,748,100,0,13,0,0,0
48,423,001908,1438,478,583,242,14,76,742,78,18,0,0,0,0
48,423,002003,335,256,140,38,7,0,786,145,16,0,0,0,0
48,423,002004,456,91,109,27,17,12,443,6,0,0,0,0,0
48,423,002006,507,247,147,71,21,5,335,11,0,10,0,0,0
48,423,002007,835,351,384,172,70,69,882,168,52,0,0,0,0
48,423,002008,743,359,308,86,28,15,547,135,15,0,0,0,0
48,423,002009,824,451,586,180,88,25,381,0,0,0,0,0,0
48,423,002101,478,349,196,53,47,17,319,19,0,30,0,0,0
48,423,002102,715,318,253,165,26,35,465,82,36,0,0,0,0
48,423,002200,823,299,297,218,117,9,299,17,14,0,78,0,13
48,423,980000,0,0,0,0,0,0,0,0,0,0,0,0,0
48,425,000100,815,436,526,94,102,19,583,27,12,0,0,0,0
48,425,000200,131,107,103,44,38,0,183,45,0,0,0,0,0
48,427,950101,138,55,33,30,17,16,78,0,0,0,0,0,0
48,427,950104,297,196,265,177,5,12,94,0,0,0,0,0,0
48,427,950105,145,165,220,126,108,51,95,11,0,12,0,0,0
48,427,950106,300,211,124,98,23,38,65,0,0,0,0,0,0
48,427,950107,171,124,309,208,93,52,76,0,0,0,0,0,0
48,427,950108,192,102,179,210,52,45,156,0,0,0,0,0,0
48,427,950202,171,118,90,65,20,43,194,16,0,0,0,0,0
48,427,950203,166,145,347,138,34,25,79,0,0,0,0,0,0
48,427,950204,392,323,214,183,46,59,160,5,0,0,0,0,0
48,427,950401,358,212,247,358,141,77,204,31,0,0,0,0,0
48,427,950402,176,267,125,291,133,7,131,0,0,0,0,0,0
48,427,950500,272,168,230,68,6,34,308,45,0,0,0,0,0
48,427,950600,262,277,334,236,85,124,455,115,0,0,0,0,0
48,427,950701,421,167,248,45,63,10,272,0,0,0,0,0,0
48,427,950702,196,233,132,103,81,0,112,6,0,0,0,0,0
48,429,950200,544,167,242,142,9,11,399,0,0,0,0,0,0
48,429,950300,233,115,67,93,27,5,259,44,0,0,0,0,0
48,429,950500,518,155,61,49,0,0,319,10,0,0,0,0,0
48,431,950100,185,54,35,83,4,7,99,8,0,0,0,0,0
48,433,950300,265,43,45,12,8,16,190,9,0,0,0,0,0
48,435,950300,453,252,214,114,81,0,285,59,0,0,0,0,0
48,437,950200,173,60,53,54,27,18,130,14,0,0,0,0,0
48,437,950300,564,181,207,189,43,13,437,72,0,0,0,0,0
48,437,950400,158,47,78,15,23,2,102,4,0,0,0,0,0
48,439,100101,447,140,383,281,155,62,276,35,13,0,0,0,0
48,439,100102,396,182,283,200,29,115,316,101,0,0,0,0,0
48,439,100201,242,183,157,119,169,128,109,75,0,0,0,0,0
48,439,100202,222,145,169,269,100,111,261,56,27,0,8,0,0
48,439,100300,228,194,209,152,71,123,260,30,15,0,0,0,0
48,439,100400,331,362,233,295,119,201,439,56,0,0,0,0,0
48,439,100501,393,317,648,507,238,109,731,13,0,0,0,0,0
48,439,100502,448,231,308,461,128,96,297,112,13,0,0,0,0
48,439,100601,362,125,99,5,0,15,236,45,9,0,0,0,0
48,439,100602,162,132,114,46,10,16,140,50,18,0,0,0,0
48,439,100700,312,254,180,149,59,71,511,63,0,0,0,0,0
48,439,100800,350,274,431,210,48,70,310,45,11,30,0,0,0
48,439,100900,174,128,53,54,76,24,83,0,4,0,0,0,0
48,439,101201,210,60,109,41,42,11,119,26,0,0,0,0,0
48,439,101202,308,173,202,98,123,20,431,22,26,0,0,0,0
48,439,101301,367,287,226,131,61,30,546,79,12,13,0,0,0
48,439,101302,190,190,55,63,82,52,369,45,0,0,0,0,0
48,439,101401,503,327,164,117,98,42,482,132,41,0,0,0,0
48,439,101402,216,290,161,51,98,39,254,43,0,0,0,0,0
48,439,101403,367,353,129,58,71,53,436,64,0,0,0,24,0
48,439,101500,284,120,291,43,15,58,398,131,21,0,0,0,0
48,439,101700,115,134,76,59,26,27,150,0,0,0,0,0,0
48,439,102000,184,57,79,10,20,12,631,127,0,0,0,0,0
48,439,102100,568,251,203,56,0,0,1265,205,0,0,0,0,0
48,439,102201,365,154,151,107,21,0,640,70,13,0,0,0,0
48,439,102202,393,109,71,5,0,12,788,120,10,0,0,0,0
48,439,102301,212,165,100,67,20,12,467,64,21,0,0,0,0
48,439,102302,365,248,322,110,96,41,685,78,6,0,0,0,0
48,439,102401,519,288,130,48,13,0,716,209,0,0,0,0,0
48,439,102402,689,309,194,29,33,16,508,73,0,0,0,0,0
48,439,102500,259,125,215,90,20,61,430,19,0,0,0,0,0
48,439,102601,470,94,120,28,53,16,621,106,0,0,0,0,0
48,439,102602,387,195,166,27,14,61,648,110,18,0,0,0,0
48,439,102700,491,155,103,66,13,5,766,128,5,9,0,0,0
48,439,102800,131,165,42,27,0,0,171,24,0,0,0,0,0
48,439,103500,186,199,238,270,90,7,404,115,0,0,0,0,0
48,439,103601,156,101,116,76,77,0,282,81,6,0,0,0,0
48,439,103602,168,185,57,80,23,8,241,28,0,0,0,0,0
48,439,103701,144,195,129,190,118,97,176,56,13,0,26,0,0
48,439,103702,136,119,99,149,46,47,237,26,6,0,0,0,0
48,439,103800,241,212,194,20,28,39,260,17,10,0,0,0,0
48,439,104100,344,240,71,103,31,0,457,81,0,0,0,0,0
48,439,104201,417,70,183,25,10,0,334,48,47,6,0,0,0
48,439,104202,308,130,101,62,6,0,632,191,61,0,57,0,0
48,439,104300,659,98,111,141,0,1,736,330,165,107,0,0,0
48,439,104400,512,181,209,88,75,40,576,155,0,9,0,0,0
48,439,104502,124,131,148,83,41,37,274,0,0,0,0,0,0
48,439,104503,130,195,40,111,32,40,197,0,12,0,0,0,0
48,439,104504,108,108,191,122,91,3,374,25,23,0,0,0,0
48,439,104505,421,169,181,124,0,85,303,40,0,0,0,0,0
48,439,104601,192,181,177,89,119,49,195,36,0,0,0,0,0
48,439,104602,122,147,183,179,152,148,266,18,0,22,0,0,0
48,439,104603,193,172,164,83,107,92,149,21,0,0,0,0,0
48,439,104604,164,133,136,143,39,20,229,33,27,0,0,0,0
48,439,104605,374,202,159,64,49,90,431,26,7,0,0,0,0
48,439,104701,199,268,121,144,68,143,202,50,32,0,0,0,0
48,439,104702,158,249,138,186,16,71,150,25,5,0,0,0,0
48,439,104802,362,152,370,250,83,28,324,6,0,0,0,0,0
48,439,104803,124,263,410,266,204,118,271,7,0,0,0,0,0
48,439,104804,119,299,101,64,54,60,130,19,0,18,0,0,0
48,439,104900,117,139,149,101,31,64,162,25,0,0,0,0,0
48,439,105001,282,184,376,183,188,115,152,0,0,0,0,0,0
48,439,105006,17,30,29,28,51,0,15,45,0,0,0,0,0
48,439,105007,923,187,69,98,0,0,995,268,0,0,0,0,0
48,439,105008,553,522,485,298,100,9,571,141,18,0,0,0,0
48,439,105201,357,472,314,114,45,14,692,43,0,0,0,0,0
48,439,105203,233,159,71,86,0,0,441,28,0,0,0,0,0
48,439,105204,242,303,52,80,28,6,555,104,0,0,0,0,0
48,439,105205,255,308,232,53,35,0,1072,144,0,0,0,0,0
48,439,105403,911,202,422,47,0,0,1072,267,33,0,0,0,0
48,439,105404,413,217,231,96,9,39,474,39,0,31,0,0,0
48,439,105405,564,279,99,0,20,0,931,119,0,0,0,0,0
48,439,105406,592,286,167,71,0,0,1491,350,0,0,0,0,0
48,439,105502,732,316,254,54,98,32,661,28,0,0,0,0,0
48,439,105503,730,379,202,163,0,0,714,123,12,0,0,0,0
48,439,105505,634,183,105,220,16,0,972,109,21,0,0,0,0
48,439,105507,1233,346,201,119,13,18,1000,44,0,0,0,0,0
48,439,105508,796,499,288,92,25,0,1359,193,0,0,0,0,0
48,439,105510,851,657,382,155,50,91,763,89,11,0,0,0,0
48,439,105511,635,390,224,262,5,52,557,22,0,0,5,0,0
48,439,105512,620,223,168,83,46,0,362,58,0,0,0,0,0
48,439,105513,314,170,95,0,22,0,844,132,0,0,0,0,0
48,439,105514,322,168,44,8,0,0,867,146,0,0,0,0,0
48,439,105600,314,392,271,83,44,52,700,57,0,26,0,0,0
48,439,105701,385,222,268,80,3,13,265,37,21,0,0,0,0
48,439,105703,415,117,200,46,48,0,415,76,0,19,0,0,0
48,439,105704,432,495,362,442,31,297,563,121,37,0,0,0,0
48,439,105800,238,142,182,296,96,14,222,8,0,0,0,0,0
48,439,105901,252,118,211,226,74,28,97,23,14,0,0,0,0
48,439,105902,117,164,134,221,119,60,432,102,29,0,0,0,0
48,439,106001,737,414,342,253,141,101,456,183,18,0,0,0,0
48,439,106002,247,100,321,122,33,32,267,14,0,0,0,0,0
48,439,106004,341,261,473,240,53,14,303,51,0,0,26,0,0
48,439,106101,121,36,46,65,39,28,92,20,0,0,0,0,0
48,439,106102,321,251,121,57,59,28,536,91,10,0,0,0,0
48,439,106201,270,178,155,84,77,61,277,49,12,0,0,0,0
48,439,106202,325,221,289,89,89,97,414,11,0,10,0,0,0
48,439,106300,263,92,110,103,83,51,352,11,0,0,0,0,0
48,439,106400,169,192,54,55,42,37,289,39,0,0,0,0,0
48,439,106502,370,180,171,59,0,0,298,44,0,0,10,0,0
48,439,106503,504,221,280,67,16,70,651,95,0,0,0,0,0
48,439,106507,216,77,37,45,0,0,486,4,4,0,0,0,0
48,439,106509,419,248,202,105,23,30,703,82,20,10,0,0,0
48,439,106510,667,578,709,142,94,36,441,101,41,0,0,0,0
48,439,106511,797,214,457,211,246,14,852,93,0,0,0,0,0
48,439,106512,543,310,140,174,27,0,790,162,0,0,0,0,0
48,439,106513,231,188,194,46,47,29,312,33,14,0,0,0,0
48,439,106514,544,320,354,50,29,0,927,248,0,0,0,0,0
48,439,106515,429,362,73,0,0,0,645,126,26,0,0,0,0
48,439,106516,302,330,239,31,63,22,883,232,0,0,0,0,0
48,439,106517,840,500,319,315,72,56,955,210,12,19,0,0,0
48,439,106518,384,251,98,0,10,0,1286,191,0,0,0,0,0
48,439,106600,127,224,94,49,16,0,432,58,0,0,0,0,0
48,439,106700,278,94,113,63,51,4,191,26,15,0,0,0,0
48,439,110101,444,376,371,167,77,45,1071,150,0,16,0,0,0
48,439,110102,268,194,231,45,56,33,478,112,0,0,40,0,0
48,439,110202,281,151,166,202,76,115,234,31,0,0,0,0,0
48,439,110203,736,406,560,93,95,45,1071,138,10,0,0,0,0
48,439,110204,508,326,521,88,14,81,607,61,0,0,25,0,0
48,439,110301,262,185,221,198,67,41,299,43,0,0,0,0,0
48,439,110302,277,248,333,164,120,23,286,124,0,11,28,0,0
48,439,110401,641,247,184,73,48,1,618,63,33,0,0,0,0
48,439,110402,230,248,259,176,126,14,176,82,8,0,0,0,0
48,439,110500,577,373,558,256,125,28,817,124,0,0,0,0,0
48,439,110600,283,150,73,87,36,4,288,46,0,7,0,0,0
48,439,110701,903,434,279,56,28,50,638,147,80,0,0,0,0
48,439,110703,524,159,229,193,108,6,382,91,17,9,0,0,0
48,439,110704,418,293,38,130,15,70,608,89,0,0,0,0,0
48,439,110805,755,497,304,104,54,4,598,63,22,0,0,0,0
48,439,110806,602,275,304,115,28,25,286,17,8,9,0,0,0
48,439,110807,639,659,300,156,56,23,406,75,0,0,0,0,0
48,439,110808,309,138,145,5,17,41,85,0,0,0,0,0,0
48,439,110809,321,124,53,34,20,4,224,14,0,0,0,0,0
48,439,110901,769,200,162,120,28,6,630,13,0,0,0,0,0
48,439,110903,310,91,30,49,0,0,235,43,0,0,0,0,0
48,439,110905,711,303,185,110,33,6,483,39,0,0,0,0,0
48,439,110906,603,294,218,118,21,9,303,84,0,0,0,0,0
48,439,110907,505,187,161,27,40,0,334,25,0,0,0,0,0
48,439,111003,324,109,143,34,68,32,202,40,0,0,0,0,0
48,439,111005,647,469,748,479,11,84,597,30,0,0,0,0,0
48,439,111008,488,483,577,153,126,34,396,56,0,0,0,0,0
48,439,111010,531,132,88,100,0,0,348,11,24,0,0,0,6
48,439,111011,782,654,461,262,179,53,374,118,0,0,15,0,0
48,439,111012,733,318,599,153,121,95,382,83,13,0,0,0,0
48,439,111013,862,480,711,92,97,51,419,109,0,0,0,0,0
48,439,111015,271,136,177,39,44,0,171,23,0,0,0,0,0
48,439,111016,738,603,768,223,163,10,665,80,56,0,0,0,0
48,439,111017,906,711,696,317,205,30,347,64,9,0,0,0,0
48,439,111018,320,165,79,80,16,0,53,7,0,0,0,0,0
48,439,111102,503,261,287,238,35,116,392,39,0,0,0,0,0
48,439,111103,377,286,144,38,88,37,185,30,25,0,27,0,0
48,439,111104,228,138,123,82,40,12,208,21,0,0,0,0,0
48,439,111202,479,238,418,171,145,24,400,32,25,0,0,0,0
48,439,111203,442,325,322,199,35,55,472,137,17,0,0,0,0
48,439,111204,508,321,383,120,39,28,287,34,5,0,0,0,0
48,439,111301,1067,418,655,158,41,118,578,96,49,0,0,0,0
48,439,111304,878,522,575,219,0,0,407,34,0,0,0,0,0
48,439,111306,542,304,167,264,18,36,316,45,23,0,0,0,0
48,439,111307,319,261,140,47,72,0,274,69,21,0,0,0,0
48,439,111308,229,146,16,52,0,0,204,21,0,5,0,0,0
48,439,111309,370,131,273,160,49,0,382,45,0,0,0,0,0
48,439,111310,463,531,608,301,33,60,334,129,0,0,0,0,0
48,439,111311,517,406,579,233,34,0,188,8,0,31,0,0,0
48,439,111312,636,173,195,93,7,0,50,18,0,0,0,0,0
48,439,111313,703,191,661,227,48,0,291,68,0,0,0,0,0
48,439,111314,298,130,512,275,74,54,240,9,0,0,0,0,0
48,439,111402,413,538,611,109,33,40,357,0,0,0,0,0,0
48,439,111404,1359,410,294,153,73,0,977,126,20,0,0,0,0
48,439,111405,220,127,100,20,42,31,208,73,15,0,0,0,0
48,439,111406,444,396,274,44,0,13,188,0,0,0,0,0,0
48,439,111407,391,267,178,109,40,0,105,17,0,0,0,0,0
48,439,111408,453,193,122,32,31,6,249,154,0,0,0,0,0
48,439,111409,482,382,339,192,13,0,271,31,0,0,0,0,0
48,439,111505,499,214,191,79,35,0,520,108,21,0,0,0,0
48,439,111506,718,370,299,121,22,4,967,100,17,0,0,0,0
48,439,111513,391,252,292,98,90,17,147,22,0,0,0,0,0
48,439,111514,448,485,324,216,151,50,247,95,0,0,0,0,0
48,439,111516,472,454,354,169,34,26,603,110,0,0,0,0,0
48,439,111521,551,518,450,323,65,25,506,102,64,0,0,0,0
48,439,111522,487,365,259,349,247,146,434,67,68,0,0,0,0
48,439,111523,620,585,603,179,122,67,542,172,45,0,0,0,0
48,439,111524,496,551,200,210,151,24,801,135,15,0,0,0,0
48,439,111525,428,254,386,106,119,110,399,155,38,0,0,0,0
48,439,111526,562,369,156,64,31,0,444,42,23,9,0,0,0
48,439,111529,536,190,165,145,47,0,477,16,0,0,0,0,0
48,439,111530,1038,314,272,80,21,37,421,126,0,0,0,0,0
48,439,111531,682,295,232,82,46,22,310,52,0,0,0,0,0
48,439,111532,886,563,379,86,123,17,779,35,0,0,0,0,0
48,439,111533,540,349,270,142,6,8,452,42,22,0,0,0,0
48,439,111534,826,310,355,246,26,14,347,72,0,0,0,0,0
48,439,111536,277,183,239,59,45,0,317,68,18,0,0,0,0
48,439,111537,468,442,429,67,39,108,601,33,25,0,0,0,0
48,439,111538,685,422,322,141,59,0,501,17,0,0,0,0,0
48,439,111539,715,538,709,268,140,15,314,43,8,0,0,0,0
48,439,111540,659,366,350,227,57,40,584,51,0,0,0,0,0
48,439,111541,295,217,298,87,72,15,338,0,35,0,0,0,0
48,439,111542,425,360,428,203,121,65,236,27,0,15,0,0,0
48,439,111543,505,443,525,145,47,28,395,69,69,0,0,0,0
48,439,111544,560,495,403,159,82,92,351,89,53,0,0,0,0
48,439,111545,355,163,167,37,11,0,196,9,0,0,0,0,0
48,439,111546,690,421,352,216,115,13,329,93,34,0,0,0,0
48,439,111547,844,877,811,909,491,80,575,79,26,0,0,0,0
48,439,111548,477,345,623,359,109,28,216,91,0,0,0,0,0
48,439,111549,428,615,616,204,129,12,352,89,0,46,0,0,0
48,439,111550,675,714,892,677,135,124,348,79,0,0,0,0,0
48,439,111551,414,369,694,210,102,0,288,82,0,0,0,0,0
48,439,111552,476,202,199,83,20,0,477,14,36,0,0,0,0
48,439,111553,454,288,130,27,0,0,773,69,49,0,0,0,0
48,439,113001,409,230,129,45,32,0,588,117,7,0,0,0,0
48,439,113002,377,541,363,138,86,15,687,109,49,0,0,0,0
48,439,113102,568,297,85,93,0,17,844,193,0,0,0,0,0
48,439,113104,467,230,82,30,0,21,822,179,0,0,0,0,0
48,439,113107,411,119,95,57,19,0,256,21,0,0,0,0,0
48,439,113108,625,361,161,143,39,35,297,59,8,0,0,0,0
48,439,113109,368,346,113,66,0,0,834,195,7,0,0,0,0
48,439,113110,420,211,147,9,0,0,1268,449,0,0,0,0,0
48,439,113111,342,295,103,49,36,7,842,146,11,15,0,0,0
48,439,113112,303,115,298,45,15,0,250,34,0,0,0,0,0
48,439,113113,316,137,245,0,0,0,1268,287,0,0,0,0,0
48,439,113114,334,359,258,21,0,0,927,18,0,0,0,0,0
48,439,113115,321,150,110,28,138,0,814,76,8,19,0,0,0
48,439,113116,324,160,298,40,0,0,1103,182,0,0,66,0,0
48,439,113206,566,229,119,371,82,67,442,142,0,0,0,0,0
48,439,113207,527,350,257,105,33,4,246,13,0,11,0,0,0
48,439,113210,735,679,405,144,32,0,616,21,25,0,0,0,0
48,439,113212,679,279,104,121,2,9,415,98,0,0,0,0,0
48,439,113213,478,117,133,86,11,10,427,41,0,0,0,0,0
48,439,113214,395,372,292,87,50,28,488,41,0,0,0,0,0
48,439,113215,575,343,235,152,15,0,356,95,0,0,0,0,0
48,439,113216,623,315,268,53,28,0,757,150,12,0,0,0,0
48,439,113217,525,306,184,52,86,23,503,59,9,0,0,0,0
48,439,113218,304,188,173,65,0,0,208,0,9,0,0,0,0
48,439,113220,635,545,169,75,30,154,785,154,12,0,0,0,0
48,439,113221,653,224,230,90,28,74,770,124,0,0,0,0,0
48,439,113301,446,264,153,41,30,20,488,154,24,0,0,0,0
48,439,113302,441,239,229,148,0,21,479,114,0,0,0,0,0
48,439,113403,319,153,96,50,13,14,238,42,9,0,0,0,0
48,439,113404,636,527,198,151,41,0,509,86,25,0,0,0,0
48,439,113405,631,442,306,105,16,0,1056,86,0,0,0,0,0
48,439,113407,223,277,326,250,85,125,451,81,0,0,0,0,0
48,439,113408,713,247,304,178,18,0,630,40,0,0,0,0,0
48,439,113509,353,238,301,122,39,43,328,49,25,0,0,0,0
48,439,113510,444,236,298,52,44,4,545,51,11,0,0,0,0
48,439,113511,403,261,218,96,51,19,280,82,25,17,0,0,0
48,439,113512,607,282,227,125,63,0,950,166,0,0,0,0,0
48,439,113513,488,335,399,108,40,0,922,100,0,0,0,0,0
48,439,113514,284,257,298,77,43,36,661,219,8,22,0,0,0
48,439,113516,537,254,309,34,11,72,289,78,0,4,0,0,0
48,439,113517,418,324,135,19,33,0,514,127,0,0,0,0,0
48,439,113518,702,184,200,73,0,0,1372,324,0,0,0,0,0
48,439,113519,897,374,304,82,0,16,784,117,0,0,0,0,0
48,439,113520,521,264,149,128,0,47,862,365,0,0,0,0,0
48,439,113607,572,308,165,49,18,15,482,174,20,0,0,0,0
48,439,113610,1495,690,740,325,46,41,415,28,0,0,0,0,0
48,439,113611,693,344,172,121,34,0,253,23,0,0,16,0,0
48,439,113612,730,354,174,49,13,13,323,68,0,0,0,0,0
48,439,113613,703,233,195,98,16,0,318,38,0,0,0,0,0
48,439,113618,714,397,221,78,106,0,612,156,0,0,0,0,0
