state,county,tract,B16005B_003E,B16005B_005E,B16005B_006E,B16005B_008E,B16005B_010E,B16005B_011E,B16005C_003E,B16005C_005E,B16005C_006E,B16005C_008E,B16005C_010E,B16005C_011E,B16005D_003E,B16005D_005E,B16005D_006E,B16005D_008E,B16005D_010E,B16005D_011E,B16005E_003E,B16005E_005E,B16005E_006E,B16005E_008E,B16005E_010E,B16005E_011E,B16005F_003E,B16005F_005E,B16005F_006E,B16005F_008E,B16005F_010E,B16005F_011E,B16005G_003E,B16005G_005E,B16005G_006E,B16005G_008E,B16005G_010E,B16005G_011E,B16005H_003E,B16005H_005E,B16005H_006E,B16005H_008E,B16005H_010E,B16005H_011E,B16005I_003E,B16005I_005E,B16005I_006E,B16005I_008E,B16005I_010E,B16005I_011E
48,439,113911,89,19,0,0,0,0,43,14,0,0,0,0,18,38,0,0,184,118,0,0,0,0,0,0,82,25,0,0,0,91,252,91,0,0,0,0,5460,146,27,130,14,30,350,221,46,0,24,146
48,439,113912,95,0,0,0,0,0,0,0,0,0,0,0,23,0,0,49,38,33,0,0,0,0,0,0,28,41,0,0,37,0,234,87,0,0,30,0,4506,195,36,112,33,7,206,101,0,0,29,0
48,439,113916,575,155,0,0,21,0,0,0,0,0,0,0,23,9,0,0,7,19,10,0,0,0,0,0,62,0,154,38,28,64,87,5,12,0,0,0,2258,25,105,0,7,30,295,205,215,38,28,64
48,439,113917,445,0,31,0,58,107,0,0,0,0,0,0,70,122,0,7,366,305,0,0,0,0,0,0,16,280,100,0,41,300,314,11,81,7,0,16,2784,96,0,17,173,28,529,356,209,0,105,434
48,439,113918,254,0,0,0,0,0,20,0,0,0,0,0,137,30,0,6,225,116,0,0,0,0,0,0,6,49,0,0,39,18,97,0,0,0,0,0,3189,117,0,30,0,55,197,128,26,0,46,51
48,439,113919,418,0,0,0,0,0,0,0,0,0,0,0,123,97,11,38,109,147,0,0,0,0,0,0,17,43,17,0,22,0,35,19,0,0,0,0,5071,48,39,69,32,15,330,377,17,77,65,41
48,439,113920,306,0,0,0,0,0,0,0,0,0,0,0,70,87,0,0,133,145,0,0,0,0,0,0,67,39,0,0,13,13,165,0,0,0,0,0,3014,139,14,62,38,9,426,243,33,0,32,49
48,439,113921,1112,0,0,112,15,214,0,0,0,0,0,0,228,73,0,102,674,514,0,0,0,0,0,0,0,0,0,0,17,0,813,59,0,0,11,0,13106,242,35,116,146,45,2137,800,35,0,295,160
48,439,113922,1183,0,0,19,262,0,51,0,0,0,0,0,315,192,70,122,453,332,0,0,0,0,0,0,614,446,0,0,0,259,473,207,0,0,22,44,10416,400,44,164,250,94,1432,962,84,0,74,329
48,439,113923,194,41,0,0,12,0,0,0,0,0,0,0,53,96,0,13,71,141,0,0,28,0,0,0,113,72,0,0,32,14,112,14,0,0,0,0,1614,48,15,28,72,0,326,275,37,0,91,56
48,439,113924,549,0,0,0,0,0,0,0,0,0,0,0,11,69,0,25,4,80,0,0,0,0,0,0,61,196,0,3,36,148,218,0,0,0,0,0,2465,100,17,29,13,0,405,283,92,23,68,275
48,439,113925,408,24,0,0,0,0,0,0,0,0,0,0,0,17,19,12,136,124,0,0,0,0,0,0,123,209,0,0,39,0,23,0,0,0,0,0,2093,48,0,13,0,12,411,342,12,0,121,40
48,439,113926,1073,18,14,112,44,0,450,63,0,0,0,0,36,198,0,0,182,203,0,0,0,0,229,50,168,374,16,31,44,47,299,46,0,21,62,13,6619,332,0,28,0,16,1200,872,168,55,243,277
48,439,113927,881,0,0,0,34,0,356,0,0,0,0,0,0,12,0,142,52,23,0,0,0,0,0,0,104,32,0,0,19,16,236,0,0,0,16,0,7675,161,178,247,74,49,772,314,0,0,122,29
48,439,113928,266,0,0,56,0,0,0,0,0,0,0,0,101,32,60,48,135,58,0,0,0,0,0,0,77,101,0,18,40,38,745,27,0,0,74,5,4493,109,34,16,61,0,167,576,9,0,515,175
48,439,113929,320,0,0,0,0,44,0,0,0,0,0,0,38,33,22,18,59,135,17,0,0,0,0,0,0,38,0,0,56,21,488,0,0,0,0,0,5900,85,0,110,75,18,276,365,11,7,143,86
48,439,114003,261,46,0,0,0,32,33,0,0,0,0,0,52,19,0,15,36,26,0,0,0,0,0,0,205,318,159,2,50,116,137,71,22,0,16,29,3803,77,31,62,21,16,607,1090,297,5,196,597
48,439,114005,333,0,0,11,0,10,8,0,0,0,0,0,56,31,0,0,11,17,0,0,0,0,0,0,102,206,0,0,37,130,125,0,0,0,0,0,5344,78,0,0,12,0,485,690,0,0,91,266
48,439,114006,19,0,0,0,0,0,96,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,20,0,0,0,308,19,0,0,0,0,4616,16,53,15,0,0,923,255,20,0,0,73
48,439,114007,620,11,0,127,129,166,49,16,0,0,0,89,171,159,76,31,192,479,78,0,0,0,0,0,129,191,0,0,111,236,131,336,76,0,0,0,6511,355,35,133,89,0,779,1507,253,0,468,682
48,439,114008,1046,0,0,178,0,0,55,126,0,0,0,28,56,0,20,16,321,117,0,0,0,0,0,0,327,252,0,17,50,45,799,15,58,0,0,26,5051,420,0,17,249,31,1436,1188,246,17,358,457
48,439,114102,196,0,0,39,0,0,0,0,0,0,0,0,16,0,27,0,3,81,0,0,0,0,0,0,31,0,39,0,0,0,142,38,0,0,0,0,5779,141,8,269,101,16,372,119,100,0,21,6
48,439,114103,926,0,0,0,107,0,25,0,0,0,0,0,63,63,11,82,137,255,29,0,0,0,0,0,219,6,12,0,0,37,246,261,0,0,0,0,14784,322,13,91,77,0,1354,1040,12,85,234,240
48,439,114104,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,56,0,0,0,17,0,411,0,0,0,0,0,5314,226,14,32,27,0,272,144,0,0,17,0
48,439,114203,117,0,0,22,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,66,9,0,0,0,2,3796,11,2,0,12,0,239,92,32,0,15,56
48,439,114204,37,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,15,4,2,0,0,0,37,0,0,0,0,0,5273,80,0,50,15,0,223,29,2,0,87,22
48,439,114205,19,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,9,32,0,0,0,0,0,0,41,6,0,0,0,0,41,0,0,15,0,0,2322,9,27,15,9,0,239,87,0,0,0,0
48,439,114206,3,0,0,0,0,0,28,0,0,0,0,0,30,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,7,86,27,0,0,0,0,0,3397,40,101,11,62,0,129,279,73,0,76,86
48,439,114207,213,0,0,0,2,0,31,0,0,0,0,0,3,0,0,50,0,0,0,31,0,0,0,0,0,26,22,0,40,62,186,3,0,103,0,0,4378,89,0,15,69,16,237,304,43,0,76,157
48,439,121601,749,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,54,43,21,0,0,0,0,0,0,30,0,0,54,68,78,15,0,0,40,0,4225,133,9,52,51,163,161,603,123,28,275,704
48,439,121604,1162,0,13,34,15,0,122,0,0,0,0,36,34,0,0,0,0,25,0,11,0,0,0,0,3,0,0,0,0,0,57,26,0,0,0,14,2827,27,0,9,24,9,347,215,230,0,97,553
48,439,121605,25,13,0,0,133,0,44,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,34,0,0,0,25,37,0,0,0,0,16,1998,10,10,26,24,12,0,226,32,0,104,46
48,439,121606,369,0,0,0,0,0,0,0,0,0,7,0,8,77,0,16,36,86,0,0,0,0,0,0,21,18,0,0,0,0,6,18,0,0,0,0,2047,75,0,30,37,28,173,150,0,0,36,0
48,439,121608,178,0,0,0,0,0,56,0,0,0,0,0,18,11,11,15,86,27,0,0,0,0,0,0,0,55,24,0,15,22,189,15,0,0,0,0,3739,107,13,89,40,16,232,131,32,0,15,76
48,439,121609,270,0,0,0,0,0,0,0,0,0,0,0,181,127,0,158,244,217,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,22,0,0,4171,19,19,96,32,0,97,1,0,0,0,0
48,439,121610,99,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,35,0,8,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,14,1537,0,4,23,0,0,240,68,0,0,8,14
48,439,121611,620,0,0,0,0,0,0,0,0,0,0,0,35,46,16,8,82,98,0,0,0,0,0,0,5,56,12,7,25,0,44,0,12,0,28,0,2609,63,8,53,21,16,166,140,24,7,41,64
48,439,121702,334,0,0,28,0,0,0,0,0,0,0,0,7,0,0,0,0,95,0,0,0,0,0,0,0,5,7,0,0,0,69,0,0,0,0,0,772,32,0,17,0,0,254,110,13,0,7,129
48,439,121703,904,23,0,6,165,62,0,0,0,0,0,0,7,40,0,0,49,138,0,0,0,0,0,24,47,132,15,16,44,97,52,12,9,0,11,0,686,4,0,28,53,35,302,503,321,61,286,1181
48,439,121704,315,0,0,0,11,0,0,0,0,0,0,0,12,16,0,0,35,41,0,0,0,0,0,0,0,72,10,0,0,182,0,0,0,0,0,0,944,80,18,9,0,0,157,206,162,60,197,922
48,439,121903,855,0,0,7,31,18,0,0,0,0,0,0,0,26,13,0,88,55,0,0,0,0,0,0,21,81,79,0,72,506,65,0,0,0,0,8,438,40,24,0,0,32,328,713,330,72,361,1927
48,439,121904,841,0,0,46,36,0,8,0,0,0,0,0,7,0,0,14,7,69,0,0,0,0,0,0,8,51,0,0,15,125,43,0,0,0,0,0,623,20,0,0,0,0,293,636,87,14,162,924
48,439,121905,1096,0,0,98,156,208,0,0,0,0,0,0,38,223,84,15,128,637,2,0,0,0,0,0,0,142,0,14,64,92,78,0,0,0,0,16,192,39,0,0,14,26,285,682,121,14,248,948
48,439,121906,348,0,0,12,19,36,0,0,0,20,0,0,14,46,41,0,34,114,0,0,0,0,0,0,13,147,23,22,44,106,12,12,0,0,0,0,610,20,9,0,24,0,184,550,162,42,206,1178
48,439,122001,111,0,0,0,0,0,0,10,0,0,0,0,18,9,0,0,0,64,0,16,0,0,0,0,7,9,6,9,19,13,22,0,0,0,0,0,1088,43,0,0,30,0,212,809,247,9,271,1162
48,439,122002,413,79,34,0,0,0,0,0,0,0,43,32,0,18,5,0,43,110,0,0,0,0,0,0,11,34,27,0,122,284,52,0,0,0,0,0,437,0,0,0,0,10,366,933,414,29,456,1187
48,439,122100,522,14,0,0,95,15,55,0,0,0,0,0,0,22,0,10,30,98,0,0,0,0,0,0,69,47,88,0,34,46,0,19,0,0,0,0,2268,0,31,0,0,0,491,721,253,24,258,746
48,439,122200,280,34,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,23,0,5,122,19,0,0,0,15,29,416,8,0,10,0,10,124,205,168,22,71,552
48,439,122300,420,37,0,0,96,0,18,0,0,0,0,0,51,34,10,43,704,235,0,0,0,0,0,0,37,45,0,7,215,6,72,19,0,0,8,11,1110,20,0,9,49,17,267,225,24,23,90,42
48,439,122400,386,4,0,103,43,0,0,0,0,0,0,0,52,63,0,8,182,318,0,0,0,0,0,0,106,5,0,0,0,113,122,0,0,0,31,0,2092,27,0,31,0,30,499,334,31,0,355,634
48,439,122500,153,0,0,13,0,0,55,0,0,0,0,0,0,8,0,44,39,0,0,0,0,0,0,0,39,0,0,0,0,0,13,0,0,0,13,0,3055,34,0,42,8,12,189,59,32,0,41,108
48,439,122600,408,0,0,27,0,27,28,0,0,0,0,0,0,91,0,138,9,14,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,2337,60,8,13,20,17,32,81,9,0,32,0
48,439,122700,732,0,0,0,0,0,0,0,0,0,0,0,27,75,0,0,17,155,0,0,0,0,0,0,0,0,0,0,0,37,20,0,0,0,0,14,2573,13,25,45,9,0,126,195,14,0,160,189
48,439,122801,649,98,0,42,66,38,9,0,0,0,0,0,0,0,0,14,19,55,0,0,0,0,0,0,0,25,28,0,16,146,147,0,0,0,0,0,616,57,12,0,20,0,38,324,62,0,179,1030
48,439,122802,371,0,0,13,181,294,52,0,0,0,0,0,24,0,0,24,45,69,0,0,0,0,0,0,31,35,0,0,38,44,74,23,0,0,0,16,1200,16,20,41,18,0,190,378,265,16,185,998
48,439,122900,688,0,0,0,0,0,0,0,25,0,0,51,0,330,47,24,137,159,0,0,0,0,0,0,80,122,13,0,15,71,6,0,0,0,0,0,1299,80,0,0,0,82,351,1389,363,24,377,1418
48,439,123000,237,168,0,0,0,18,25,0,0,0,0,0,15,17,0,83,60,102,0,40,0,0,0,0,117,16,0,0,84,85,36,0,12,0,0,0,3369,116,20,54,20,27,357,328,102,0,84,232
48,439,123100,1098,5,0,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,13,40,0,15,29,7,0,0,0,5,0,224,0,0,9,0,0,75,258,190,0,58,358
48,439,123200,181,18,0,8,10,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,62,20,0,56,35,48,15,9,0,0,9,1167,0,0,8,0,8,279,317,43,0,103,198
48,439,123300,825,29,0,0,0,0,43,0,0,0,0,0,9,18,0,16,84,27,10,0,0,0,0,0,31,95,19,0,2,46,44,19,0,0,0,0,2688,29,12,53,23,0,146,249,47,15,59,109
48,439,123400,352,5,0,0,0,0,10,11,0,0,0,6,5,6,6,0,11,15,0,0,0,0,0,0,10,79,10,7,45,19,24,10,0,0,26,0,900,25,0,4,7,0,153,216,57,12,87,81
48,439,123500,1259,46,6,0,0,0,3,0,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,260,6,0,111,189,29,5,0,0,0,0,57,0,6,0,0,4,89,395,86,3,203,352
48,439,123600,334,0,0,23,0,17,12,0,0,0,0,0,14,0,0,11,20,0,0,0,0,0,0,0,13,55,5,0,61,40,80,15,0,0,0,5,504,27,0,0,0,20,274,669,57,0,146,341
48,439,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,441,010100,243,4,19,56,46,0,123,0,0,0,0,0,18,16,0,0,29,169,0,0,0,0,0,0,47,30,15,0,12,0,78,22,0,0,0,0,4703,111,0,49,0,9,480,119,34,0,25,0
48,441,010200,253,12,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,108,16,0,0,15,42,0,0,0,0,0,1436,8,0,0,0,0,387,303,32,0,0,33
48,441,010300,450,30,0,0,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,71,16,0,0,0,61,0,0,0,0,0,863,0,0,8,6,0,318,255,48,0,64,0
48,441,010400,112,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,180,174,28,6,37,67,16,0,0,12,10,0,355,0,4,0,9,0,388,594,130,6,65,99
48,441,010500,183,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,0,0,0,0,0,0,0,80,24,13,0,0,0,173,19,0,0,0,0,1387,55,10,0,0,0,677,465,43,0,37,132
48,441,010600,295,27,0,0,0,0,4,21,0,0,0,0,0,0,0,4,0,0,0,19,0,0,0,0,93,0,12,0,0,0,18,0,0,0,0,0,2086,25,0,48,0,0,665,171,41,28,76,48
48,441,010700,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,242,11,0,85,76,111,11,0,0,14,39,1095,86,0,0,0,0,534,818,94,24,133,181
48,441,010800,200,0,0,0,9,0,50,16,14,0,0,0,26,0,0,6,0,0,0,0,0,0,0,0,81,63,18,0,7,20,11,10,0,0,0,0,383,6,0,0,0,0,167,315,102,0,68,115
48,441,010900,775,28,0,34,140,100,0,53,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,118,71,29,0,0,20,164,0,0,0,0,0,3497,39,34,8,0,0,448,368,100,0,0,35
48,441,011000,174,0,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,42,0,0,0,0,0,3,0,0,0,0,0,671,22,0,0,0,0,285,58,22,0,0,19
48,441,011200,136,30,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,183,166,0,0,22,12,25,0,0,0,0,0,1311,86,0,0,0,0,631,493,40,0,22,43
48,441,011300,432,0,0,0,40,401,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,69,54,6,0,63,22,37,16,0,0,0,0,1548,43,0,29,77,0,646,216,40,0,63,40
48,441,011400,337,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,97,0,0,0,0,80,0,9,0,0,0,2820,53,0,72,0,0,562,207,9,0,0,8
48,441,011500,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,24,0,11,8,0,0,0,0,0,0,1976,32,0,62,0,0,158,138,68,48,37,8
48,441,011600,176,8,0,0,0,0,15,0,0,0,0,0,10,0,0,0,23,8,0,0,0,0,0,0,33,73,0,0,0,3,20,0,0,0,0,0,1658,57,0,1,0,0,300,142,45,0,0,85
48,441,011700,293,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,118,0,0,0,6,78,0,0,0,0,0,897,0,0,0,0,0,285,242,22,0,0,39
48,441,011900,155,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,109,11,0,0,30,87,0,0,0,0,0,830,22,0,0,0,0,515,367,49,0,15,100
48,441,012000,26,12,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,28,0,0,0,0,0,0,21,5,7,0,0,0,0,0,0,0,0,0,1685,11,0,7,0,0,101,42,7,0,0,0
48,441,012100,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,40,25,20,0,0,0
48,441,012200,77,9,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,85,33,0,0,9,0,87,1,0,0,0,8,1380,39,4,10,0,0,427,228,22,0,13,18
48,441,012300,370,0,0,4,3,0,8,0,0,0,0,0,0,10,0,0,0,38,0,0,0,0,0,0,101,14,33,0,9,8,143,5,0,0,0,15,2295,18,0,6,0,0,438,197,78,0,45,85
48,441,012400,92,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,25,0,0,59,0,45,0,4,0,0,0,1706,8,5,0,0,0,186,155,25,0,77,21
48,441,012500,164,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,47,72,0,0,0,0,89,0,0,0,0,0,2104,28,0,12,0,0,226,206,17,0,0,46
48,441,012600,69,0,0,0,23,0,0,0,0,0,0,0,0,9,0,8,9,248,0,0,0,0,0,0,23,105,0,0,0,0,42,0,0,0,0,0,2329,61,0,0,8,0,94,105,9,0,0,0
48,441,012700,295,0,0,0,0,0,18,0,0,0,0,0,12,0,0,15,36,74,0,0,0,0,0,0,55,61,12,0,15,12,108,0,0,0,15,0,5538,211,10,63,148,14,219,127,63,0,41,34
48,441,012801,93,0,0,0,0,0,0,16,0,0,0,0,0,10,21,0,23,91,0,0,0,0,0,0,137,30,11,0,16,0,10,0,0,25,0,0,2257,87,0,0,0,0,438,155,24,0,21,29
48,441,012802,454,36,0,42,44,49,0,0,0,0,0,0,0,19,0,8,29,195,0,0,0,0,0,0,59,66,0,0,0,37,138,23,0,0,80,73,2037,161,0,35,0,164,383,225,8,0,80,175
48,441,012900,188,0,0,0,0,0,1,10,0,0,0,0,3,0,0,5,4,50,0,0,0,0,0,0,106,9,0,0,4,0,68,58,28,0,0,0,968,92,0,7,0,0,271,39,8,0,4,0
48,441,013000,134,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,587,19,0,0,0,0,98,8,0,0,20,0
48,441,013100,745,0,8,0,0,0,103,16,0,0,0,0,15,22,0,12,34,0,0,0,32,0,0,0,142,172,0,0,19,18,340,11,0,0,0,0,2557,113,16,30,0,12,890,827,49,0,35,112
48,441,013200,14,0,0,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,25,0,0,0,0,9,0,0,5,6,0,1240,63,5,0,0,0,176,126,4,0,6,6
48,441,013300,40,0,0,0,0,0,8,0,0,0,0,0,0,54,0,0,110,44,0,0,0,0,0,0,97,92,0,0,0,0,18,0,0,0,0,0,2081,81,9,26,8,0,243,209,17,0,0,120
48,441,013401,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,15,0,0,0,0,0,0,11,12,0,0,2,0,66,0,0,0,0,0,2059,55,8,14,0,0,586,164,11,20,2,37
48,441,013402,287,0,0,0,0,0,0,0,0,0,0,0,53,13,0,14,31,12,0,0,0,0,0,0,82,120,20,0,27,0,15,0,0,0,0,0,4673,52,0,0,60,0,240,214,20,0,27,23
48,441,013404,129,0,0,0,0,0,51,0,0,0,0,0,47,32,0,8,87,0,15,0,0,0,0,0,0,272,0,0,0,71,117,0,0,0,0,0,5484,179,0,84,35,0,384,393,83,0,75,83
48,441,013500,67,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23,39,0,0,0,0,0,0,0,4,31,0,13,0,10,35,0,0,26,0,12,6766,36,0,30,0,0,310,77,2,13,0,47
48,441,013600,6,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,100,120,11,15,8,58,104,0,0,0,0,0,3918,170,0,0,0,0,387,287,41,15,12,120
48,441,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,443,950100,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,265,29,0,0,0,0,106,274,8,16,12,54
48,445,950100,41,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,89,0,5,7,59,20,72,0,0,12,2,1055,31,46,11,77,73,225,419,70,5,53,215
48,445,950300,206,11,0,3,0,28,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,54,118,40,0,0,41,87,30,0,0,0,22,507,0,0,0,32,95,406,690,176,0,17,264
48,445,950400,358,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,315,102,0,0,26,3,0,35,0,0,0,2900,129,40,0,105,62,1389,1224,521,0,33,154
48,447,950300,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,1301,9,0,1,0,0,46,5,64,0,7,27
48,449,950100,343,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,31,0,0,23,33,14,11,0,0,0,0,1222,8,4,0,0,0,19,51,84,0,107,99
48,449,950200,52,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,88,40,0,6,119,15,8,0,0,0,0,1591,26,12,5,7,3,35,258,62,0,56,323
48,449,950300,200,0,4,0,0,0,65,0,0,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,16,19,0,0,97,226,14,0,0,0,0,0,4778,53,0,0,0,0,220,738,256,46,395,1235
48,449,950400,296,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,39,63,0,0,0,0,0,0,0,62,90,0,2,183,172,0,0,0,0,0,3960,4,0,0,0,0,125,233,166,4,34,395
48,449,950500,392,0,6,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,102,12,0,81,105,34,14,0,0,0,12,400,4,0,0,0,0,106,504,133,0,202,523
48,449,950600,846,29,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,5,0,0,0,0,0,0,32,155,60,11,106,214,21,0,0,0,0,0,748,9,0,6,0,0,96,652,218,11,291,868
48,449,950700,355,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,32,50,0,5,53,0,0,0,0,0,0,210,18,0,0,0,0,0,138,119,0,102,270
48,449,950800,392,4,0,0,0,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,61,37,0,52,173,57,51,0,0,36,52,1666,74,0,0,6,0,184,790,157,12,222,1011
48,451,000100,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,0,0,0,13,11,0,0,0,20,0,1499,18,9,18,0,5,282,329,50,0,88,86
48,451,000200,74,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,193,88,45,0,5,36,33,0,0,0,0,0,1734,72,0,7,23,23,779,884,145,0,113,219
48,451,000300,252,0,15,0,0,0,16,0,0,0,0,0,30,0,0,35,64,28,15,0,0,0,0,0,95,121,66,0,83,9,99,0,13,0,0,0,2652,56,0,31,0,31,1421,639,317,0,106,187
48,451,000400,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,213,0,0,55,33,46,5,0,22,0,0,1028,22,19,16,0,0,1256,2193,246,76,260,532
48,451,000700,108,8,0,1,0,0,8,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,109,185,39,0,57,264,21,42,0,0,0,31,942,16,0,0,13,0,981,904,197,12,163,721
48,451,000801,54,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,34,4,0,0,0,0,0,0,96,304,16,0,17,40,45,7,0,0,0,0,2117,37,16,26,0,0,754,630,55,23,17,85
48,451,000802,211,39,0,0,0,53,0,0,0,0,0,0,0,0,0,9,0,17,0,0,0,0,0,0,29,110,19,0,34,41,0,0,0,10,0,0,1635,19,0,0,0,0,910,978,156,0,151,237
48,451,000900,19,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,233,25,0,8,99,37,34,0,0,0,0,595,11,0,9,0,0,294,756,144,0,65,358
48,451,001000,27,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,16,48,171,29,0,0,0,0,3455,72,24,3,0,0,352,574,111,0,16,122
48,451,001101,188,0,0,0,0,0,0,0,0,0,0,0,85,13,0,0,0,22,0,0,0,0,0,0,13,79,19,0,0,20,115,48,24,0,0,0,3270,31,7,48,0,0,794,547,60,0,14,31
48,451,001102,94,0,0,0,0,0,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,102,0,0,2,0,111,10,20,0,15,13,1978,25,0,23,0,0,1029,502,65,44,36,49
48,451,001200,515,0,0,0,0,0,72,0,21,0,0,0,37,18,31,0,26,66,0,0,0,0,0,0,128,512,12,17,0,46,128,61,5,0,0,16,2571,72,38,0,8,0,1090,1618,134,30,137,171
48,451,001301,722,11,2,0,6,0,99,0,0,0,7,0,18,32,0,0,20,25,0,0,0,0,0,0,52,176,0,0,44,12,121,0,30,0,0,0,4569,68,31,48,1,0,390,628,96,22,51,12
48,451,001303,266,0,0,0,0,0,0,0,0,0,0,0,43,0,0,22,37,0,0,0,0,0,0,0,30,32,18,0,7,12,23,0,0,0,0,0,2514,24,12,8,0,0,366,267,66,0,32,45
48,451,001304,106,0,0,0,0,0,18,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,47,9,0,0,0,0,149,0,0,18,0,0,1956,79,0,0,19,0,292,76,0,0,0,10
