state,county,tract,B23001_005E,B23001_007E,B23001_008E,B23001_009E,B23001_012E,B23001_014E,B23001_015E,B23001_016E,B23001_019E,B23001_021E,B23001_022E,B23001_023E,B23001_026E,B23001_028E,B23001_029E,B23001_030E,B23001_033E,B23001_035E,B23001_036E,B23001_037E,B23001_040E,B23001_042E,B23001_043E,B23001_044E,B23001_047E,B23001_049E,B23001_050E,B23001_051E,B23001_054E,B23001_056E,B23001_057E,B23001_058E,B23001_061E,B23001_063E,B23001_064E,B23001_065E,B23001_068E,B23001_070E,B23001_071E,B23001_072E,B23001_075E,B23001_076E,B23001_077E,B23001_080E,B23001_081E,B23001_082E,B23001_085E,B23001_086E,B23001_087E,B23001_091E,B23001_093E,B23001_094E,B23001_095E,B23001_098E,B23001_100E,B23001_101E,B23001_102E,B23001_105E,B23001_107E,B23001_108E,B23001_109E,B23001_112E,B23001_114E,B23001_115E,B23001_116E,B23001_119E,B23001_121E,B23001_122E,B23001_123E,B23001_126E,B23001_128E,B23001_129E,B23001_130E,B23001_133E,B23001_135E,B23001_136E,B23001_137E,B23001_140E,B23001_142E,B23001_143E,B23001_144E,B23001_147E,B23001_149E,B23001_150E,B23001_151E,B23001_154E,B23001_156E,B23001_157E,B23001_158E,B23001_161E,B23001_162E,B23001_163E,B23001_166E,B23001_167E,B23001_168E,B23001_171E,B23001_172E,B23001_173E
48,021,950400,0,77,0,139,0,179,0,6,0,89,0,134,0,87,0,73,0,122,0,76,0,447,51,138,0,431,35,76,0,204,21,45,0,100,0,2,0,73,0,55,26,0,134,26,0,111,14,0,223,0,21,9,116,14,43,0,0,0,152,28,6,0,101,20,0,0,120,0,106,0,410,32,77,0,426,67,124,0,252,56,97,0,53,15,15,0,59,0,77,77,0,134,29,0,103,18,19,299
48,021,950501,0,199,12,85,0,30,0,13,0,35,0,103,0,193,62,212,0,84,67,214,0,477,52,489,0,466,0,408,0,107,21,114,0,58,0,23,0,21,0,43,58,0,141,0,0,3,0,0,92,0,29,0,205,0,29,16,0,0,78,16,17,17,144,55,22,0,192,0,25,0,154,23,206,0,251,0,259,0,146,0,138,0,50,0,46,0,23,0,90,11,0,63,32,0,90,0,0,103
48,021,950502,0,0,7,117,0,17,0,0,0,28,0,0,0,94,0,23,0,129,0,38,0,391,0,12,0,323,8,60,0,280,17,40,0,0,0,14,0,16,0,183,26,13,105,12,0,102,38,0,74,0,21,0,93,0,14,0,0,0,15,0,0,0,112,0,0,0,31,0,147,0,235,0,42,0,310,79,210,0,102,0,119,0,22,0,63,0,33,0,99,31,0,44,28,0,128,52,0,22
48,021,950600,0,37,0,84,0,71,0,0,0,81,0,0,0,86,0,37,0,108,12,72,0,145,0,53,0,395,83,103,0,151,0,41,0,14,0,0,0,17,0,147,55,0,98,0,0,77,12,0,75,0,51,0,81,0,0,0,0,0,10,0,61,0,66,17,78,0,140,16,31,0,104,30,121,0,352,22,155,0,88,0,75,0,14,0,42,0,92,0,54,0,16,53,0,0,85,12,0,151
48,021,950700,0,58,6,42,0,28,14,0,0,40,45,0,0,17,0,0,0,69,11,0,0,188,46,0,10,216,9,75,0,72,0,31,0,25,0,0,0,21,0,24,0,0,37,16,0,45,11,0,222,0,22,0,60,0,61,10,0,0,19,0,0,0,38,8,46,0,133,0,53,0,199,11,65,0,241,0,36,0,34,0,60,0,31,7,42,0,48,0,11,25,0,96,18,0,92,6,0,277
48,021,950801,0,26,0,212,0,38,0,0,0,85,0,63,0,121,152,16,0,332,90,15,0,412,70,39,0,400,132,71,0,97,46,17,0,11,9,8,0,54,0,82,8,0,127,0,0,23,0,0,65,0,40,32,84,0,0,0,34,0,0,0,82,0,65,0,144,0,129,0,114,0,219,0,184,0,286,42,203,0,152,0,33,0,21,0,22,0,48,0,72,0,9,97,16,0,39,0,0,107
48,021,950802,0,10,39,117,0,117,0,0,0,170,0,0,0,73,0,1,0,212,2,177,0,398,0,132,0,345,35,25,0,225,0,57,0,49,42,0,0,69,0,26,28,0,56,15,0,162,0,0,78,0,21,0,172,0,31,0,89,0,25,0,59,0,20,0,171,0,232,0,61,0,186,0,228,0,308,37,156,0,147,0,42,0,10,0,22,0,64,0,22,20,0,121,94,0,17,0,0,153
48,023,950300,0,36,0,48,0,0,0,0,0,39,0,0,0,66,0,9,0,39,17,0,0,200,0,14,0,254,6,28,0,105,0,56,0,55,0,13,0,8,0,19,12,16,60,36,0,125,12,0,135,0,12,0,120,0,0,0,0,0,36,0,10,0,12,0,46,0,91,0,0,0,131,0,63,0,133,0,160,0,60,0,77,0,0,0,20,0,41,0,57,20,0,92,0,0,109,12,0,284
48,025,950100,0,19,0,26,0,6,0,0,0,43,0,9,0,62,11,9,0,94,27,0,0,73,0,0,0,101,23,22,0,34,0,2,0,18,0,10,0,13,0,9,27,0,24,15,0,19,0,0,53,0,0,0,41,0,0,0,7,0,15,9,0,0,42,0,44,0,13,0,47,0,33,2,25,0,98,0,54,0,49,0,17,0,17,0,8,0,0,0,12,8,0,33,13,0,40,0,0,81
48,025,950201,0,4,0,151,0,0,0,382,0,8,0,413,0,70,0,864,0,38,0,877,0,75,0,2138,0,114,0,1671,0,41,0,286,0,0,7,108,0,6,0,61,14,0,52,10,0,0,0,0,23,0,7,0,62,0,0,0,6,0,15,0,3,0,8,0,1,0,19,0,3,0,87,15,25,0,39,0,64,0,19,0,0,0,0,0,0,0,2,0,24,5,0,6,0,0,8,0,0,0
48,025,950202,0,0,0,130,0,90,0,56,0,30,0,0,0,117,0,0,0,67,0,29,0,395,7,0,0,209,19,25,0,87,0,89,0,41,29,72,0,93,0,34,15,0,99,10,0,130,27,0,175,0,7,0,77,0,0,0,43,0,13,0,26,0,9,0,37,0,43,0,20,0,226,11,105,0,261,40,71,0,80,0,87,0,44,0,28,0,58,0,51,60,0,123,18,0,84,28,0,247
48,025,950300,0,29,8,89,0,10,45,21,0,97,0,0,0,175,0,8,0,125,0,0,0,292,25,15,0,212,0,66,0,18,0,19,0,51,0,19,0,36,0,51,8,0,109,17,0,18,0,0,71,0,69,19,138,0,73,5,48,0,139,0,14,0,75,76,57,0,115,11,0,0,280,12,11,0,120,0,99,0,98,0,18,0,50,0,36,0,58,0,131,51,0,107,0,0,42,62,0,127
48,025,950400,0,0,15,0,0,0,8,17,0,31,0,0,0,53,30,0,0,54,0,0,0,98,0,9,0,74,0,20,0,29,0,38,0,34,0,0,0,0,0,6,9,0,36,0,0,16,0,0,92,0,5,0,48,0,36,0,0,0,14,0,10,0,94,20,24,0,57,19,30,0,57,5,31,0,129,0,30,0,19,0,48,0,28,0,28,0,16,0,39,0,0,46,0,0,34,8,0,169
48,025,950500,0,84,0,301,0,87,0,162,0,108,0,54,0,164,26,102,0,264,53,134,0,196,69,261,0,257,0,110,0,75,0,117,0,11,0,0,0,51,0,5,0,0,128,25,0,45,29,0,90,0,59,0,177,0,60,0,0,0,171,0,61,0,180,27,104,0,196,45,58,0,194,0,172,0,257,35,99,0,189,0,45,0,0,0,31,0,36,0,26,19,0,102,14,0,74,0,0,130
48,025,950600,0,2,0,80,0,0,17,25,0,90,0,53,0,37,0,0,0,31,0,11,0,149,3,15,0,109,0,50,0,37,0,43,0,12,0,32,0,16,0,9,29,0,28,0,0,67,0,0,100,0,15,0,128,0,19,17,0,0,0,5,0,0,18,0,8,0,46,0,37,0,72,0,54,0,132,11,95,0,101,0,20,0,0,0,11,0,11,0,39,28,0,67,4,0,54,0,0,134
48,027,020100,0,22,0,164,0,149,6,6,0,43,0,0,0,237,34,0,4,233,4,0,0,351,10,24,0,425,0,18,0,187,2,48,0,48,0,25,0,60,0,84,43,0,109,17,0,56,48,0,148,0,67,6,100,0,9,0,35,0,117,0,64,0,110,6,35,0,241,3,25,0,254,0,52,0,329,14,153,0,127,0,106,0,61,3,17,0,47,0,54,12,0,145,3,0,102,20,0,192
48,027,020201,0,140,0,78,0,20,0,28,0,23,0,0,0,183,0,0,16,238,0,0,0,408,0,0,16,462,22,32,0,175,40,76,0,50,0,0,0,31,30,31,17,0,72,0,0,66,0,0,131,0,0,0,104,0,0,0,19,0,30,22,0,0,183,0,176,0,138,0,98,0,392,0,98,0,314,0,84,0,177,0,59,0,16,0,31,0,50,0,79,17,0,125,13,0,158,14,0,206
48,027,020202,0,23,59,191,0,34,0,34,11,0,0,11,0,116,42,0,0,125,49,0,0,318,0,0,0,446,0,28,0,125,17,63,0,89,0,0,0,56,0,20,53,0,52,0,0,78,28,0,132,0,27,0,173,0,32,0,0,0,53,0,15,0,73,39,53,0,52,25,36,0,208,0,136,0,327,11,313,0,96,25,96,0,25,0,0,0,59,0,0,0,0,121,0,0,113,0,0,154
48,027,020300,0,0,13,136,0,0,0,0,30,136,21,66,35,259,0,0,33,258,0,87,12,574,49,47,23,609,31,0,0,110,34,41,0,82,0,0,0,62,28,69,45,0,115,79,0,62,0,0,83,0,81,37,256,0,88,0,131,0,61,0,23,20,318,0,20,0,217,0,143,0,562,12,170,18,463,0,148,0,195,0,17,0,23,0,53,0,54,0,37,36,29,56,0,0,111,0,0,128
48,027,020401,0,47,15,52,0,12,0,0,0,12,0,0,0,113,0,0,0,52,0,27,0,138,0,0,0,224,0,49,0,46,14,36,0,17,0,18,0,11,15,33,24,0,39,12,5,38,11,0,80,0,0,0,77,0,0,0,0,0,48,0,0,0,123,0,0,0,33,0,35,0,118,0,95,0,158,0,87,0,19,0,10,0,21,0,0,0,27,0,19,11,0,95,0,0,52,0,0,162
48,027,020402,0,0,23,40,0,8,0,0,0,37,0,0,0,47,20,0,0,36,0,16,0,109,16,5,8,66,0,21,0,108,0,6,0,24,0,0,0,7,0,27,20,0,93,3,0,32,0,0,37,0,20,0,34,0,3,0,45,0,0,0,88,0,32,8,20,0,47,0,4,0,64,0,11,0,92,0,45,0,61,0,74,0,7,0,20,0,10,0,8,40,0,29,17,0,62,0,0,82
48,027,020500,0,86,0,39,0,0,0,0,0,68,0,16,0,156,27,0,0,104,0,15,0,120,0,24,20,247,0,43,0,107,0,18,0,9,0,9,0,29,0,83,9,0,52,7,0,66,0,0,61,0,21,0,84,0,0,0,0,0,67,0,43,0,73,0,42,0,77,18,51,0,101,38,87,0,235,9,48,0,82,0,94,0,12,0,0,0,23,0,94,4,13,133,0,0,63,17,0,180
48,027,020600,0,38,0,46,0,20,8,0,0,85,0,31,0,131,0,101,0,30,0,0,0,176,0,29,0,160,0,16,0,38,0,0,0,27,8,0,0,0,0,40,14,0,63,40,0,22,0,0,28,0,6,5,31,0,49,0,0,0,30,0,0,0,70,9,0,0,50,0,0,0,99,0,87,0,131,0,41,0,37,14,0,0,58,0,4,0,26,0,34,8,0,66,0,0,69,8,0,77
48,027,020701,0,10,0,17,0,15,9,0,0,14,0,0,0,8,0,0,0,0,10,4,0,52,0,19,0,54,0,17,0,11,0,27,0,10,6,0,0,0,0,4,12,0,49,0,0,61,0,0,36,0,5,10,16,0,0,0,4,0,5,12,4,0,24,0,0,0,0,0,13,0,25,0,20,0,31,5,54,0,5,5,19,0,0,0,9,0,7,0,36,5,0,39,0,0,30,0,0,72
48,027,020702,0,36,27,25,0,27,40,0,0,26,13,0,0,90,14,0,0,65,8,16,0,131,14,66,0,68,24,15,0,63,0,133,0,18,0,7,0,0,0,36,0,0,6,0,62,8,0,0,44,0,11,0,22,0,0,0,34,0,8,0,14,0,44,4,59,0,27,0,60,0,43,6,13,0,47,22,48,0,11,0,51,0,2,5,11,0,4,0,12,14,0,23,0,0,21,0,0,82
48,027,020800,0,0,33,81,0,37,61,14,0,65,0,13,19,27,0,23,0,93,36,0,0,133,24,88,0,144,34,43,0,44,0,84,0,16,0,66,0,8,0,31,39,8,85,0,0,35,0,0,114,0,56,14,21,0,15,0,0,0,0,33,26,0,40,0,103,0,118,9,62,0,135,27,8,0,143,0,99,0,95,0,117,0,9,0,16,0,22,0,30,18,0,59,0,0,9,0,0,85
48,027,020900,0,38,0,35,0,8,6,6,0,26,0,29,0,45,14,55,0,74,0,75,0,114,16,28,0,42,0,76,0,30,0,105,0,31,0,19,0,10,0,21,16,0,43,5,0,37,0,0,140,0,5,39,49,0,50,0,0,0,16,0,9,0,45,10,46,0,24,0,31,0,140,16,22,0,27,0,87,0,21,0,1,0,5,5,7,0,2,0,43,0,0,47,3,0,30,0,0,197
48,027,021000,0,0,0,21,0,39,12,1,0,93,20,20,0,169,36,11,0,168,0,0,0,263,0,15,0,313,7,38,0,18,17,81,0,16,0,46,0,106,9,22,18,0,39,10,9,46,18,0,60,0,16,47,65,0,46,19,16,0,80,0,20,0,63,0,88,0,51,0,112,0,115,22,41,0,150,16,126,0,71,9,10,0,8,0,46,0,49,0,120,0,9,47,6,0,20,0,0,83
48,027,021100,0,0,0,10,0,63,0,0,0,98,0,0,0,288,55,17,0,230,0,19,0,87,12,0,0,197,17,30,0,147,0,55,0,20,0,24,0,47,0,89,8,0,75,43,0,100,0,0,154,0,22,15,57,0,46,0,37,0,115,8,0,0,471,0,45,0,133,0,26,0,177,0,50,0,237,8,95,0,122,0,125,0,0,0,34,0,0,0,49,56,12,93,11,0,96,0,0,282
48,027,021201,0,0,0,58,0,0,0,0,0,67,0,17,40,117,9,16,0,121,20,0,0,183,0,27,0,106,0,96,0,40,7,10,0,5,0,22,0,7,0,30,23,0,23,0,0,0,0,0,155,0,13,0,0,0,13,0,0,0,65,0,13,0,161,23,8,0,92,0,21,0,81,0,47,0,66,0,16,0,118,0,15,0,17,0,9,0,24,0,21,12,0,21,0,0,47,0,0,170
48,027,021202,0,53,0,24,0,51,0,0,0,188,0,0,0,34,0,26,0,101,0,22,0,218,16,44,0,209,0,41,0,81,0,29,0,30,0,7,0,29,0,53,27,0,72,9,0,45,5,0,131,0,99,0,128,0,33,0,0,0,52,0,64,0,102,0,38,0,28,0,11,0,274,14,48,0,154,0,59,0,96,0,43,0,0,0,5,0,80,0,65,24,0,64,22,0,53,0,0,174
48,027,021203,0,39,11,55,0,27,28,11,0,51,0,25,0,93,0,0,0,196,0,0,9,199,39,56,0,142,0,19,0,118,17,44,0,12,6,14,0,12,0,23,78,0,47,10,0,51,7,0,174,0,67,0,11,0,14,0,13,0,90,34,48,0,49,0,35,0,138,0,12,0,122,0,15,0,174,0,50,0,75,35,38,0,40,0,5,0,22,0,51,24,8,142,8,0,90,0,0,221
48,027,021301,0,0,14,0,0,49,0,0,0,28,0,0,0,225,0,62,16,92,27,0,0,161,0,0,0,297,0,15,0,150,24,9,0,26,0,0,0,14,0,32,27,0,101,13,0,56,12,0,210,0,19,0,92,0,101,0,24,0,101,14,0,0,128,0,11,0,63,0,63,13,204,0,0,0,450,0,25,0,114,0,70,0,38,0,50,0,59,0,15,32,0,129,0,0,81,0,0,286
48,027,021302,0,0,0,17,0,97,0,0,44,0,0,0,37,46,0,16,0,24,19,0,0,90,0,0,0,183,37,6,0,89,0,21,0,6,0,8,0,37,0,33,90,0,42,11,0,134,20,0,180,0,24,0,44,0,20,0,0,0,118,0,0,0,40,0,0,0,75,0,0,0,112,0,31,0,139,0,24,0,170,0,34,0,17,0,21,0,134,0,48,63,22,145,9,0,62,7,0,186
48,027,021303,0,64,0,40,0,0,0,27,0,94,0,25,0,241,29,264,0,279,13,13,54,222,32,50,0,258,21,72,0,175,19,21,0,64,0,1,0,39,0,26,32,0,168,0,14,73,23,0,146,0,43,0,17,0,94,0,0,0,71,20,3,0,305,0,66,0,205,0,90,0,261,56,45,0,262,39,138,0,153,0,32,0,24,0,16,0,56,16,30,82,0,78,10,0,97,0,12,338
48,027,021400,0,15,7,137,0,25,6,0,0,54,0,4,0,95,0,5,0,14,0,34,10,224,13,3,0,298,0,3,0,163,0,40,0,32,0,0,0,31,0,6,36,0,50,3,0,46,3,0,100,0,42,0,86,0,31,0,0,0,23,0,47,0,35,6,0,0,51,0,9,0,205,0,52,0,153,80,80,0,150,0,19,0,34,0,10,0,25,0,26,20,0,57,6,0,59,4,0,214
48,027,021500,0,71,0,122,0,117,95,10,11,414,0,168,0,156,116,59,0,176,0,17,0,357,0,50,0,214,50,21,0,81,0,55,0,23,0,64,0,15,9,46,41,0,34,11,0,65,37,0,131,0,89,41,88,0,188,0,18,0,91,0,17,0,205,0,28,0,130,0,80,0,209,31,198,0,294,0,142,0,93,0,86,0,10,0,2,0,0,0,104,29,0,56,1,0,83,0,0,162
48,027,021601,0,123,45,30,0,127,10,47,0,206,0,45,0,69,0,0,0,123,0,27,0,386,0,12,0,166,0,93,0,78,0,59,0,16,0,22,0,14,0,34,70,0,14,8,0,71,0,0,126,0,47,8,168,0,60,0,0,0,120,0,67,0,120,0,34,0,38,12,46,0,278,0,60,0,171,0,116,0,96,0,53,0,16,0,56,0,0,0,25,5,0,190,24,0,52,0,0,151
48,027,021602,0,37,24,176,0,117,5,109,0,76,0,20,0,81,4,16,0,1,7,17,0,37,11,12,3,30,0,0,0,13,8,0,0,19,0,14,0,11,0,8,0,0,6,7,0,5,0,0,21,0,172,2,369,0,131,0,189,0,34,15,26,0,15,25,2,0,7,0,12,0,50,3,6,0,70,0,10,0,41,0,0,0,0,0,5,0,10,0,9,0,0,11,0,0,24,5,0,70
48,027,021700,0,103,0,90,0,0,0,0,55,134,0,0,177,142,0,0,0,90,16,0,52,360,0,0,0,331,16,83,0,251,35,13,0,72,0,38,0,38,0,58,77,0,91,18,0,102,9,9,299,0,20,0,117,0,12,0,61,0,304,0,26,0,144,0,49,0,103,0,58,0,245,25,244,0,420,47,162,0,170,16,175,0,22,16,0,0,150,0,70,53,0,199,13,0,196,0,0,305
48,027,021800,0,0,87,112,0,45,0,0,18,99,0,0,37,75,0,43,27,187,15,9,78,149,44,70,0,347,0,87,0,91,13,93,0,10,24,22,0,43,0,56,21,0,74,70,0,12,0,0,43,0,40,0,99,0,48,0,26,9,54,0,13,0,189,105,44,0,273,106,76,53,243,66,142,0,338,6,231,0,77,0,40,0,19,0,26,0,28,0,98,0,0,185,25,0,22,0,0,124
48,027,021901,0,33,0,70,7,5,27,0,30,25,0,0,25,51,13,7,0,67,0,17,0,137,48,61,0,251,29,0,0,44,0,64,0,12,0,0,0,35,8,64,26,0,61,13,0,42,0,0,95,0,19,16,11,0,33,0,34,0,32,14,18,0,88,7,21,0,35,8,18,0,268,27,84,0,242,0,93,0,23,19,17,0,18,0,11,0,64,0,29,5,0,70,0,0,88,0,0,242
48,027,021903,0,85,98,212,0,47,0,14,21,163,29,0,112,147,0,39,187,83,0,154,344,295,35,62,49,377,0,124,14,112,0,36,0,19,0,0,0,43,0,92,45,34,32,0,0,59,20,0,84,0,35,0,162,0,32,0,54,14,54,44,45,0,225,0,90,10,365,32,54,33,482,59,285,13,450,14,155,0,98,0,142,0,19,0,51,0,0,0,76,23,0,62,0,0,36,0,0,83
48,027,021904,0,150,0,158,34,124,34,0,0,180,0,0,72,208,0,13,41,98,12,81,62,686,17,42,6,393,0,89,0,195,0,37,0,44,10,30,0,40,0,49,72,0,117,0,0,35,12,0,68,0,74,0,340,0,0,0,0,0,100,28,26,13,177,0,210,0,267,0,108,13,402,11,172,0,296,53,157,0,181,0,80,0,8,0,46,0,31,0,53,40,0,69,25,0,111,8,0,117
48,027,022000,33,120,98,171,0,143,28,55,164,83,0,0,22,106,78,0,0,329,86,56,124,282,0,99,0,379,33,160,0,54,17,68,0,16,0,28,0,115,0,85,63,0,16,19,0,99,0,0,67,34,165,33,63,40,13,0,15,0,220,0,26,0,134,30,33,0,139,29,95,10,260,0,328,0,272,21,78,0,59,19,63,0,84,0,49,0,130,0,161,41,0,48,15,0,112,0,0,59
48,027,022101,0,0,66,91,32,0,0,9,12,18,68,1,13,182,7,32,14,62,0,4,32,215,0,61,7,161,0,31,0,135,11,40,0,44,0,6,0,18,0,14,23,0,67,21,12,27,0,0,74,0,6,3,39,0,23,57,11,21,21,0,38,0,35,70,74,0,211,56,57,0,146,41,174,0,154,26,23,0,59,6,82,0,35,0,15,0,27,0,21,42,0,49,0,0,72,0,0,121
48,027,022103,0,42,34,58,20,65,45,0,64,56,0,31,66,127,9,5,10,132,8,8,222,126,0,21,0,228,11,17,0,43,0,7,0,42,0,5,0,6,0,25,80,0,0,0,0,6,0,0,0,0,7,14,25,0,73,0,33,37,83,8,90,14,125,29,73,8,255,47,66,0,180,6,251,0,237,50,52,0,50,0,86,0,6,0,5,0,0,0,52,0,0,0,0,0,49,0,0,19
48,027,022104,0,25,0,18,53,0,0,44,29,15,0,71,50,184,0,12,37,50,6,0,17,113,32,42,7,107,20,77,0,54,0,104,0,33,0,11,0,27,0,32,0,0,16,0,0,109,6,0,45,0,15,9,55,0,64,26,24,33,81,0,178,0,91,0,9,0,37,12,18,0,124,68,58,0,217,0,21,0,33,0,95,0,27,0,16,0,0,0,11,13,0,77,6,0,35,0,0,76
48,027,022105,0,19,14,31,4,0,0,0,70,0,0,6,9,79,6,0,4,73,0,6,21,21,0,0,0,30,0,16,0,22,0,10,0,4,0,0,0,15,11,27,7,0,18,0,0,28,0,0,18,0,0,0,44,10,31,0,0,7,47,27,0,0,99,4,57,0,57,10,13,0,107,6,0,0,51,3,13,0,27,10,33,0,15,0,6,0,6,0,0,20,0,25,0,0,20,0,0,6
48,027,022200,9,5,0,39,0,15,0,7,66,34,5,20,106,48,76,0,38,56,0,20,92,138,0,0,19,54,26,0,18,16,3,0,9,7,0,0,0,0,0,21,0,0,36,0,0,5,0,0,11,0,43,0,14,0,67,38,23,0,132,23,28,46,98,34,52,0,177,0,65,0,94,0,79,8,105,0,21,0,13,0,13,0,0,0,18,0,15,0,0,0,0,108,0,0,32,0,0,47
48,027,022300,5,25,0,7,20,0,0,0,73,154,21,10,140,152,48,0,28,138,0,0,29,210,0,49,7,122,16,31,0,106,6,38,0,14,0,8,0,23,0,22,17,0,7,18,0,69,0,0,34,0,11,0,8,0,30,0,27,7,52,17,57,25,59,0,68,0,97,0,75,0,94,35,45,10,165,0,58,0,42,0,69,0,17,0,39,0,0,0,8,0,0,26,0,0,26,9,0,140
48,027,022401,0,71,0,74,114,29,0,0,53,149,0,19,26,157,0,0,115,69,30,49,41,94,36,104,0,305,22,5,0,138,0,10,0,6,0,0,0,12,0,12,25,0,33,0,0,0,0,0,72,0,107,23,69,0,85,0,73,58,198,20,96,0,92,65,76,0,318,58,8,17,162,0,34,6,241,0,124,0,54,24,74,0,8,0,24,0,10,0,45,41,0,80,7,0,101,0,0,215
48,027,022402,0,34,12,82,0,12,0,13,82,22,39,13,27,92,0,7,125,149,0,20,264,290,9,20,103,145,10,54,6,70,0,0,0,7,0,0,0,15,0,17,0,0,35,0,0,10,0,0,7,0,57,0,115,0,63,0,0,0,60,0,0,9,115,14,66,41,195,30,166,35,375,32,64,9,373,17,77,0,36,0,33,0,23,0,0,0,0,0,17,0,0,23,0,0,9,0,0,8
48,027,022403,0,0,0,60,8,35,0,16,27,22,0,0,82,106,37,10,70,62,32,13,29,224,0,0,41,136,5,87,0,83,0,24,0,32,0,10,0,58,0,33,16,0,32,0,0,13,0,0,124,0,71,0,15,0,71,0,30,8,27,0,17,0,125,0,46,11,100,0,0,0,187,0,99,0,140,0,84,0,60,0,26,0,47,0,53,0,32,0,54,43,0,0,0,0,47,0,0,43
48,027,022404,0,133,0,173,0,65,0,80,30,15,53,36,93,176,0,0,18,205,0,14,202,411,60,158,29,351,0,5,0,278,0,13,0,15,0,0,0,0,0,61,0,0,59,0,0,36,0,0,11,0,197,65,131,0,103,0,38,0,51,0,50,10,259,0,161,11,301,35,20,0,576,129,239,0,249,64,186,0,168,0,0,0,0,0,18,0,8,0,471,0,0,51,0,0,25,21,0,121
48,027,022405,0,0,0,46,26,0,0,0,75,5,0,0,146,141,0,0,19,59,0,0,85,41,0,15,19,44,0,31,3,16,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,19,0,74,31,31,0,57,61,34,0,19,8,64,4,35,0,36,1,62,1,47,20,17,0,71,0,75,0,12,0,8,0,5,0,2,0,0,0,0,0,0,0,0,0,4,0,0,6
48,027,022501,0,81,0,171,0,19,10,21,59,0,0,0,9,53,2,0,11,13,0,0,0,205,0,16,8,172,0,9,0,57,0,36,0,0,0,29,0,29,0,21,36,10,34,6,0,11,7,0,49,0,25,0,83,0,37,0,0,0,7,0,0,0,51,10,17,0,99,0,0,0,115,0,32,0,224,11,59,0,41,0,85,0,24,7,15,0,25,0,0,35,0,30,9,0,25,0,0,138
48,027,022502,0,80,25,331,114,43,0,31,121,34,31,0,95,353,35,0,121,294,127,19,48,451,38,195,28,424,0,72,0,68,11,32,0,59,0,19,0,25,9,0,28,0,13,0,0,115,0,0,89,24,0,50,29,0,96,199,0,31,85,18,38,76,318,94,221,44,207,26,111,118,480,52,208,40,332,33,156,0,154,0,80,0,10,0,43,0,28,0,26,37,0,65,0,0,29,0,0,32
48,027,022600,0,77,0,38,9,31,13,56,10,85,0,17,0,61,52,48,10,78,0,60,22,232,11,38,0,126,70,23,0,96,0,41,0,14,7,0,0,5,0,28,6,2,96,0,0,16,0,0,45,0,97,22,41,0,57,62,27,0,35,32,0,0,35,26,23,0,5,7,25,36,176,21,136,7,106,0,124,0,28,9,44,0,9,0,6,0,23,0,17,5,0,25,0,0,25,0,0,38
48,027,022801,13,0,0,0,22,28,0,0,8,30,41,0,51,63,28,18,30,85,12,0,42,91,32,0,28,78,25,16,0,25,0,22,0,22,0,6,0,0,0,13,0,0,8,0,0,12,0,0,36,0,43,13,8,0,6,0,30,0,28,6,0,0,43,35,0,4,55,0,50,0,85,0,0,0,63,30,37,0,44,0,72,0,20,0,36,0,0,0,10,0,0,33,0,0,34,0,0,8
48,027,022900,0,10,0,0,18,29,0,71,55,44,10,0,88,109,36,42,34,184,11,0,58,146,24,0,0,182,30,55,0,18,0,21,0,7,0,10,0,5,0,27,0,0,46,15,0,85,0,0,33,0,7,8,42,0,66,154,7,36,76,65,30,10,124,18,82,0,60,20,25,0,39,22,82,0,107,0,80,0,82,0,18,0,10,0,22,0,7,0,38,0,0,97,0,0,40,6,0,138
48,027,023000,0,11,0,104,0,68,0,40,27,128,0,0,38,140,54,56,83,185,77,170,156,405,13,0,20,431,11,51,0,105,0,0,0,15,0,19,0,53,0,33,18,0,52,0,0,42,0,0,128,0,22,32,22,0,76,115,22,0,98,20,67,6,275,2,111,0,302,9,48,16,350,0,117,0,381,31,100,0,61,0,136,0,33,0,0,0,47,0,44,49,0,128,31,0,22,22,0,145
48,027,023103,0,22,0,96,0,36,29,13,60,43,0,16,55,237,10,96,0,98,0,36,18,228,7,15,0,176,17,72,0,54,0,55,0,44,0,6,0,18,0,30,9,0,94,21,0,49,9,8,21,0,15,22,15,0,39,0,0,8,14,0,45,8,253,20,96,0,61,0,53,0,167,13,29,0,153,0,70,0,111,14,49,0,0,0,17,0,58,0,32,0,0,108,9,0,94,9,0,68
48,027,023104,0,31,0,89,0,107,0,0,26,103,0,17,147,223,0,64,12,61,0,0,0,213,0,36,10,118,0,10,0,0,0,0,0,7,0,8,0,9,0,9,19,0,14,0,0,8,0,0,54,0,18,13,39,0,24,0,23,0,143,7,36,0,210,10,83,7,26,11,63,20,162,13,56,0,140,0,68,0,62,9,47,0,10,0,30,0,19,0,0,9,0,38,14,0,61,7,0,103
48,027,023105,0,78,26,176,97,122,0,0,358,286,10,0,312,324,0,78,340,290,20,18,288,198,82,76,14,173,25,148,0,28,0,13,0,0,0,0,0,30,0,48,62,0,2,0,0,0,0,0,0,0,10,15,263,0,124,0,70,0,241,38,98,45,442,29,201,39,439,66,80,137,357,46,228,0,235,0,171,0,50,0,31,0,64,0,98,0,0,0,42,9,0,21,0,0,0,3,0,22
