state,county,tract,B08006_020E,B08006_021E,B08006_025E,B08006_031E,B08006_032E,B08006_033E,B08006_034E,B08006_037E,B08006_038E,B08006_042E,B08006_048E,B08006_049E,B08006_050E,B08006_051E
48,349,970900,1534,388,0,12,24,0,28,1188,165,0,12,69,0,30
48,349,971000,549,146,0,0,12,41,14,489,80,0,0,0,0,21
48,351,950100,378,17,0,0,0,14,0,414,50,6,0,0,16,5
48,351,950200,714,108,0,0,4,30,6,689,26,0,0,3,38,0
48,351,950300,500,75,0,0,0,9,0,207,52,5,0,0,0,0
48,351,950400,657,236,0,0,0,0,0,644,30,0,0,0,0,12
48,353,950100,385,115,0,0,0,26,6,333,47,0,0,3,0,0
48,353,950200,803,145,24,0,44,33,12,751,81,0,0,56,0,0
48,353,950300,292,35,6,6,14,30,0,239,43,0,0,7,13,9
48,353,950400,576,145,8,0,43,11,0,597,104,0,0,28,29,26
48,353,950500,525,76,5,0,17,0,36,403,42,0,0,0,7,12
48,355,000500,128,36,27,0,0,9,0,175,18,41,0,0,0,2
48,355,000600,1232,352,24,0,12,68,15,977,223,58,0,51,26,9
48,355,000700,857,48,125,0,53,71,44,656,60,70,0,33,18,26
48,355,000800,497,38,54,0,7,42,0,482,31,20,0,17,0,10
48,355,000900,613,97,56,0,0,141,45,429,9,73,0,22,99,15
48,355,001000,461,144,25,18,27,54,29,349,64,68,0,51,0,15
48,355,001100,63,30,4,15,50,48,0,235,44,85,0,5,6,53
48,355,001200,488,142,68,28,96,97,53,379,52,113,0,114,0,11
48,355,001300,678,65,17,0,46,21,47,597,94,7,0,0,50,0
48,355,001400,1169,56,27,0,17,35,88,966,43,24,0,81,18,46
48,355,001500,441,91,93,0,7,64,0,331,57,37,0,1,35,6
48,355,001601,830,175,34,0,0,0,0,549,138,0,8,0,35,0
48,355,001602,576,107,61,0,0,0,0,305,184,16,0,0,0,24
48,355,001701,923,146,65,0,1,0,0,576,164,15,0,0,0,53
48,355,001702,323,100,14,0,0,12,0,351,57,0,0,0,0,0
48,355,001801,1079,156,10,0,0,17,9,843,210,7,0,0,0,10
48,355,001802,593,115,13,0,36,5,0,396,75,0,0,0,4,0
48,355,001902,1172,291,73,0,0,0,0,1551,138,115,0,51,0,43
48,355,001903,616,148,57,0,0,36,0,815,9,0,0,0,0,0
48,355,001904,781,73,44,0,30,6,17,494,64,0,0,5,0,0
48,355,002001,730,119,18,0,0,85,55,628,93,47,0,0,31,46
48,355,002002,737,126,0,0,0,0,11,634,47,0,0,0,0,21
48,355,002101,642,57,9,18,9,0,0,617,76,20,22,45,36,0
48,355,002102,740,150,9,19,0,14,95,483,44,0,0,3,0,48
48,355,002200,848,104,0,0,72,30,26,974,76,133,0,1,85,0
48,355,002301,784,238,0,0,0,0,13,685,208,73,9,0,0,14
48,355,002303,794,333,8,0,1,0,12,851,87,0,0,11,0,30
48,355,002304,1551,155,90,0,13,0,1,1020,109,0,0,7,29,64
48,355,002400,1053,205,0,0,39,28,17,1249,129,0,0,13,0,14
48,355,002500,945,216,10,0,44,0,12,881,141,0,0,9,18,0
48,355,002601,460,40,0,0,26,0,28,510,83,0,0,0,0,0
48,355,002602,441,36,30,0,0,15,4,223,85,23,0,28,0,0
48,355,002603,639,221,0,0,16,0,0,587,105,0,0,0,0,0
48,355,002703,969,148,0,10,22,0,75,848,111,0,0,0,0,48
48,355,002704,1693,162,0,0,72,38,0,1335,112,9,0,0,67,42
48,355,002705,1132,310,27,44,0,36,76,778,78,0,0,0,71,92
48,355,002706,80,0,0,1,119,14,9,142,0,9,0,155,0,5
48,355,002900,345,47,13,0,31,0,18,166,14,0,0,29,16,6
48,355,003001,766,343,20,0,114,53,0,589,110,1,0,104,25,0
48,355,003002,1095,176,52,39,5,72,51,525,100,12,0,71,42,0
48,355,003101,1344,244,0,0,0,69,30,940,89,27,0,0,26,73
48,355,003102,861,150,7,0,0,0,42,1119,91,0,0,0,25,31
48,355,003202,1140,254,7,5,9,4,0,1111,151,0,0,0,60,6
48,355,003203,1364,280,59,0,0,14,16,1366,113,0,0,89,17,0
48,355,003204,1247,70,17,0,0,0,32,1075,84,21,0,35,35,55
48,355,003303,203,37,21,0,0,36,15,286,47,10,0,4,46,13
48,355,003304,1419,147,1,0,92,85,12,1469,111,0,0,31,34,67
48,355,003305,780,172,9,13,17,16,24,863,129,0,0,9,0,0
48,355,003306,1000,286,0,0,0,0,13,814,113,0,0,0,5,20
48,355,003401,747,80,22,22,47,0,3,816,134,0,5,0,0,7
48,355,003402,1122,252,16,0,0,11,15,976,271,28,14,42,56,29
48,355,003500,534,50,21,0,0,46,0,445,32,14,0,0,0,0
48,355,003601,1532,71,67,0,0,0,0,1151,183,0,0,13,0,2
48,355,003602,1274,101,0,0,61,96,17,1152,106,25,0,36,0,15
48,355,003603,871,151,0,0,0,31,43,527,93,7,0,0,13,7
48,355,003700,683,154,26,0,0,27,20,611,92,0,0,0,0,17
48,355,005102,543,8,0,28,94,6,120,777,0,0,0,138,0,74
48,355,005404,772,26,0,0,0,11,15,674,27,6,0,0,0,34
48,355,005406,693,69,0,0,21,5,21,463,83,0,3,3,14,37
48,355,005407,460,39,6,0,0,0,17,492,67,0,0,11,0,5
48,355,005408,946,71,0,0,24,0,47,733,104,0,0,0,0,20
48,355,005409,757,51,0,0,0,16,62,743,69,11,0,0,0,32
48,355,005410,953,98,0,0,0,0,0,662,135,0,0,2,0,27
48,355,005411,908,129,61,0,3,20,12,837,94,0,0,56,0,13
48,355,005412,1308,40,0,0,0,14,27,1153,142,6,0,0,0,18
48,355,005413,759,115,0,0,0,60,10,475,32,26,0,0,0,53
48,355,005414,505,36,0,0,0,0,0,448,46,6,0,0,0,12
48,355,005415,1263,114,0,0,0,16,0,823,216,3,0,2,0,17
48,355,005416,953,31,0,0,0,0,65,596,112,0,0,20,0,44
48,355,005417,1174,209,0,0,2,19,27,801,113,0,0,6,0,60
48,355,005601,1073,316,21,0,56,0,19,965,239,0,13,32,25,63
48,355,005602,560,191,20,0,37,15,10,544,163,24,0,28,0,51
48,355,005801,1608,90,0,0,84,0,46,1201,98,0,0,2,0,43
48,355,005802,1334,201,0,0,4,84,0,1306,196,11,0,47,0,18
48,355,005900,584,72,0,0,28,111,0,418,52,0,0,15,14,3
48,355,006000,495,80,11,0,0,0,5,302,56,0,0,0,6,24
48,355,006100,567,128,0,0,15,39,4,437,80,21,0,14,6,6
48,355,006200,2832,102,19,23,32,87,82,1748,232,0,1,1,80,130
48,355,006300,408,72,23,0,14,48,13,417,31,9,0,0,31,31
48,355,006400,254,62,18,33,50,0,0,157,35,44,0,46,11,0
48,355,980000,15,0,0,0,0,0,0,0,6,0,0,0,0,0
48,355,990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,357,950100,327,49,0,0,13,0,21,265,22,0,0,8,5,13
48,357,950300,715,348,0,0,12,0,5,457,103,0,0,17,0,0
48,357,950400,1121,243,0,0,23,5,18,782,108,0,0,49,0,14
48,359,950100,329,40,0,0,9,8,33,286,11,0,2,8,0,24
48,361,020200,503,23,0,0,46,0,10,578,56,0,0,8,0,28
48,361,020300,358,56,21,0,4,28,12,259,0,13,0,0,0,22
48,361,020500,650,101,0,0,0,17,12,395,31,0,0,11,0,72
48,361,020700,857,132,0,0,7,25,34,884,56,0,0,0,19,0
48,361,020800,291,72,0,0,0,0,0,293,47,0,0,8,0,0
48,361,020900,674,52,0,18,0,22,46,522,66,0,23,0,9,6
48,361,021000,454,26,0,0,1,9,20,508,1,0,0,0,7,12
48,361,021100,425,35,0,0,6,4,0,314,23,0,0,0,0,0
48,361,021200,1188,98,0,0,0,0,10,567,85,0,0,0,0,38
48,361,021300,1339,38,0,0,14,0,0,1056,110,0,4,61,23,48
48,361,021400,834,49,0,0,0,14,7,596,49,0,0,0,0,25
48,361,021501,422,48,0,0,0,0,22,314,47,0,0,0,0,0
48,361,021502,1294,292,0,38,0,64,0,1302,105,0,0,0,0,24
48,361,021600,662,86,1,0,21,14,4,672,10,2,0,9,2,5
48,361,021700,385,136,0,0,6,11,16,420,32,0,6,0,4,10
48,361,021800,602,85,0,0,0,0,0,534,70,0,0,0,0,8
48,361,021900,1347,215,49,0,49,0,0,1198,10,0,0,0,13,0
48,361,022000,700,107,0,0,4,28,0,666,22,0,0,80,0,28
48,361,022200,770,32,0,0,48,0,0,608,70,0,0,0,0,0
48,361,022300,1613,32,0,0,0,0,9,1413,28,0,0,0,0,10
48,361,022400,1293,52,0,0,0,0,26,681,70,0,0,0,0,52
48,363,000100,551,27,0,0,49,32,53,457,28,0,0,26,8,33
48,363,000200,416,9,0,0,22,16,7,264,19,0,0,14,0,10
48,363,000300,733,106,0,0,41,53,12,481,60,3,0,20,11,25
48,363,000400,1093,56,0,0,38,20,44,1040,96,0,0,0,0,66
48,363,000500,366,25,2,0,10,2,0,233,13,0,9,0,1,5
48,363,000600,425,46,19,0,4,47,32,491,54,10,0,0,0,46
48,363,000700,727,65,16,0,0,27,6,586,48,0,0,0,0,16
48,363,000800,409,53,0,0,30,25,0,432,73,0,0,11,18,11
48,363,000900,369,13,0,0,10,14,12,316,75,0,0,0,13,0
48,365,950100,1022,25,10,0,0,0,0,834,77,53,0,0,0,0
48,365,950200,573,60,0,0,6,20,10,367,42,0,0,0,0,34
48,365,950300,1031,338,0,0,0,0,51,668,59,0,0,0,1,0
48,365,950400,1227,85,0,0,29,0,27,1121,102,0,0,69,0,43
48,365,950500,606,60,0,0,0,7,32,427,36,0,0,0,4,0
48,365,950600,478,61,0,0,0,0,29,378,7,0,0,0,3,17
48,367,140101,942,160,0,0,0,9,0,565,233,10,0,20,0,34
48,367,140102,899,113,0,9,14,0,8,815,110,0,0,0,0,25
48,367,140200,1338,192,0,0,5,20,4,1096,163,0,0,24,37,71
48,367,140300,1078,102,0,0,18,28,25,1028,84,0,0,0,0,25
48,367,140403,1480,200,0,0,19,17,29,1093,108,7,0,39,0,54
48,367,140405,1188,197,3,0,0,22,24,1062,133,0,0,2,23,19
48,367,140407,2276,116,0,0,33,0,97,1834,85,0,0,0,0,170
48,367,140408,790,167,0,0,49,10,14,937,93,0,0,2,0,11
48,367,140409,683,111,0,0,0,32,9,593,45,0,0,0,6,36
48,367,140410,686,184,0,0,0,16,34,539,49,0,0,0,8,0
48,367,140411,617,212,0,0,0,8,0,572,90,0,0,104,0,66
48,367,140501,1396,192,0,0,40,0,101,974,223,0,0,26,0,267
48,367,140502,962,92,0,0,21,0,70,658,105,1,0,8,3,39
48,367,140601,1825,199,0,0,11,49,126,1079,211,0,0,18,5,104
48,367,140602,2075,424,31,0,22,73,72,1789,203,0,0,0,15,77
48,367,140703,1376,132,19,0,2,15,25,1077,25,18,0,5,68,89
48,367,140704,1564,285,6,0,3,8,155,1186,182,0,0,6,0,121
48,367,140705,1785,172,0,3,4,41,72,1295,124,0,0,0,0,52
48,367,140706,1566,83,0,0,0,36,78,1444,125,0,0,0,16,75
48,369,950200,832,277,18,0,47,7,39,675,169,12,0,11,0,43
48,369,950300,1118,216,0,1,55,6,105,666,137,0,0,44,0,66
48,371,950100,628,41,15,0,36,10,14,324,9,0,7,22,3,22
48,371,950300,669,144,0,0,0,0,5,470,128,0,0,10,0,0
48,371,950400,893,204,0,0,0,0,18,774,108,0,0,7,26,0
48,371,950500,689,144,13,0,27,13,5,688,41,0,0,13,0,0
48,373,210101,423,90,0,0,35,19,24,642,96,0,0,75,0,0
48,373,210102,921,110,0,6,0,65,51,1130,117,23,0,0,0,22
48,373,210203,385,174,0,0,31,0,49,270,98,0,0,0,26,25
48,373,210204,508,249,0,0,7,14,25,713,91,12,0,24,50,3
48,373,210205,218,118,11,0,0,14,13,246,15,0,0,0,0,34
48,373,210206,406,96,0,0,97,27,46,398,96,0,0,0,0,27
48,373,210301,385,56,0,0,0,79,31,458,6,0,0,31,0,32
48,373,210302,786,219,0,0,27,5,33,672,100,0,0,5,11,45
48,373,210400,729,266,0,0,26,54,48,644,81,16,0,4,30,27
48,373,210500,779,162,2,0,14,101,33,568,115,11,0,3,3,19
48,375,010100,372,75,0,9,5,0,8,378,81,0,0,14,4,5
48,375,010200,484,40,0,0,2,13,11,366,26,5,0,3,0,27
48,375,010300,383,61,15,0,38,0,0,252,58,0,0,0,4,0
48,375,010400,720,106,0,11,6,21,36,638,149,12,0,0,0,62
48,375,010600,276,134,0,0,0,9,40,227,108,0,0,0,0,0
48,375,010700,617,133,0,0,0,0,0,679,44,0,0,0,6,0
48,375,011000,289,59,0,0,0,0,3,221,29,0,0,0,5,11
48,375,011500,857,75,34,9,25,12,21,758,93,0,0,0,17,34
48,375,011600,868,267,37,12,0,7,53,693,280,10,0,32,0,24
48,375,011700,819,149,62,0,0,0,37,1066,66,0,0,76,35,0
48,375,011800,977,65,0,0,0,21,0,875,161,0,0,0,0,27
48,375,011900,580,176,0,16,0,3,54,521,133,0,6,17,0,14
48,375,012000,261,114,0,7,23,0,4,140,46,0,0,8,0,10
48,375,012200,756,184,0,0,11,12,30,417,153,5,0,0,0,0
48,375,012600,297,420,27,0,38,11,10,385,77,0,0,19,0,0
48,375,012800,808,266,13,0,60,0,38,467,186,0,0,7,8,14
48,375,013000,162,35,32,0,19,12,22,302,30,0,0,3,0,6
48,375,013200,293,64,0,0,17,0,1,248,19,0,0,3,0,1
48,375,013300,1139,102,0,0,0,11,59,1063,136,0,0,0,26,27
48,375,013400,862,45,0,0,0,27,0,616,146,0,0,0,0,54
48,375,013900,432,74,51,0,0,0,14,543,104,37,0,16,12,4
48,375,014100,523,72,0,0,0,29,17,499,61,0,0,0,0,21
48,375,014300,1199,220,8,0,62,37,78,820,207,0,0,0,0,15
48,375,014401,513,65,0,0,5,7,0,279,49,0,0,0,0,0
48,375,014500,1092,390,9,0,12,7,105,880,117,51,0,0,0,55
48,375,014700,1028,125,0,0,38,0,107,824,130,0,38,60,0,36
48,375,014800,546,94,0,0,13,0,0,227,52,10,0,19,0,13
48,375,014900,914,479,81,9,0,26,121,707,295,11,0,49,5,0
48,375,015000,1185,490,76,138,46,66,50,928,382,0,0,25,9,0
48,375,015100,612,131,0,0,0,31,54,585,78,6,0,0,10,18
48,375,015200,506,68,0,0,37,6,0,453,57,0,0,0,0,20
48,375,015300,815,233,33,0,0,19,0,704,300,8,0,0,14,0
48,375,015400,435,83,48,6,16,0,0,438,45,6,0,30,8,17
48,375,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,377,950100,451,69,0,33,40,0,78,316,65,0,0,0,0,41
48,377,950200,605,168,24,0,84,13,70,488,67,38,0,46,0,50
48,379,950100,888,163,0,0,54,47,81,1177,140,0,0,19,1,65
48,379,950200,756,142,0,0,15,50,42,703,64,0,0,13,0,39
48,381,020100,515,52,0,0,0,0,19,378,82,0,0,0,16,44
48,381,020200,425,33,0,0,0,0,18,503,24,0,0,10,0,11
48,381,020300,291,53,0,0,5,0,13,489,47,6,0,11,0,0
48,381,020400,493,4,0,0,0,8,8,343,43,0,1,16,0,21
48,381,020500,996,167,0,0,58,32,0,662,98,0,0,14,0,0
48,381,020600,879,226,0,0,0,13,27,882,53,0,0,0,6,6
48,381,020800,1379,297,0,0,0,0,14,1172,278,0,0,0,0,36
48,381,020900,566,95,24,0,13,0,0,650,86,8,0,0,9,0
48,381,021000,583,71,0,0,0,0,6,568,33,5,5,0,0,4
48,381,021101,1016,68,12,0,0,0,25,971,47,32,0,0,0,9
48,381,021102,594,38,0,0,0,0,0,422,33,0,0,18,0,0
48,381,021200,1176,189,0,0,93,32,0,804,81,0,0,31,0,6
48,381,021300,1178,110,0,0,31,79,21,920,28,61,0,0,13,51
48,381,021500,1184,168,16,0,0,20,43,969,57,0,0,0,0,63
48,381,021602,1194,63,0,0,0,0,20,1078,45,0,0,8,0,64
48,381,021603,433,34,1,13,0,8,14,376,39,0,0,0,0,9
48,381,021604,1052,144,0,0,0,0,101,999,49,0,0,34,0,21
48,381,021605,540,53,1,0,0,0,17,459,23,0,0,0,0,34
48,381,021606,1378,97,3,0,0,0,10,1197,65,0,0,0,0,33
48,381,021608,1551,154,0,0,14,24,49,1663,188,0,0,0,0,119
48,381,021609,1030,220,0,0,0,0,110,655,78,0,0,0,0,31
48,381,021702,818,65,1,0,0,23,53,595,41,0,0,0,8,23
48,381,021703,1286,118,0,0,16,0,9,944,195,0,0,0,0,0
48,381,021704,1823,186,0,0,0,35,59,1644,182,0,0,0,0,63
48,381,021801,1433,293,1,46,39,0,44,1399,215,0,20,53,22,18
48,381,021802,867,121,0,11,110,0,28,1172,186,0,5,310,0,28
48,381,021900,1021,118,0,0,40,40,128,736,62,0,0,28,9,33
48,381,022001,1342,188,0,0,0,26,10,1104,147,19,0,0,9,10
48,381,022002,1365,58,0,0,14,0,43,1419,111,0,0,10,0,67
48,383,950100,876,167,0,0,5,13,7,461,66,0,0,16,6,16
48,385,950100,274,63,0,0,11,40,173,293,51,0,0,31,31,30
48,387,950100,292,122,0,0,8,14,8,310,100,1,0,1,5,2
48,387,950500,691,45,0,0,8,11,29,617,102,0,0,10,11,11
48,387,950600,443,81,0,0,9,10,2,435,10,0,0,6,3,25
48,387,950700,396,73,0,0,24,5,30,407,43,5,0,14,11,62
48,389,950100,378,25,0,0,0,0,8,261,3,0,0,9,0,39
48,389,950200,432,38,0,0,17,8,2,445,29,0,0,4,38,33
48,389,950300,344,117,0,9,1,1,31,286,8,0,0,0,4,7
48,389,950400,935,87,0,0,27,23,0,598,39,0,0,0,0,0
48,389,950500,194,64,0,2,10,6,35,159,26,0,0,6,0,8
48,391,950200,618,185,0,4,0,9,33,474,87,0,0,42,4,17
48,391,950400,654,160,0,0,29,15,35,550,48,0,0,35,9,22
48,393,950100,186,21,0,0,4,0,7,142,29,0,0,1,0,11
48,395,960100,307,12,0,0,5,1,0,335,55,0,0,0,0,11
48,395,960200,151,43,0,0,14,0,0,232,14,0,0,12,0,19
48,395,960300,717,69,0,0,70,26,7,696,62,0,0,27,0,8
48,395,960400,480,17,0,0,42,0,29,537,147,0,0,4,6,45
48,395,960500,996,140,0,0,88,0,36,647,173,0,0,0,33,40
48,397,040101,1360,252,23,0,0,24,139,1224,141,14,0,0,0,55
48,397,040102,1683,83,9,0,0,0,106,1320,197,12,0,0,41,135
48,397,040200,1185,91,6,0,0,8,117,914,79,0,0,15,0,52
48,397,040301,1038,169,0,0,14,7,87,1132,103,20,0,12,12,57
48,397,040302,1411,122,0,0,26,9,85,1324,252,14,0,13,0,98
48,397,040401,1981,247,17,0,0,39,83,1563,130,0,0,0,15,98
48,397,040402,2316,229,0,0,32,37,169,1965,230,0,0,22,0,78
48,397,040503,1609,345,0,0,0,102,18,953,168,0,0,26,50,0
48,397,040504,1450,105,0,0,0,13,248,978,188,0,0,0,0,125
48,397,040505,2174,146,35,0,0,3,167,1989,208,0,0,0,46,36
48,397,040506,1574,148,0,0,18,60,166,1078,169,0,0,13,12,185
48,399,950100,228,31,0,0,0,8,33,159,27,0,0,0,12,0
48,399,950200,339,58,0,0,20,5,16,294,46,0,0,5,0,4
48,399,950500,480,69,0,0,25,2,3,445,40,0,0,2,2,12
48,399,950600,722,79,0,0,0,0,43,807,44,0,0,0,0,51
48,401,950100,1114,33,0,0,12,0,51,829,10,0,0,9,0,56
48,401,950200,915,51,0,0,0,0,88,587,71,0,0,3,0,14
48,401,950300,1511,138,0,0,59,0,33,1401,112,0,0,0,0,15
48,401,950400,1108,52,0,0,14,18,41,703,139,0,0,13,0,46
48,401,950501,852,145,0,0,0,26,10,1007,104,0,0,9,0,11
48,401,950502,495,29,0,0,0,0,54,337,19,0,0,8,0,45
48,401,950600,527,52,15,0,0,0,42,385,18,0,0,6,0,26
48,401,950700,697,32,0,0,0,14,20,680,55,0,0,5,0,23
48,401,950800,630,55,0,0,0,0,0,640,61,27,0,0,0,31
48,401,950900,657,151,0,0,0,10,14,596,87,0,0,0,0,28
48,401,951000,515,52,0,0,0,40,35,388,36,0,0,0,8,10
48,401,951100,585,55,1,0,122,18,27,436,60,0,0,4,0,14
48,401,951200,443,79,0,6,25,0,43,331,23,0,5,16,0,3
48,403,950100,245,45,0,0,24,10,120,98,0,0,0,0,0,39
48,403,950200,389,25,1,0,13,14,29,364,15,4,0,10,6,23
48,403,950300,505,42,0,0,9,23,0,628,8,0,0,5,30,30
48,405,950100,433,88,0,0,9,0,41,349,39,0,0,5,0,4
48,405,950200,399,15,0,0,0,0,13,350,9,0,0,7,0,6
48,405,950300,412,69,0,0,0,0,0,99,2,4,0,4,0,0
48,407,200101,1181,361,0,0,0,0,0,772,71,0,0,68,0,0
48,407,200102,1881,490,0,0,52,18,125,1062,401,0,0,0,0,89
48,407,200200,771,88,0,0,18,0,66,482,64,8,0,15,0,42
48,407,200300,794,57,0,0,0,0,29,591,20,0,0,44,0,56
48,409,010201,868,106,0,0,0,0,48,693,45,0,9,47,0,51
48,409,010202,891,91,0,0,0,36,30,495,122,0,0,19,0,28
48,409,010301,995,43,0,0,8,62,32,860,59,0,18,0,0,8
48,409,010302,995,186,16,11,9,86,34,638,76,3,0,19,5,18
48,409,010500,390,57,2,6,0,15,3,329,33,0,5,0,0,13
48,409,010601,1246,138,0,81,0,0,89,911,136,0,0,15,27,93
48,409,010602,648,88,0,0,0,11,56,811,62,6,0,46,9,35
48,409,010603,582,38,0,0,0,11,24,412,34,0,0,0,17,5
48,409,010604,675,52,0,0,0,0,8,588,43,0,0,18,40,8
48,409,010700,849,19,0,2,2,7,41,591,18,0,0,0,14,11
48,409,010800,786,107,0,0,51,24,0,678,48,17,0,19,22,41
48,409,010900,979,165,0,0,19,72,50,653,305,0,0,0,0,32
48,409,011000,1204,155,0,0,16,22,0,1192,85,0,0,8,77,0
48,409,011100,534,36,0,11,0,12,4,388,52,0,0,4,0,0
48,409,011200,651,41,0,0,6,6,16,407,15,3,0,7,51,19
48,409,011300,778,168,11,0,21,11,9,644,43,0,0,25,47,50
48,411,950100,321,192,0,16,15,0,21,335,28,0,0,6,0,18
48,411,950200,588,165,0,0,26,34,56,377,27,0,0,13,0,16
48,413,950300,605,211,0,0,7,12,76,501,55,0,0,13,8,26
48,415,950100,751,105,32,0,0,0,21,565,74,0,0,0,0,20
48,415,950200,334,22,5,0,2,0,53,167,43,5,0,0,1,14
48,415,950300,1331,152,11,0,45,60,0,1272,84,0,0,17,0,23
48,415,950600,907,290,0,0,10,10,6,685,75,0,6,23,19,18
48,417,950300,725,103,0,0,42,14,8,449,100,0,0,13,5,25
48,419,950100,837,152,0,0,3,64,89,656,93,0,0,12,2,29
48,419,950200,705,30,0,0,85,25,62,624,42,0,0,48,0,14
48,419,950300,754,100,0,0,38,11,81,908,81,24,0,21,0,38
48,419,950400,738,391,21,0,0,10,0,815,121,0,0,0,47,14
48,419,950500,749,58,0,0,21,13,27,379,11,0,0,12,0,13
48,419,950600,344,130,22,0,0,13,88,391,194,23,8,0,9,25
48,421,950200,585,124,0,0,72,18,22,427,81,8,0,14,5,22
48,423,000100,931,88,56,0,0,99,0,973,168,11,0,0,22,0
48,423,000201,379,120,0,0,2,0,9,626,117,13,0,39,6,0
48,423,000202,166,120,0,0,4,42,0,159,77,4,0,0,72,4
48,423,000300,1077,219,0,0,17,56,10,934,155,0,0,0,50,0
48,423,000400,430,113,0,0,28,0,6,351,82,4,0,0,11,0
48,423,000500,316,93,5,0,45,151,14,255,66,16,0,6,54,0
48,423,000600,499,80,21,5,45,53,5,228,23,0,0,0,21,8
48,423,000700,560,125,0,0,0,50,0,590,99,0,0,23,105,31
48,423,000800,1033,115,0,25,0,83,49,1114,160,50,0,18,21,157
48,423,000900,749,41,0,0,37,43,21,477,113,0,1,23,0,53
48,423,001000,844,141,0,0,0,37,62,857,130,0,0,29,6,18
48,423,001101,770,38,0,13,0,11,7,887,68,11,0,0,0,65
48,423,001102,519,48,0,0,14,3,29,495,39,0,0,5,3,30
48,423,001200,709,18,0,0,33,0,0,599,103,0,0,0,41,34
48,423,001300,550,23,0,0,0,0,0,399,79,0,0,7,0,7
48,423,001401,1413,123,0,0,47,36,125,1253,140,0,0,47,30,83
48,423,001403,1468,72,0,0,82,52,76,1104,282,0,0,0,0,53
48,423,001404,946,266,0,0,56,88,36,927,80,0,0,1,4,13
48,423,001500,1177,61,0,0,5,0,9,795,129,0,0,0,0,31
48,423,001601,912,198,0,0,12,57,49,1089,85,0,0,0,0,46
48,423,001602,995,26,0,0,51,23,46,1006,87,0,0,2,59,29
48,423,001604,1202,133,0,0,63,43,36,902,121,0,0,0,3,46
48,423,001700,1748,125,0,0,0,106,20,1224,309,0,0,0,0,0
48,423,001801,1291,109,0,0,27,9,23,863,157,0,0,8,12,12
48,423,001802,1672,298,52,0,28,4,72,1686,162,0,0,18,42,7
48,423,001803,1057,22,0,41,64,0,33,1101,162,0,0,24,0,84
48,423,001901,1380,170,0,0,92,37,94,1493,269,0,0,69,15,38
48,423,001905,1898,96,0,0,0,11,129,1500,138,0,0,0,12,55
48,423,001906,1123,126,0,0,2,48,155,976,232,0,0,1,0,110
48,423,001907,1302,118,0,0,0,24,0,802,145,0,0,0,28,0
48,423,001908,2194,108,0,0,38,14,54,1750,161,0,0,9,2,0
48,423,002003,721,90,0,0,20,13,27,870,75,0,0,0,9,29
48,423,002004,544,34,0,0,0,8,9,474,43,7,0,0,0,47
48,423,002006,780,39,8,0,0,24,40,619,71,0,0,0,0,28
48,423,002007,1550,43,0,0,0,40,20,1563,62,0,0,0,18,40
48,423,002008,1373,53,17,0,0,48,26,915,294,0,0,24,0,101
48,423,002009,1472,150,0,0,24,119,50,1179,259,0,0,14,29,49
48,423,002101,854,157,0,4,7,13,25,622,93,0,0,19,0,6
48,423,002102,1078,70,0,0,11,100,127,980,143,0,0,6,9,19
48,423,002200,1479,85,23,0,0,0,64,1187,196,0,0,27,0,50
48,423,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,425,000100,1361,174,12,0,28,0,0,1041,204,0,0,3,33,12
48,425,000200,372,0,0,0,2,0,18,303,27,0,0,12,0,6
48,427,950101,134,29,10,0,3,7,9,160,56,6,0,23,3,0
48,427,950104,724,144,0,0,0,52,0,424,61,0,0,0,15,21
48,427,950105,422,186,0,0,0,8,38,506,34,0,0,73,0,75
48,427,950106,354,162,0,0,18,15,0,430,27,0,0,6,0,0
48,427,950107,465,250,21,0,0,0,37,550,47,0,0,0,45,7
48,427,950108,391,152,40,0,0,20,5,454,127,5,0,25,0,160
48,427,950202,408,49,0,0,0,0,0,296,52,0,0,0,7,0
48,427,950203,332,130,0,0,9,13,24,405,82,0,0,50,15,32
48,427,950204,381,213,0,0,88,13,24,573,123,0,0,139,0,152
48,427,950401,723,298,0,0,75,0,42,732,28,0,0,75,0,31
48,427,950402,436,221,20,0,0,26,8,509,31,0,0,11,0,123
48,427,950500,668,38,0,0,0,30,36,369,0,0,0,44,0,34
48,427,950600,812,288,0,0,47,16,133,853,151,0,0,30,0,76
48,427,950701,323,76,0,0,14,0,36,643,44,0,0,7,0,45
48,427,950702,462,183,0,0,8,0,11,324,94,0,0,50,0,41
48,429,950200,880,104,0,0,32,0,12,532,98,0,0,47,15,0
48,429,950300,377,71,0,0,0,14,6,260,50,0,0,20,9,18
48,429,950500,496,89,0,0,8,0,8,356,49,0,0,7,5,20
48,431,950100,162,25,0,0,14,10,118,206,28,0,0,6,0,8
48,433,950300,222,68,0,0,21,0,12,190,30,0,0,0,0,14
48,435,950300,867,238,0,0,6,12,43,528,68,0,0,14,0,27
48,437,950200,287,46,0,0,0,5,59,172,6,0,0,4,0,0
48,437,950300,818,105,0,25,59,0,0,495,70,0,0,0,12,35
48,437,950400,206,50,0,0,0,3,32,215,15,0,0,0,0,0
48,439,100101,1267,132,0,13,19,0,10,947,192,11,0,25,0,64
