state,county,tract,B11001B_003E,B11001B_005E,B11001B_006E,B11001B_008E,B11001B_009E,B11001C_003E,B11001C_005E,B11001C_006E,B11001C_008E,B11001C_009E,B11001D_003E,B11001D_005E,B11001D_006E,B11001D_008E,B11001D_009E,B11001E_003E,B11001E_005E,B11001E_006E,B11001E_008E,B11001E_009E,B11001F_003E,B11001F_005E,B11001F_006E,B11001F_008E,B11001F_009E,B11001G_003E,B11001G_005E,B11001G_006E,B11001G_008E,B11001G_009E,B11001H_003E,B11001H_005E,B11001H_006E,B11001H_008E,B11001H_009E,B11001I_003E,B11001I_005E,B11001I_006E,B11001I_008E,B11001I_009E
48,441,010100,0,0,0,77,14,18,0,0,0,0,0,0,0,33,58,0,0,0,0,0,15,0,0,0,0,9,0,0,0,0,598,0,194,507,320,59,0,50,11,44
48,441,010200,4,18,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,46,2,0,0,6,0,3,0,128,0,48,152,61,65,20,124,32,12
48,441,010300,4,38,51,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,13,16,11,0,0,9,17,0,141,6,107,74,13,73,18,52,42,14
48,441,010400,0,0,16,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,64,40,32,10,0,8,10,0,0,0,63,10,48,90,4,207,68,91,90,12
48,441,010500,13,0,68,59,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,26,0,15,0,0,0,20,21,0,0,399,17,46,153,18,151,58,140,39,0
48,441,010600,58,0,34,0,22,11,0,0,0,0,0,0,0,0,0,0,0,0,19,0,17,0,0,0,0,18,0,0,0,0,507,96,65,262,29,252,13,58,7,0
48,441,010700,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,36,31,15,0,25,0,0,0,0,172,66,44,140,39,292,36,159,15,38
48,441,010800,29,0,16,26,12,16,0,0,8,0,6,0,0,0,0,0,0,0,0,0,18,0,24,19,0,0,0,0,0,10,43,28,48,61,12,105,5,37,92,24
48,441,010900,165,0,114,141,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,16,0,31,0,0,0,0,0,0,0,786,9,83,801,211,120,0,87,139,19
48,441,011000,39,0,12,40,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,118,35,27,103,41,22,0,40,46,15
48,441,011200,0,0,6,51,17,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,63,0,4,34,0,0,0,9,0,0,290,16,57,229,59,164,42,61,43,0
48,441,011300,70,12,102,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,12,12,0,14,0,0,5,0,415,22,84,416,21,175,23,72,45,0
48,441,011400,37,0,51,91,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,16,0,0,0,0,543,69,191,520,9,127,0,36,8,88
48,441,011500,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,12,0,0,0,0,0,0,495,14,111,371,30,128,12,0,30,0
48,441,011600,11,0,8,44,0,0,0,0,15,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,28,0,0,0,0,0,359,10,176,323,51,42,10,37,0,98
48,441,011700,22,0,3,61,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,47,0,2,5,9,0,0,0,3,9,119,33,80,261,4,68,0,52,62,14
48,441,011900,6,0,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,23,21,31,9,3,0,12,5,0,89,18,76,105,37,111,54,92,145,28
48,441,012000,12,0,0,0,0,0,0,0,0,0,15,0,0,7,0,0,0,0,0,0,0,0,5,21,0,0,0,0,0,0,565,0,46,90,11,24,0,5,21,0
48,441,012100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,441,012200,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,50,0,4,0,0,12,0,234,25,55,247,49,36,38,31,99,24
48,441,012300,33,0,36,25,0,8,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,6,32,0,7,11,7,27,0,354,32,124,341,124,80,0,89,74,0
48,441,012400,0,24,0,17,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0,0,0,17,0,396,33,87,211,44,72,0,23,42,0
48,441,012500,77,0,0,20,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,14,0,0,0,0,0,0,28,0,0,590,9,44,399,18,74,0,22,8,0
48,441,012600,10,0,9,0,37,0,0,0,0,0,47,0,0,9,0,0,0,0,0,0,8,0,0,14,7,7,0,0,0,0,662,49,47,326,0,17,0,0,27,7
48,441,012700,78,0,0,0,3,13,0,0,0,0,56,0,0,0,0,0,0,0,0,0,40,0,0,0,0,9,0,0,10,0,1615,106,144,667,120,129,0,13,25,0
48,441,012801,22,0,0,33,8,0,0,0,16,0,43,0,0,8,10,0,0,0,0,0,0,11,16,63,0,10,0,0,25,0,349,15,158,447,236,156,38,21,179,14
48,441,012802,39,47,69,85,65,0,0,0,0,0,52,0,48,6,0,0,0,0,0,0,18,25,15,37,0,40,0,8,30,0,512,28,99,284,142,176,49,76,132,21
48,441,012900,70,0,15,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,46,0,4,0,0,11,0,0,0,0,366,11,21,0,0,107,0,4,8,0
48,441,013000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0
48,441,013100,94,19,81,41,8,0,0,55,16,11,12,0,0,20,0,0,0,0,0,0,41,0,30,0,0,45,15,54,0,0,387,92,273,209,179,278,45,216,27,19
48,441,013200,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,17,0,0,0,0,6,0,5,273,41,51,161,23,39,3,31,17,15
48,441,013300,7,0,0,9,0,0,0,0,0,0,47,0,0,26,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,476,37,94,174,200,149,0,0,42,0
48,441,013401,57,0,56,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,0,0,0,0,431,14,175,427,37,141,0,90,87,0
48,441,013402,61,0,0,0,0,0,0,0,0,0,31,0,0,12,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,1093,181,144,512,134,139,0,0,0,0
48,441,013404,0,0,0,0,0,8,0,13,0,0,38,0,0,14,0,15,0,0,0,0,138,0,0,28,0,21,0,0,0,8,1655,203,134,287,146,262,0,0,28,0
48,441,013500,0,0,22,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,18,0,1,0,6,4,6,1,0,0,1720,126,258,423,24,95,5,8,24,6
48,441,013600,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,81,0,8,0,0,49,0,0,0,0,955,50,172,490,101,172,8,44,7,1
48,441,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,443,950100,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,98,3,3,66,16,95,0,28,70,15
48,445,950100,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,51,2,4,36,0,1,0,2,7,0,308,18,30,133,10,169,4,37,92,13
48,445,950300,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,7,48,0,7,0,0,6,0,94,0,17,28,12,162,0,89,132,28
48,445,950400,23,0,23,57,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,69,84,0,0,0,0,25,0,657,116,122,423,68,478,18,374,229,7
48,447,950300,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,0,330,42,25,241,5,0,9,34,10,1
48,449,950100,44,0,67,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,7,0,0,0,20,0,0,0,0,307,33,40,185,0,38,26,16,0,6
48,449,950200,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3,21,12,0,8,0,0,7,0,444,28,57,170,19,122,14,37,22,10
48,449,950300,44,0,30,11,0,0,0,0,41,0,9,0,0,0,0,0,0,0,0,0,43,35,16,20,0,0,0,0,0,0,1285,102,175,420,27,403,73,95,117,60
48,449,950400,106,0,0,39,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,52,18,20,0,0,11,0,7,0,0,963,57,94,410,91,150,18,32,12,0
48,449,950500,32,25,76,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,23,0,0,1,0,5,9,12,102,0,34,34,26,199,32,67,14,30
48,449,950600,63,9,130,40,19,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,108,14,25,10,0,0,0,8,0,0,55,27,29,231,39,297,90,115,35,0
48,449,950700,7,20,42,66,19,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,48,0,31,25,0,116,0,13,7,0
48,449,950800,39,42,35,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,19,7,0,0,45,0,0,13,0,407,12,117,282,0,439,70,21,14,0
48,451,000100,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0,0,0,11,0,418,26,77,161,9,146,30,31,39,14
48,451,000200,0,0,0,9,31,0,0,10,0,0,13,0,0,0,0,0,0,0,0,0,116,0,23,0,21,0,0,7,0,0,384,69,134,223,19,401,13,146,151,21
48,451,000300,0,0,32,13,0,0,0,0,0,0,15,0,15,15,12,0,0,0,0,0,78,0,30,25,0,9,23,0,13,0,824,43,137,236,59,290,11,233,141,47
48,451,000400,0,3,91,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,45,55,32,0,0,0,0,22,0,232,0,47,210,38,674,231,200,236,101
48,451,000700,0,0,14,33,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,93,31,13,24,0,24,0,0,0,0,168,0,114,172,18,330,102,264,207,66
48,451,000801,0,0,0,37,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,86,13,27,10,0,0,0,0,0,0,580,25,56,259,54,295,27,128,63,23
48,451,000802,25,0,63,8,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,18,0,14,19,34,0,0,0,0,0,332,19,228,129,17,297,93,112,132,88
48,451,000900,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7,16,0,12,0,34,0,29,0,92,0,6,323,0,249,58,142,141,12
48,451,001000,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,16,0,0,9,0,20,0,0,708,49,155,742,166,242,54,16,43,0
48,451,001101,11,0,0,62,20,0,0,0,0,0,0,13,0,22,0,0,0,0,0,0,31,0,13,21,0,0,0,25,0,19,856,31,125,366,94,248,0,72,163,42
48,451,001102,11,0,0,35,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,8,0,49,0,0,16,0,335,28,168,438,89,217,151,66,116,35
48,451,001200,74,0,19,79,14,21,0,0,0,0,19,20,0,0,0,0,0,0,0,0,95,16,99,42,0,0,16,0,128,53,541,48,173,331,103,472,83,360,196,94
48,451,001301,0,0,0,185,73,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,12,0,0,0,14,18,779,59,98,699,121,127,0,37,193,55
48,451,001303,42,0,8,34,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,11,0,0,44,0,6,0,0,0,0,600,57,158,507,22,116,5,58,120,21
48,451,001304,39,0,15,17,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,56,0,13,0,0,0,0,413,83,78,511,59,40,8,9,159,0
48,451,001400,0,0,0,59,28,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,14,0,18,25,15,0,0,0,45,0,394,53,93,407,122,279,9,323,433,43
48,451,001500,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,40,0,0,2,0,21,0,0,0,4
48,451,001600,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,27,0,0,0,0,24,0,0,9,0,995,63,88,211,46,148,26,19,34,6
48,451,001702,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,25,0,11,0,0,0,0,23,0,0,555,56,96,178,8,69,5,80,56,0
48,451,001704,0,0,0,21,0,6,0,0,0,0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,0,1688,62,99,747,38,248,13,41,35,0
48,451,001706,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,34,0,10,30,0,0,0,0,735,23,77,283,27,74,0,92,128,39
48,451,001707,59,0,0,59,0,0,0,0,0,0,30,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,1062,79,77,654,53,92,0,43,53,38
48,451,001708,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,58,0,0,0,0,0,1357,89,83,391,108,74,0,36,50,58
48,451,001800,61,3,106,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,23,3,0,6,0,18,0,0,51,5,39,147,13,123,13,119,172,18
48,451,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,453,000101,0,0,0,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,7,35,0,6,21,0,617,71,57,735,179,42,0,50,25,57
48,453,000102,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,0,529,63,48,376,68,18,0,0,0,0
48,453,000203,0,0,0,4,10,0,0,0,0,0,14,3,4,18,7,0,0,0,0,0,0,0,29,24,10,7,0,0,0,18,151,0,15,256,113,0,0,38,62,15
48,453,000204,0,0,0,13,0,0,0,0,0,0,9,0,0,22,0,0,0,0,0,0,0,0,0,9,18,0,0,0,10,0,459,26,100,689,154,10,0,0,111,30
48,453,000205,0,0,0,15,46,0,0,0,0,0,33,57,22,67,15,0,0,0,0,0,0,15,13,36,0,0,0,0,21,0,392,53,35,755,275,64,15,13,122,51
48,453,000206,0,0,0,83,47,0,0,0,0,0,27,0,0,9,27,0,0,0,0,0,0,0,0,72,0,16,0,0,0,0,448,12,118,493,192,53,0,0,174,11
48,453,000302,0,0,0,28,0,0,0,0,27,0,35,0,15,113,31,0,0,0,0,0,0,0,0,66,29,18,0,0,78,36,410,31,30,1244,446,102,54,0,169,61
48,453,000304,0,0,7,16,0,0,0,0,0,0,45,0,12,10,66,0,0,0,0,0,0,0,0,67,0,0,0,0,22,0,227,7,76,431,280,14,15,70,160,0
48,453,000305,0,0,0,0,0,0,0,0,0,0,5,0,0,25,9,0,0,0,0,0,0,0,0,31,17,0,0,15,28,0,228,38,15,764,412,0,0,0,167,72
48,453,000306,0,0,36,118,49,0,0,0,0,0,17,0,8,33,0,0,0,0,0,0,27,0,0,0,8,23,0,0,25,31,341,15,42,260,171,90,0,92,36,117
48,453,000307,0,0,9,57,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,257,17,34,140,138,104,0,0,10,31
48,453,000401,0,11,30,7,0,0,0,0,0,7,6,0,7,68,75,0,0,0,0,0,0,0,0,8,0,0,0,0,23,16,221,17,33,473,338,18,0,7,98,92
48,453,000402,22,5,28,141,32,0,0,25,0,0,25,19,0,13,14,0,0,0,0,0,0,0,0,16,0,6,0,0,32,27,134,29,66,388,191,78,18,0,77,41
48,453,000500,0,0,0,0,0,13,0,0,0,0,9,0,0,108,91,0,0,0,0,0,0,0,0,50,9,0,0,7,38,25,259,55,98,638,559,40,0,0,358,67
48,453,000601,3,0,0,0,0,0,0,0,0,0,3,0,13,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,121,119,28,0,0,0,67
48,453,000603,0,0,0,12,0,0,0,0,0,0,0,35,53,253,245,0,0,0,0,0,0,0,0,81,9,0,26,11,120,107,35,37,24,374,692,12,11,39,177,219
48,453,000604,0,0,0,15,11,0,0,0,0,10,0,19,13,146,281,0,0,0,0,0,0,0,12,12,12,0,0,0,0,20,72,20,0,561,443,0,0,12,11,50
48,453,000700,0,0,0,19,0,0,0,0,0,0,0,0,4,8,12,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,99,0,14,272,97,16,0,3,53,62
48,453,000801,0,35,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,35,11,8,1,0,0,0,0,52,0,12,51,26,152,9,78,142,14
48,453,000802,32,57,227,173,61,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,11,0,0,19,0,0,52,0,22,73,174,78,0,178,46,22
48,453,000803,32,8,71,57,8,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,11,27,0,8,10,20,0,21,0,152,26,19,162,153,60,31,27,95,61
48,453,000804,29,32,45,168,9,0,0,0,0,0,3,0,9,0,12,0,0,0,0,0,18,0,25,13,0,7,0,14,17,0,53,19,26,128,114,92,40,124,51,15
48,453,000901,17,11,18,64,14,0,0,0,0,0,4,0,0,19,0,0,0,0,0,0,15,0,34,0,0,0,0,0,0,0,62,17,44,127,124,76,18,103,76,26
48,453,000902,0,0,60,7,0,0,0,0,10,0,0,0,0,18,0,0,0,0,0,0,33,70,108,83,23,0,0,0,21,8,148,0,52,372,170,271,131,303,223,80
48,453,001000,0,0,0,71,13,0,0,9,0,0,33,0,0,7,0,0,0,0,0,0,70,0,54,67,26,2,20,0,7,0,87,0,100,250,191,215,115,123,285,46
48,453,001100,0,0,0,45,0,0,0,0,0,0,78,0,0,205,13,0,0,0,0,0,0,0,0,15,0,61,0,0,24,33,401,50,23,1504,254,63,0,0,122,89
48,453,001200,0,0,19,37,0,0,0,0,14,0,84,0,0,204,0,0,0,0,0,0,0,0,0,40,21,0,0,0,26,0,417,75,94,1392,292,104,0,0,137,74
48,453,001303,0,0,11,19,0,0,0,0,10,0,8,0,0,59,0,0,0,0,0,0,11,0,0,13,0,11,0,0,12,0,352,42,102,649,213,11,0,0,90,16
48,453,001304,0,0,0,21,0,6,0,7,0,0,0,0,7,50,0,0,0,0,0,0,0,0,0,0,8,18,0,18,30,9,454,67,90,672,364,28,0,11,182,20
48,453,001305,0,0,37,20,17,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,26,15,501,83,122,1015,394,78,15,218,206,27
48,453,001307,16,39,0,25,25,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,16,0,15,0,19,0,0,24,0,253,15,129,607,173,57,28,113,248,57
48,453,001308,0,0,11,21,9,0,11,0,0,0,9,0,0,7,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,24,160,0,41,385,119,129,72,79,140,56
48,453,001401,0,0,0,40,0,0,0,0,0,0,17,0,0,46,0,0,0,0,0,0,0,0,0,17,0,0,0,0,25,35,316,33,28,627,389,29,0,0,35,17
48,453,001402,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,20,0,233,23,99,454,271,68,18,0,70,43
48,453,001403,0,0,0,29,19,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,52,5,0,0,0,0,106,19,10,216,138,29,18,0,127,58
48,453,001501,19,0,0,10,0,0,0,0,0,0,16,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,39,180,773,174,116,0,0,37,13
48,453,001503,0,0,63,18,22,0,0,13,0,0,7,0,0,0,0,0,0,0,0,0,28,0,16,29,21,0,0,0,0,4,381,49,75,417,223,157,8,118,122,90
48,453,001504,12,0,0,0,0,15,0,0,0,0,2,46,0,51,16,0,0,0,0,0,0,0,35,0,0,14,0,0,0,10,884,17,92,670,290,40,18,80,0,35
48,453,001505,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,24,0,0,0,0,13,0,0,44,13,591,56,127,880,248,78,0,0,81,80
48,453,001602,0,38,0,40,0,0,0,0,0,24,133,0,15,130,85,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,303,22,12,467,162,66,0,31,89,40
48,453,001603,11,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,10,9,15,0,0,0,0,0,1042,28,81,365,118,0,0,42,9,15
48,453,001604,0,0,0,0,0,0,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,11,0,0,12,0,0,8,0,812,59,125,482,131,26,0,18,33,0
48,453,001605,10,0,0,11,0,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,16,11,0,0,20,0,611,7,47,774,223,51,0,30,62,41
48,453,001606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,453,001705,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,980,24,69,845,78,51,0,0,0,16
48,453,001706,14,0,0,14,0,0,0,0,0,0,30,0,30,33,0,0,0,0,0,0,0,0,0,28,0,0,0,0,7,0,588,101,87,665,62,34,18,29,53,30
48,453,001707,0,0,0,27,0,0,0,0,0,0,13,11,48,25,19,0,0,0,0,0,15,0,39,35,20,0,0,0,21,0,831,45,100,753,224,26,0,39,81,86
48,453,001712,14,15,0,0,29,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,13,0,0,11,0,0,0,0,11,0,410,41,144,762,92,168,83,92,132,28
48,453,001713,17,0,40,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,23,0,22,12,31,8,0,27,9,0,495,71,167,456,274,125,27,60,112,42
48,453,001714,27,30,25,174,76,0,0,0,0,0,509,9,68,91,0,9,0,0,0,0,0,0,0,48,0,32,0,0,35,0,1885,106,213,1107,311,165,0,148,171,115
48,453,001716,0,0,0,58,7,0,0,0,0,0,64,0,0,51,15,0,0,0,0,0,0,0,0,24,0,38,0,0,17,0,1053,60,60,888,84,59,0,0,100,7
48,453,001718,17,0,0,0,0,0,0,0,0,0,99,0,16,164,15,0,0,0,0,0,16,0,0,53,28,43,0,0,18,0,751,32,195,910,272,163,0,30,67,73
48,453,001719,0,0,0,11,0,0,0,0,0,0,72,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,949,8,139,256,103,100,0,14,0,15
48,453,001722,0,0,0,212,0,0,0,0,0,0,92,11,0,111,21,0,0,0,0,0,67,0,0,34,0,31,0,0,25,30,349,0,116,863,189,121,0,0,135,0
48,453,001728,120,0,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,13,0,0,0,26,0,0,0,53,0,858,111,271,596,276,321,17,125,106,81
48,453,001729,36,0,0,25,0,0,0,0,14,0,48,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,37,467,46,298,475,246,110,13,29,220,71
48,453,001733,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,49,41,199,40,87,74,8,0,0
48,453,001737,94,0,0,0,0,40,0,0,0,0,255,13,0,0,24,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,1760,64,263,756,178,368,20,61,76,39
48,453,001738,16,0,0,32,0,0,0,0,0,0,22,0,18,13,0,0,0,0,0,0,18,0,0,13,0,15,0,0,70,0,1181,74,215,636,110,205,49,28,12,26
48,453,001740,9,14,0,0,0,0,0,12,0,8,61,12,0,98,0,0,0,0,0,0,20,0,11,12,14,25,0,22,0,38,528,33,215,335,106,169,0,56,66,64
48,453,001741,0,0,0,11,0,0,0,0,0,0,56,0,4,0,0,0,0,0,0,0,0,0,0,37,0,0,9,0,19,0,590,35,69,367,51,97,10,36,99,0
48,453,001742,0,0,0,0,0,0,0,0,0,0,67,0,10,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,1046,35,140,302,96,328,45,25,48,0
48,453,001745,5,0,9,10,0,0,0,0,0,0,16,0,0,0,10,0,0,0,0,0,0,9,10,0,0,9,0,32,0,0,379,57,56,319,47,36,9,40,36,10
48,453,001746,26,0,0,40,11,0,0,0,0,0,10,0,50,34,14,0,0,0,0,0,0,0,27,0,0,0,0,0,0,10,391,43,161,446,172,107,10,46,200,32
48,453,001747,47,0,35,11,19,0,0,0,0,0,22,8,23,6,0,0,0,0,0,0,14,0,0,0,0,15,0,17,6,5,573,75,121,257,241,303,107,45,120,56
48,453,001748,0,0,23,15,0,0,0,0,0,0,31,0,0,38,16,0,0,0,0,0,66,0,0,14,0,35,0,0,0,0,747,114,142,418,270,336,56,44,44,66
48,453,001749,18,0,9,13,0,0,0,0,0,0,251,0,0,97,159,0,0,0,0,0,17,0,12,0,0,30,0,0,0,0,575,77,144,714,265,29,14,82,182,23
48,453,001750,14,0,0,16,0,4,0,2,0,0,47,6,16,36,14,0,0,0,0,0,25,0,31,3,0,3,0,15,27,0,542,74,110,840,211,212,0,90,156,25
48,453,001751,31,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,7,0,0,0,0,9,0,0,13,0,441,7,63,288,7,54,0,0,8,7
48,453,001752,70,0,0,30,0,0,30,0,0,0,191,0,0,258,158,0,0,0,0,0,35,0,7,33,0,13,0,0,10,36,123,8,74,794,159,67,41,17,116,26
48,453,001753,0,18,14,0,0,0,0,0,0,0,25,0,0,36,3,0,0,0,0,0,13,0,0,0,10,13,0,0,33,0,32,4,11,374,44,43,19,0,75,10
48,453,001754,48,25,0,9,0,0,0,0,0,0,17,0,0,50,0,0,0,0,0,0,0,0,0,66,0,0,0,0,13,94,694,32,87,575,276,79,0,0,265,31
48,453,001755,0,0,0,9,0,27,0,0,0,0,505,31,28,17,0,0,0,0,0,0,27,0,0,0,0,25,0,0,0,0,1002,0,56,173,30,82,30,0,6,0
48,453,001756,53,0,0,0,0,0,0,0,0,0,131,10,7,8,0,0,0,0,0,0,0,0,0,0,0,26,10,0,0,0,664,50,179,429,54,36,0,10,77,10
48,453,001757,21,0,0,5,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,415,10,30,365,50,8,0,5,16,28
48,453,001760,71,0,0,190,0,41,0,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,26,0,29,18,0,0,0,3013,81,176,571,257,207,0,0,53,0
48,453,001761,0,0,0,0,0,0,0,0,0,0,137,0,0,61,0,0,0,0,0,0,0,0,36,0,0,0,0,23,0,0,1250,17,129,924,231,107,0,36,131,0
48,453,001764,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,41,0,0,0,19,1460,26,149,420,149,94,0,2,12,20
48,453,001765,19,0,0,20,0,0,0,0,0,0,176,0,0,60,0,0,0,0,0,0,60,0,0,0,0,57,0,0,3,0,2768,71,257,753,158,182,52,88,6,25
48,453,001766,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1439,56,211,405,135,208,0,46,125,17
