state,county,tract,B16008_006E,B16008_007E,B16008_009E,B16008_010E,B16008_014E,B16008_015E,B16008_017E,B16008_018E,B16008_022E,B16008_024E,B16008_025E,B16008_027E,B16008_028E,B16008_030E,B16008_032E,B16008_033E,B16008_035E,B16008_036E,B16008_039E,B16008_041E,B16008_042E,B16008_044E,B16008_045E,B16008_047E,B16008_049E,B16008_050E,B16008_052E,B16008_053E
48,029,130500,297,32,0,0,572,138,12,0,0,0,0,0,0,0,83,90,2,0,0,17,8,0,0,26,47,354,6,1
48,029,130600,270,75,0,0,731,100,0,0,0,0,0,0,0,0,38,19,0,0,0,33,0,0,0,7,39,235,0,0
48,029,130700,162,5,0,0,576,55,0,0,0,0,0,0,0,12,29,70,0,0,0,0,0,0,0,0,61,184,0,27
48,029,130800,81,64,0,0,522,77,21,0,32,0,0,0,0,31,10,68,0,0,0,97,33,0,0,0,68,405,0,0
48,029,130900,146,22,8,0,544,174,9,0,0,0,0,0,0,7,22,53,62,58,0,53,0,5,0,8,19,202,8,28
48,029,131000,131,45,0,0,557,154,8,8,0,0,0,0,0,9,23,76,0,17,0,0,0,0,0,0,31,176,0,0
48,029,131100,181,17,0,0,426,92,0,0,0,0,0,0,0,0,0,80,0,0,0,6,0,0,0,0,19,109,0,0
48,029,131200,7,26,5,0,373,58,25,0,0,0,0,0,0,0,34,16,0,0,0,0,0,0,0,0,5,116,0,101
48,029,131300,232,0,0,0,1215,297,126,16,0,0,0,0,0,0,154,269,31,0,0,0,0,0,0,38,47,293,0,0
48,029,131401,213,60,33,0,992,126,0,0,0,0,25,0,0,117,59,192,54,139,0,0,0,0,0,0,118,328,0,0
48,029,131402,111,48,0,0,144,133,0,0,0,0,0,0,0,0,15,29,0,0,0,55,9,0,0,0,103,154,0,0
48,029,131503,36,0,52,5,531,88,74,0,0,0,0,0,0,0,0,28,9,9,0,0,0,0,0,0,8,48,0,4
48,029,131504,178,24,0,0,356,77,5,0,0,0,0,0,0,54,60,172,28,4,0,0,0,0,45,12,0,265,0,119
48,029,131505,204,28,35,5,419,129,42,0,0,0,0,0,0,55,16,169,8,16,10,0,129,7,0,43,110,308,7,0
48,029,131506,264,74,0,0,527,8,6,0,0,0,0,0,0,52,60,25,0,0,0,0,0,0,0,10,13,106,0,0
48,029,131507,477,66,0,0,623,259,25,0,0,0,0,0,0,0,218,53,0,46,0,114,23,0,0,43,71,673,0,0
48,029,131601,129,18,0,0,237,47,58,11,0,0,0,0,0,9,14,84,0,6,0,0,0,0,0,0,71,80,12,0
48,029,131606,209,20,0,0,415,40,29,6,0,0,0,0,0,48,113,60,48,52,11,0,0,0,11,79,19,58,25,20
48,029,131608,149,42,0,0,515,119,18,0,0,0,0,0,0,54,70,12,94,26,0,0,0,0,0,6,19,188,33,32
48,029,131609,74,14,0,0,984,78,40,0,11,0,0,0,0,67,156,84,114,14,0,0,14,16,0,18,35,166,47,33
48,029,131610,0,28,0,0,707,114,10,9,0,0,0,0,0,66,21,11,89,60,0,0,0,0,46,0,25,43,11,38
48,029,131611,19,7,0,0,77,35,0,0,0,0,0,0,0,21,0,31,23,10,0,0,0,0,0,0,0,0,21,0
48,029,131612,51,0,6,0,256,24,15,0,0,0,0,21,0,33,85,5,11,0,0,0,0,0,0,101,14,24,10,0
48,029,131613,126,65,0,0,493,165,57,12,0,0,0,0,0,34,49,180,38,11,0,0,19,0,0,65,12,57,0,0
48,029,131614,97,0,5,0,318,85,18,0,0,0,0,0,0,25,39,39,31,27,14,0,0,0,0,0,115,66,46,43
48,029,131615,237,43,0,0,712,172,139,0,0,0,7,0,0,0,141,158,113,77,0,25,0,0,0,14,29,159,16,86
48,029,131700,15,0,2,0,32,0,32,0,0,0,0,2,0,27,3,0,8,0,0,4,0,15,1,0,0,2,16,2
48,029,131801,5,3,3,0,160,26,6,0,0,0,0,0,0,7,14,16,0,0,0,0,17,0,2,6,0,64,0,0
48,029,131802,173,113,0,0,503,146,70,8,0,0,0,0,0,15,7,125,6,30,0,0,15,0,0,11,13,106,0,0
48,029,140100,29,20,0,0,415,62,0,0,0,0,0,0,0,0,41,0,0,0,0,0,21,0,0,0,21,278,0,0
48,029,140200,113,79,0,0,820,86,0,0,0,0,0,0,0,20,38,110,7,0,0,4,6,0,0,7,73,198,0,0
48,029,140300,150,36,0,0,1118,148,12,0,0,0,0,0,0,7,62,40,0,0,0,200,19,0,0,0,92,292,0,0
48,029,140400,115,57,0,0,881,177,0,0,0,0,0,0,0,8,131,45,0,0,0,12,0,0,0,24,112,335,1,0
48,029,140500,193,16,0,0,1216,169,7,0,0,0,0,0,0,6,129,106,0,6,0,0,25,0,0,22,30,242,0,8
48,029,140600,151,11,0,0,775,110,0,0,0,0,0,0,0,7,47,95,17,1,0,0,0,0,0,0,16,93,0,0
48,029,140700,316,67,0,0,1366,326,23,0,0,0,0,0,0,26,11,69,0,26,0,35,0,0,0,0,71,180,0,14
48,029,140800,253,25,0,0,1859,240,28,29,0,0,0,0,0,1,81,137,15,2,0,11,0,0,0,0,136,356,2,1
48,029,140900,72,19,0,0,519,133,11,4,0,0,0,0,0,0,13,34,0,0,0,0,28,0,0,11,21,130,5,0
48,029,141000,164,43,0,0,1091,239,6,0,0,0,0,0,0,0,25,46,0,0,0,8,0,0,0,18,11,277,0,0
48,029,141101,104,132,0,0,912,165,34,0,0,0,0,0,0,54,28,35,8,0,5,0,0,0,0,13,147,340,0,0
48,029,141102,87,0,0,0,645,66,21,5,0,0,0,0,0,24,15,94,0,0,0,0,0,0,0,0,9,45,0,0
48,029,141200,57,140,0,0,1227,253,31,0,0,0,0,0,0,43,98,72,0,0,12,0,165,0,0,42,15,494,0,0
48,029,141300,136,0,20,0,1199,219,11,0,0,0,0,0,0,25,79,50,4,0,0,22,0,0,0,0,50,157,0,0
48,029,141402,529,20,0,0,626,100,0,0,0,0,0,0,0,26,124,140,12,11,0,32,12,0,0,6,33,213,0,0
48,029,141403,264,92,0,0,989,268,16,0,0,30,0,0,0,9,82,91,10,0,0,86,0,0,0,0,35,165,0,123
48,029,141404,229,26,0,0,1338,182,32,17,0,0,0,0,0,5,35,76,0,0,0,0,0,0,0,61,81,238,45,0
48,029,141600,305,66,0,4,1338,123,6,16,0,0,0,0,0,16,54,149,4,0,0,0,56,0,0,0,6,242,10,0
48,029,141700,159,40,0,0,1114,152,30,10,0,0,0,3,0,5,10,27,0,0,0,3,0,2,0,19,26,210,0,0
48,029,141800,247,3,0,0,727,209,17,0,0,0,0,0,0,17,27,50,0,7,0,5,0,0,0,9,14,127,0,0
48,029,141900,123,10,0,0,499,175,9,32,0,0,0,0,0,10,35,130,0,11,0,0,0,0,0,0,0,163,23,0
48,029,150100,414,190,0,0,1493,166,0,7,27,0,0,0,0,26,69,177,0,0,0,78,64,0,0,98,148,796,0,0
48,029,150300,363,53,20,0,1364,351,0,0,0,0,0,0,0,0,25,185,0,0,0,48,0,0,0,36,132,408,0,0
48,029,150400,287,23,0,0,1207,367,0,0,0,0,0,0,0,3,95,47,1,0,0,15,4,0,0,0,29,307,9,0
48,029,150501,452,192,0,0,1536,385,0,0,0,0,0,0,0,12,81,221,0,0,0,45,0,0,0,0,35,763,0,0
48,029,150502,176,57,0,0,1402,403,0,0,0,0,0,0,0,7,101,99,0,0,0,20,0,0,0,0,69,456,0,0
48,029,150600,284,103,0,0,1327,409,0,0,0,0,0,0,0,36,17,97,14,0,0,17,53,0,0,0,55,573,7,0
48,029,150700,234,162,0,0,1959,248,0,0,0,0,12,0,0,10,171,198,0,0,0,0,0,0,0,78,141,538,0,0
48,029,150800,79,15,7,0,795,216,6,0,0,0,0,0,0,10,28,60,0,0,0,0,0,0,0,0,34,11,22,0
48,029,150900,344,9,0,0,2379,304,0,0,0,0,0,0,0,0,63,181,0,0,0,0,0,0,0,8,108,537,0,0
48,029,151000,231,62,0,0,858,254,9,0,0,0,0,0,0,0,25,59,0,0,0,0,0,0,0,20,38,417,0,0
48,029,151100,422,30,0,0,2069,862,0,0,0,15,0,0,0,0,117,296,9,6,0,0,0,0,0,0,56,478,0,0
48,029,151200,498,115,0,0,3168,587,0,0,0,0,0,0,0,146,110,269,0,0,0,18,89,0,0,0,143,1183,0,2
48,029,151301,285,73,0,0,1725,460,0,0,0,0,0,0,0,0,52,215,0,0,0,7,71,0,0,147,157,768,0,0
48,029,151302,190,8,0,0,854,173,0,0,0,0,0,0,0,0,94,66,0,0,0,18,0,0,0,16,59,259,0,0
48,029,151400,225,67,0,0,1162,284,17,0,0,0,0,0,0,13,53,184,0,0,0,20,50,0,0,11,128,604,0,0
48,029,151500,158,7,0,0,807,171,0,0,0,0,0,0,0,8,5,31,4,0,0,0,0,0,0,14,21,161,0,0
48,029,151600,203,50,0,0,2185,366,20,30,0,0,0,0,0,13,30,184,25,0,31,0,0,0,0,64,31,470,0,0
48,029,151700,592,143,0,0,2125,525,0,0,0,0,10,0,0,23,172,224,0,0,0,128,0,0,0,9,96,497,0,0
48,029,151900,494,34,0,0,1708,645,30,0,0,0,0,0,0,6,85,138,8,22,0,22,0,0,0,8,83,226,0,0
48,029,152000,94,0,0,0,478,106,17,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,3,112,0,0
48,029,152100,91,30,5,0,1400,198,6,0,0,0,0,0,0,7,33,17,14,43,0,23,8,0,0,14,8,274,0,0
48,029,152201,629,125,0,0,1825,666,25,0,0,0,0,0,0,12,55,181,0,0,0,0,0,0,0,0,114,402,0,0
48,029,152202,435,107,0,0,859,225,0,0,0,0,0,0,0,0,69,23,8,0,0,0,0,0,0,0,61,432,0,0
48,029,160100,592,258,0,0,2063,442,0,0,0,0,0,0,0,0,45,145,0,1,0,91,24,0,0,60,62,1009,0,0
48,029,160200,203,12,0,12,872,212,20,0,0,0,0,0,0,6,39,55,28,0,0,0,0,0,0,6,0,146,0,5
48,029,160300,309,100,0,0,1702,409,27,0,0,0,0,0,0,16,67,121,18,18,0,34,0,0,0,18,71,316,0,0
48,029,160400,285,42,0,0,1448,342,0,0,0,12,0,0,0,18,35,78,0,0,0,77,7,0,0,12,47,379,0,0
48,029,160501,196,169,0,0,1188,277,0,0,0,0,0,0,0,0,20,56,0,0,0,13,13,0,34,0,30,83,31,32
48,029,160502,210,43,0,0,1373,270,0,0,0,0,0,0,0,0,86,63,0,0,0,85,0,0,0,0,40,374,0,1
48,029,160600,606,36,0,0,2046,408,0,0,0,7,0,0,0,8,82,111,0,0,0,30,0,0,0,0,47,400,0,0
48,029,160701,254,75,0,0,1319,434,0,0,0,0,0,0,0,0,21,84,0,0,0,0,0,0,0,0,121,81,0,0
48,029,160702,213,135,10,0,1616,454,9,8,0,0,0,0,0,0,63,71,0,9,0,0,25,0,0,21,67,415,0,0
48,029,160901,172,90,12,0,895,217,0,17,0,0,0,0,0,0,33,91,17,0,0,44,0,0,0,0,50,273,35,13
48,029,160902,580,58,0,0,1416,387,0,0,0,0,0,0,0,0,65,145,0,0,0,24,0,0,0,85,200,729,0,0
48,029,161000,189,77,0,0,1171,268,9,0,0,0,0,0,0,8,14,129,1,0,0,28,0,0,0,42,92,365,0,0
48,029,161100,680,116,0,0,2846,724,0,0,0,0,0,0,0,13,138,450,11,0,0,197,40,0,0,31,119,1011,0,0
48,029,161200,121,113,0,0,663,210,0,0,0,0,0,0,0,0,19,37,0,4,0,0,12,0,0,4,0,93,0,0
48,029,161302,671,175,0,0,1269,172,0,0,0,0,0,0,0,0,134,186,11,0,0,75,18,0,0,43,105,1028,0,0
48,029,161303,392,122,0,0,1567,241,17,0,0,0,0,0,0,0,25,196,0,0,0,70,31,0,0,17,106,473,0,0
48,029,161304,368,33,0,0,1153,157,0,0,0,0,0,0,0,0,40,144,15,15,0,48,13,0,0,15,73,470,0,0
48,029,161400,0,0,0,0,378,196,117,111,0,0,0,0,0,72,12,0,57,49,0,0,0,0,10,30,0,0,40,217
48,029,161501,433,18,0,0,2130,207,13,23,0,0,0,0,0,20,77,55,65,10,0,49,0,0,0,12,125,437,10,31
48,029,161503,385,54,0,0,833,151,25,0,0,0,0,0,0,7,106,154,19,0,0,72,41,0,0,8,69,319,9,9
48,029,161504,259,79,0,0,888,56,22,0,0,0,7,0,0,6,44,82,20,0,0,0,125,0,0,40,108,740,0,0
48,029,161600,193,61,0,0,1007,124,0,0,0,21,0,0,0,47,87,109,0,13,0,0,0,0,0,8,83,202,65,62
48,029,161801,84,90,0,13,1116,119,2,0,0,0,0,0,0,33,0,44,15,13,0,0,0,0,0,9,22,74,37,0
48,029,161802,884,145,0,0,1469,83,13,0,0,0,0,0,0,74,182,136,0,71,0,36,27,0,0,0,74,590,0,0
48,029,161901,32,0,0,0,241,70,0,0,0,0,0,0,0,23,0,0,0,0,0,16,17,0,0,0,0,185,0,0
48,029,161902,363,100,0,0,2304,518,24,0,0,0,0,0,0,0,156,219,24,0,0,14,54,0,0,55,156,805,8,0
48,029,162001,122,46,0,0,448,138,7,0,0,0,0,0,0,0,15,11,5,15,0,5,5,0,0,0,61,177,0,0
48,029,162003,364,0,2,0,1025,362,21,2,0,0,0,0,0,14,29,88,3,1,0,40,21,0,0,0,55,338,0,0
48,029,162004,237,85,0,0,962,181,0,0,0,0,0,0,0,6,21,169,0,0,0,78,0,0,0,0,123,394,0,0
48,029,170101,306,107,0,0,832,334,0,0,0,0,0,0,0,0,59,270,0,0,0,82,65,0,0,11,61,945,0,0
48,029,170102,277,108,0,0,1453,209,0,0,0,0,0,0,0,0,104,198,0,0,0,0,0,0,0,5,102,733,0,0
48,029,170200,283,72,0,0,1678,629,0,0,0,8,0,0,0,19,31,228,0,1,0,0,0,0,0,5,77,693,0,0
48,029,170300,530,172,0,0,1921,505,7,0,0,0,0,0,0,17,116,197,0,0,0,188,0,0,0,23,224,863,17,6
48,029,170401,333,91,0,0,1095,320,0,0,0,0,0,0,0,0,96,139,0,5,0,22,6,12,0,12,43,526,0,0
48,029,170402,337,0,0,0,1634,289,0,0,0,0,0,0,0,0,53,172,0,0,0,8,7,0,0,13,196,380,0,8
48,029,170500,228,12,0,0,934,452,4,0,0,0,9,0,0,22,189,218,0,10,0,7,69,0,0,36,97,642,0,6
48,029,170600,214,42,0,0,1275,205,9,0,0,0,0,0,0,0,117,170,14,15,0,115,75,0,0,0,85,321,0,0
48,029,170700,253,100,0,0,1560,368,0,0,0,10,0,0,0,26,142,191,0,0,0,39,9,0,0,21,64,383,0,32
48,029,170800,131,9,0,0,488,109,0,0,0,0,0,0,0,0,9,54,0,0,0,0,0,0,0,0,0,57,0,0
48,029,170900,262,48,0,0,1136,289,12,0,0,0,0,0,0,55,66,42,27,19,0,9,0,0,0,17,36,412,29,0
48,029,171000,681,84,0,0,2150,420,0,0,0,0,0,0,0,0,28,145,0,0,0,41,48,0,0,0,55,895,0,0
48,029,171100,266,39,0,0,1571,357,0,0,0,0,0,0,0,0,78,72,0,0,0,11,0,0,0,0,22,461,0,0
48,029,171200,446,42,0,0,1574,489,0,0,0,0,0,0,0,0,35,177,0,0,0,0,0,0,0,10,55,277,0,0
48,029,171301,210,16,0,0,1109,209,0,0,0,9,0,0,0,8,18,120,0,0,0,30,3,0,0,0,42,215,0,0
48,029,171302,83,26,0,0,1316,223,28,3,0,0,0,0,0,0,33,69,0,0,0,0,0,0,0,0,29,117,43,17
48,029,171401,367,113,0,0,1202,214,0,10,0,15,0,0,0,0,113,85,0,0,0,0,12,0,0,16,145,323,0,0
48,029,171402,640,33,0,0,1578,558,18,0,10,0,0,0,0,11,81,94,0,0,0,65,7,0,0,12,177,451,0,0
48,029,171501,310,18,0,0,958,144,0,0,0,0,0,0,0,24,43,17,0,0,0,0,0,0,0,11,27,156,0,0
48,029,171502,338,154,0,0,1514,368,11,0,0,0,0,0,0,10,108,118,3,0,0,26,31,0,0,0,158,789,0,0
48,029,171601,568,37,0,0,1064,233,0,0,0,0,0,0,0,0,284,121,0,0,0,0,0,0,0,16,205,393,0,0
48,029,171602,286,33,0,0,1071,194,0,0,0,0,0,0,0,12,73,10,0,0,0,0,0,0,0,6,3,148,0,0
48,029,171700,399,67,0,0,2147,288,41,0,0,0,0,0,0,109,21,32,33,0,0,0,24,0,0,10,48,595,53,22
48,029,171801,186,31,0,0,1439,298,0,0,0,0,0,0,0,6,106,118,20,7,0,92,0,0,0,11,64,456,0,28
48,029,171802,298,166,0,0,1712,257,14,0,0,0,0,0,0,11,62,118,0,0,0,66,55,0,0,14,0,572,0,0
48,029,171902,334,130,31,0,2522,580,120,0,0,0,0,0,0,53,217,161,163,90,0,72,0,0,51,18,157,183,101,75
48,029,171903,288,0,0,0,1481,437,30,0,0,0,0,0,0,23,167,91,8,0,0,0,0,20,0,0,34,283,82,18
48,029,171912,182,23,0,19,1008,108,63,20,0,0,0,0,0,145,129,94,47,11,30,10,0,0,0,44,26,201,46,26
48,029,171913,147,78,10,0,1147,165,44,0,0,11,0,0,0,53,75,80,14,0,0,44,0,0,0,19,88,284,11,7
48,029,171914,170,28,0,0,1198,100,0,0,0,0,0,0,0,50,100,110,28,10,0,15,0,0,0,25,15,150,13,0
48,029,171915,42,7,0,0,358,41,0,12,0,0,0,0,0,17,5,19,9,0,0,0,0,0,0,0,75,11,0,0
48,029,171916,438,56,0,0,1088,181,76,17,12,0,0,0,0,54,215,182,34,22,13,104,0,0,0,101,86,135,31,32
48,029,171917,298,0,0,0,870,181,69,0,0,0,0,0,0,155,187,197,84,89,0,0,0,0,0,0,34,52,54,19
48,029,171918,336,31,23,0,1239,66,52,43,21,0,0,0,0,46,208,70,85,40,0,0,51,0,22,11,8,213,68,69
48,029,171919,328,17,0,0,896,52,32,0,0,0,0,0,0,18,185,30,0,0,39,23,0,0,0,29,99,104,0,8
48,029,171920,354,141,0,0,1782,235,95,31,0,10,0,0,0,85,65,161,20,22,0,0,0,0,0,14,113,290,44,0
48,029,171921,292,67,0,0,1095,138,10,0,0,10,10,0,0,23,191,188,45,6,12,0,0,51,0,11,166,220,19,30
48,029,171922,60,41,0,0,803,75,36,0,0,0,0,0,0,19,142,78,0,0,0,0,0,0,0,16,55,58,0,0
48,029,171923,120,54,78,0,1939,170,41,0,0,0,0,0,0,98,120,157,53,100,0,0,0,48,0,24,50,116,354,201
48,029,171924,220,90,0,0,539,349,35,0,13,0,0,0,0,0,111,43,143,52,0,0,0,41,0,27,97,87,22,13
48,029,171925,68,11,114,0,1653,110,143,23,0,0,0,0,0,231,157,160,141,154,9,0,0,0,0,16,68,47,66,135
48,029,172002,271,59,0,0,1301,176,131,0,0,0,0,0,0,45,135,95,47,18,0,0,34,0,0,0,20,77,23,29
48,029,172003,67,10,0,0,617,135,44,0,0,0,0,0,0,64,31,48,52,11,0,0,0,0,0,0,43,90,267,118
48,029,172004,99,9,24,0,496,41,6,12,20,0,0,0,0,19,23,0,120,0,0,0,0,0,0,19,10,85,0,33
48,029,172005,109,33,45,6,418,131,92,0,0,0,0,0,0,88,69,36,95,40,31,0,0,0,0,7,88,12,90,57
48,029,172006,118,8,0,0,1038,76,52,0,0,0,0,0,0,39,100,17,133,0,0,0,0,0,19,37,8,37,9,75
48,029,172007,216,39,0,0,1081,151,64,35,0,0,0,0,1,102,193,211,78,24,38,0,0,0,0,72,74,69,70,0
48,029,180101,62,32,0,0,1608,327,0,0,0,0,0,0,0,23,91,111,0,14,0,42,0,0,0,17,85,308,15,0
48,029,180102,70,0,0,0,510,110,1,0,0,0,0,0,0,49,41,118,0,0,0,0,0,0,0,0,3,9,0,0
48,029,180201,161,120,0,0,903,195,10,0,0,0,0,0,0,0,77,222,6,25,0,43,0,0,0,0,72,788,8,34
48,029,180202,125,73,0,0,1185,187,14,0,0,0,0,0,0,32,27,79,37,2,0,42,1,0,0,0,0,459,0,0
48,029,180300,175,36,0,0,1172,213,3,0,0,0,0,0,0,17,91,51,0,0,0,9,0,0,0,21,0,259,0,0
48,029,180400,249,8,0,0,1112,120,0,0,0,0,0,0,0,0,76,34,0,8,0,33,31,0,0,0,39,621,9,0
48,029,180501,66,44,0,0,1307,187,25,0,0,0,0,0,0,34,45,187,33,10,0,76,0,0,0,59,137,361,15,0
48,029,180503,392,15,0,0,1544,294,0,0,0,0,0,0,0,3,82,172,0,14,0,16,0,0,0,6,67,322,0,0
48,029,180504,281,74,0,0,1261,439,0,0,0,0,0,0,0,0,50,117,0,0,0,12,0,0,0,10,154,427,0,0
48,029,180602,57,0,0,0,910,77,46,0,0,0,0,0,0,23,93,80,9,5,0,15,0,0,0,0,14,50,0,69
48,029,180603,24,2,2,0,297,62,25,0,0,0,0,0,0,0,23,12,14,0,0,0,0,0,0,0,6,0,23,0
48,029,180604,235,28,0,0,1679,340,0,0,0,0,0,0,0,0,86,111,0,18,0,0,0,0,0,92,103,283,15,0
48,029,180701,210,15,0,0,907,56,61,0,0,0,0,0,0,42,230,71,46,9,0,0,0,0,0,12,27,7,71,85
48,029,180702,190,54,0,0,1471,140,44,0,0,13,0,0,0,0,12,42,26,18,0,12,0,0,0,0,230,147,20,131
48,029,180800,67,0,0,0,538,78,0,0,0,0,0,0,0,0,15,50,0,0,0,18,0,0,0,7,36,179,7,39
48,029,180901,223,31,10,0,1392,254,18,0,0,8,0,0,0,45,116,183,0,5,16,0,0,0,0,8,66,238,9,16
48,029,180902,549,186,0,0,1508,267,10,0,0,0,0,0,0,57,230,224,0,0,0,76,0,0,0,16,68,836,17,0
48,029,181001,202,18,0,0,725,127,33,0,0,0,0,0,0,23,155,27,15,0,0,98,32,0,0,31,75,302,13,0
48,029,181003,139,18,16,0,848,30,65,0,0,21,0,0,0,98,62,44,36,119,0,33,93,54,0,0,151,235,189,119
48,029,181004,184,0,0,0,1219,29,110,0,0,0,0,0,0,45,213,31,73,18,0,3,0,0,0,19,219,42,112,105
48,029,181005,180,0,0,0,922,52,60,10,0,0,0,0,0,0,35,22,0,0,0,0,0,0,50,20,37,300,15,153
48,029,181100,208,0,0,0,1018,172,54,0,0,0,0,0,0,91,101,125,149,39,0,0,0,0,0,0,50,207,37,0
48,029,181200,40,0,0,0,777,61,21,0,0,0,0,0,0,62,74,9,29,0,0,0,0,8,0,16,84,33,18,8
48,029,181301,40,0,0,0,689,50,83,0,0,0,0,0,0,17,82,0,115,49,0,0,0,0,0,50,121,64,39,18
48,029,181302,194,50,0,0,1057,143,65,17,11,0,0,0,0,33,80,50,33,12,0,0,0,0,0,31,95,90,23,184
48,029,181303,27,0,29,0,437,43,14,0,0,0,0,0,0,60,0,0,16,40,13,0,0,14,276,45,0,76,67,706
48,029,181402,37,0,0,0,310,56,34,0,0,0,0,0,0,2,28,14,16,2,0,0,0,0,0,0,55,18,134,77
48,029,181403,125,54,0,0,990,63,112,0,0,0,0,0,0,139,140,55,54,34,0,0,0,0,0,82,22,137,209,411
48,029,181404,57,0,0,13,232,0,125,8,0,0,0,0,0,79,72,23,56,17,14,0,0,66,40,30,62,30,866,591
48,029,181503,81,48,0,0,865,113,189,33,0,0,0,0,0,119,51,14,195,25,0,0,0,0,0,86,38,50,76,68
48,029,181504,122,21,12,0,1248,138,37,0,0,16,16,0,0,25,63,45,26,50,0,52,52,0,19,11,153,102,116,150
48,029,181505,84,70,0,0,828,125,10,0,0,0,0,0,0,38,166,73,9,11,0,0,0,0,0,0,16,112,0,5
48,029,181506,324,50,0,0,791,132,8,0,0,0,0,0,0,43,33,42,59,22,0,0,0,0,0,0,12,379,37,42
48,029,181601,39,8,0,0,714,115,9,0,0,0,0,0,0,7,64,49,0,0,0,32,5,0,0,21,10,167,0,0
48,029,181602,238,77,14,0,1530,339,0,0,0,0,0,130,0,9,65,55,108,88,0,19,0,65,0,0,113,265,0,51
48,029,181703,56,16,0,0,635,85,145,0,0,0,0,0,0,97,86,148,61,32,0,0,0,0,0,8,78,18,0,63
48,029,181704,251,27,0,0,1240,230,34,12,25,0,0,0,12,83,146,74,75,91,0,0,9,0,0,0,89,200,43,52
48,029,181705,117,14,0,0,734,127,53,0,0,0,0,21,0,6,146,23,128,71,0,18,0,0,0,49,119,123,115,188
48,029,181711,239,36,85,0,1333,171,81,16,0,60,0,16,0,92,176,18,205,78,0,14,0,0,18,1,38,111,51,70
48,029,181712,54,0,0,0,736,142,5,0,0,0,0,0,0,37,60,75,0,48,0,0,0,0,0,0,15,24,3,9
48,029,181713,124,150,0,0,1372,304,16,16,0,0,0,0,0,34,73,124,95,7,0,0,25,0,0,21,0,145,6,0
48,029,181715,274,43,0,0,1139,115,0,0,0,0,0,0,0,61,141,144,11,13,17,25,0,0,0,18,25,191,0,13
48,029,181716,222,87,90,0,2030,166,74,22,0,0,0,0,0,124,126,44,47,0,0,5,0,0,0,10,47,255,20,0
48,029,181718,81,19,8,0,619,35,23,0,0,0,0,11,0,38,76,21,16,0,0,0,0,0,0,39,9,43,16,21
48,029,181720,176,17,0,0,689,153,77,13,0,0,0,0,0,9,56,19,102,54,0,26,0,0,0,0,58,53,0,0
48,029,181721,104,0,34,0,471,95,58,0,15,0,0,28,0,22,89,52,72,43,0,8,0,0,0,0,58,76,14,0
48,029,181722,82,31,13,0,1083,75,6,0,11,0,0,0,0,27,103,44,47,49,0,19,10,0,0,32,43,56,23,0
48,029,181723,28,42,0,0,911,103,0,0,0,0,32,0,0,52,139,14,28,23,0,0,0,0,0,8,44,76,13,10
48,029,181724,76,0,41,12,556,35,6,0,16,0,0,0,0,71,22,48,135,25,0,0,0,28,0,0,10,20,12,92
48,029,181725,61,95,0,0,884,122,36,15,0,0,0,0,0,30,86,87,10,0,0,0,0,0,0,22,183,186,129,26
48,029,181726,356,13,80,0,1508,164,116,68,0,0,0,0,0,172,11,144,91,103,20,0,0,0,0,78,70,222,37,0
48,029,181727,59,0,0,0,685,178,10,0,0,10,0,0,0,0,91,18,28,17,0,0,0,0,0,17,34,107,33,0
48,029,181728,547,228,57,0,1780,342,119,0,0,0,0,0,0,199,230,187,184,51,0,17,0,0,0,89,39,194,71,142
48,029,181729,72,66,18,0,501,139,13,8,0,0,0,0,0,38,16,27,47,0,0,26,0,46,0,34,12,256,61,56
48,029,181730,156,13,0,0,840,59,8,0,0,0,0,0,0,31,103,46,103,0,0,0,0,0,0,17,9,114,0,0
48,029,181731,160,55,17,0,1290,177,18,0,13,0,0,0,0,86,69,152,0,11,0,0,0,0,0,45,68,116,46,0
48,029,181808,87,0,4,0,173,43,9,0,0,0,0,0,0,19,18,36,20,25,0,0,0,10,0,0,62,87,14,37
48,029,181809,106,15,0,42,946,256,59,0,0,0,0,0,0,17,321,92,84,77,30,0,0,37,0,60,64,282,11,28
48,029,181811,162,12,32,0,612,46,0,9,0,0,0,0,0,61,136,37,107,133,0,9,0,0,0,0,37,45,60,0
48,029,181813,256,0,41,0,786,145,0,0,0,0,0,0,0,90,46,83,116,122,0,44,0,0,0,104,188,269,369,181
48,029,181814,15,0,0,30,489,57,104,13,0,0,0,0,0,27,47,8,0,15,0,0,0,0,0,18,163,18,81,51
48,029,181815,0,0,0,0,551,49,0,16,0,0,0,0,0,39,97,7,11,0,0,0,0,0,17,0,0,11,118,94
48,029,181816,233,0,8,0,862,79,39,6,0,0,0,0,0,31,170,74,94,46,0,0,0,0,0,0,0,41,31,0
48,029,181817,10,19,0,0,677,56,14,0,0,0,0,0,0,100,38,22,88,37,0,12,66,0,0,0,27,178,0,0
48,029,181818,64,0,22,0,716,69,0,0,0,0,0,0,0,17,40,40,11,12,0,110,0,0,161,0,173,143,0,64
48,029,181819,119,20,45,0,760,183,37,0,0,0,0,25,0,47,125,108,132,43,0,38,18,7,0,17,86,267,60,40
48,029,181820,13,12,13,0,878,15,158,17,0,0,0,11,0,153,65,35,133,29,0,0,0,0,13,92,58,40,268,327
48,029,181821,10,0,0,21,539,95,35,0,0,0,0,7,0,35,51,21,115,79,0,0,0,0,14,11,78,0,73,116
