state,county,tract,C15010B_002E,C15010B_003E,C15010B_004E,C15010B_005E,C15010B_006E,C15010C_002E,C15010C_003E,C15010C_004E,C15010C_005E,C15010C_006E,C15010D_002E,C15010D_003E,C15010D_004E,C15010D_005E,C15010D_006E,C15010E_002E,C15010E_003E,C15010E_004E,C15010E_005E,C15010E_006E,C15010F_002E,C15010F_003E,C15010F_004E,C15010F_005E,C15010F_006E,C15010G_002E,C15010G_003E,C15010G_004E,C15010G_005E,C15010G_006E,C15010H_002E,C15010H_003E,C15010H_004E,C15010H_005E,C15010H_006E,C15010I_002E,C15010I_003E,C15010I_004E,C15010I_005E,C15010I_006E
48,303,010600,15,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,36,20,274,79,17,1,42,0,0
48,303,010700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,320,79,92,155,118,8,5,0,14,22
48,303,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,305,950400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,0,3,0,72,20,32,49,63,6,0,15,3,0
48,305,950500,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,28,61,48,42,0,0,24,0,0
48,305,950600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,14,10,29,9,0,0,0,0,0
48,307,950300,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,62,65,133,32,0,11,13,0,0
48,307,950400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,45,28,18,133,3,14,0,0,0,0
48,307,950500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,61,4,29,85,36,0,0,0,0,0
48,309,000100,8,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,5,0,0,4,0,0,0,0,0,0,0,0,5,57,0,54,49,125,0,0,0,0,11
48,309,000200,7,0,0,0,0,0,0,0,0,0,43,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35,8,42,8,0,0,0,0
48,309,000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
48,309,000400,67,0,22,17,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,89,0,97,36,189,32,0,0,20,0
48,309,000598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,4,6,46
48,309,000700,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,11,39,36,77,0,0,0,0,0
48,309,000800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,29,24,44,0,0,5,0,0
48,309,000900,0,0,0,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,77,40,68,35,105,9,0,0,0,5
48,309,001000,6,0,16,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,24,12,0,0,50,21,0,0,0,0
48,309,001100,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,0,0,23,10,0,0,0,13
48,309,001200,0,0,0,7,11,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12
48,309,001300,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,0,19,0,34,25,72,0,0,0,23,0
48,309,001400,119,15,46,94,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,22,34,0,0,0,0,0,0
48,309,001500,56,0,7,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
48,309,001600,0,0,0,0,41,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,0,33,0,0,0,0,25,0,22,43,0,62,0,0,13,16
48,309,001700,21,0,0,65,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62,9,10,36,8,0,0,0,0,0
48,309,001800,19,0,7,12,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,42,0,14,14,62,0,4,0,4,0
48,309,001900,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,6,0,0,0,0,0,23,0,6,7,17,0,7,0,6,6
48,309,002000,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,46,109,131,95,0,0,15,0,12
48,309,002100,0,0,9,8,27,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,13,20,24,23,16,0,0,0,22
48,309,002302,19,0,59,24,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,30,19,54,31,103,0,9,11,0,0
48,309,002498,8,12,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,51,291,131,210,24,27,14,0,6
48,309,002501,0,21,7,36,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,59,60,128,133,233,0,0,12,35,38
48,309,002503,13,0,12,15,38,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,121,378,301,249,0,0,18,16,0
48,309,002504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,345,101,297,276,409,0,0,0,0,0
48,309,002600,12,0,19,27,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,96,414,374,463,0,0,38,0,19
48,309,002700,8,0,32,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,51,35,77,0,0,6,11,7
48,309,002800,34,0,0,0,0,0,0,0,0,0,51,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,45,187,160,265,0,0,0,8,0
48,309,002900,0,0,0,0,0,0,0,0,10,0,35,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,57,252,181,146,13,9,29,0,8
48,309,003000,12,0,0,0,0,0,0,0,0,0,17,0,0,0,6,0,0,0,0,0,7,0,0,2,10,0,0,0,0,20,104,27,63,42,210,39,0,0,3,57
48,309,003200,8,11,8,33,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,7,23,37,31,0,0,0,0,0
48,309,003300,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,9,0,15,0,0,0,3,0
48,309,003400,0,0,0,14,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,46,185,267,148,20,0,19,21,0
48,309,003500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,88,27,76,67,43,0,0,0,0,9
48,309,003601,13,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,57,17,29,125,77,0,0,0,0,0
48,309,003602,0,0,3,0,7,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,24,8,19,67,50,2,0,0,0,0
48,309,003701,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,31,79,42,90,0,14,0,0,0
48,309,003703,9,8,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,98,195,214,189,37,0,0,0,0
48,309,003706,67,7,34,150,41,0,0,0,0,0,61,46,50,18,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,54,559,54,470,483,221,93,0,36,34,45
48,309,003707,17,36,0,82,3,0,0,0,0,0,60,0,26,8,0,0,0,0,0,0,47,0,0,0,3,23,7,3,0,0,429,73,459,334,343,86,0,3,24,52
48,309,003708,39,0,26,0,0,0,0,0,0,0,95,0,99,0,13,0,0,0,0,0,0,16,0,0,0,0,0,34,0,28,401,47,127,300,285,43,16,0,0,42
48,309,003801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,184,270,306,231,164,10,0,7,3,7
48,309,003802,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,62,43,118,95,9,0,14,0,11
48,309,003900,17,0,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,8,0,339,66,388,383,231,0,0,0,0,17
48,309,004000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,140,286,229,164,0,12,0,7,0
48,309,004102,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,25,274,63,242,245,119,16,0,10,20,37
48,309,004103,4,0,25,16,0,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,286,61,304,316,182,11,17,61,21,50
48,309,004201,11,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,23,67,74,44,0,8,0,0,0
48,309,004202,4,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,49,60,67,85,87,0,3,0,0,0
48,309,004300,0,0,8,0,0,2,0,0,3,0,0,0,0,0,6,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,32,11,11,37,5,25,0,20,17,28
48,309,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,311,950100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11
48,313,000100,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,18,15,39,18,51,0,0,0,0,0
48,313,000200,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,27,39,36,24,0,0,0,4,0
48,313,000300,4,4,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,13,32,104,24,0,0,0,0,6
48,313,000400,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,25,91,91,16,0,0,4,7,4
48,315,950100,0,0,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,83,16,72,51,0,0,0,0,43
48,315,950200,17,0,26,19,34,0,0,0,0,0,24,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,38,28,67,0,0,0,0,0
48,315,950300,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,30,37,41,0,0,0,0,0
48,315,950400,3,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,29,34,71,80,0,0,0,0,0
48,317,950100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,21,72,47,0,0,0,0,0
48,317,950200,0,0,0,21,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,13,54,48,32,5,31,21,4,0
48,319,950100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,11,94,88,25,0,25,0,18
48,319,950200,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,174,6,56,98,83,8,0,6,0,0
48,321,730100,0,23,0,4,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,31,52,15,0,0,0,15,0
48,321,730201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,9,46,124,51,16,0,0,22,0
48,321,730202,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,14,77,15,0,0,0,0,0
48,321,730301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,85,10,141,155,139,39,58,2,55,46
48,321,730302,0,16,8,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,44,0,24,45,15,53,0,92,36,0
48,321,730303,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,4,46,14,5,0,0,0,0,0
48,321,730400,2,0,16,33,4,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,6,99,52,8,0,0,0,0,0
48,321,730501,12,0,0,0,53,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,82,18,103,90,26,0,0,9,8,0
48,321,730600,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,41,64,140,20,0,0,0,19,0
48,321,730700,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,28,33,94,8,0,0,0,0,0
48,321,990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,323,950201,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,26,90,13
48,323,950204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,0,0,0,0,0,0,0,0,14,22,16
48,323,950205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,121,123
48,323,950300,0,0,0,0,0,23,0,0,0,0,52,0,0,0,30,0,0,0,0,0,11,0,26,0,0,0,0,13,0,0,116,0,16,5,17,271,0,246,418,117
48,323,950400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,8,0,0,0,12,0,0,0,0,0,0,0,0,90,0,51,67,14
48,323,950500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,8,0,0,5,0,23,15,0,100,27,58,106,133
48,323,950601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,41,18,7,20,13
48,323,950602,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,16,0,25,46,54,219,56
48,323,950700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,32,12,32,38,35,196,57,64,203,10
48,325,000101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,40,37,75,126,85,0,0,129,40,118
48,325,000102,0,0,6,23,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,8,0,9,0,0,31,26,0,0,0,420,102,321,327,235,100,28,164,48,13
48,325,000200,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,48,54,33,12,0,0,0,3
48,325,000300,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,4,0,114,61,87,190,89,0,36,33,52,57
48,325,000401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,7,31,62,24,23,0,19,32,93
48,325,000402,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,48,35,82,101,8,6,39,100,0
48,325,000500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,211,18,62,167,64,25,0,52,23,36
48,325,000800,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,13,53,254,88,0,0,0,0,18
48,327,950300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,113,0,32,106,29,1,0,0,0,2
48,329,000100,79,0,41,20,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,71,0,0,8,0,0,0,0,40,6,17,15,21,11,9,99,0,0
48,329,000200,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,24,0,151,55,334,179,263,50,0,15,66,0
48,329,000302,0,0,24,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,23,171,174,120,0,0,2,33,41
48,329,000303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,77,248,208,161,21,0,12,0,0
48,329,000304,0,10,10,8,0,19,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,26,0,16,0,14,0,14,417,83,251,145,156,0,0,0,26,0
48,329,000305,56,0,0,0,15,0,0,0,0,0,0,31,26,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,27,391,66,328,86,288,0,0,23,27,12
48,329,000401,0,0,7,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,69,27,65,30,4,24,0,14,2,4
48,329,000402,0,0,0,15,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,105,0,55,83,99,17,0,9,6,49
48,329,000500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,296,6,58,112,133,42,0,0,13,0
48,329,000600,0,0,10,0,26,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,24,0,35,0,0,0,0,0,0,0,223,41,147,97,105,101,0,57,44,17
48,329,001100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,53,30,156,0,0,18,10,0
48,329,001200,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,47,49,22,29,23,0,0,0
48,329,001300,6,0,23,0,27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,43,0,7,13,0,0,0,0,90,9,85,94,125,56,30,65,20,36
48,329,001400,0,0,29,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,8,0,0,0,8,0
48,329,001500,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,22,0,10,7,0,0,0,14,14,29
48,329,001700,19,25,33,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,6,1,13,0,19
48,329,010104,0,16,11,93,39,0,0,0,0,0,0,37,8,0,0,0,0,0,0,0,18,0,0,8,0,21,0,46,0,0,514,85,561,125,290,61,0,18,126,55
48,329,010105,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,5,73,75,50,1,0,26,20,0
48,329,010106,0,0,18,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,287,34,122,163,177,88,0,18,0,0
48,329,010107,0,0,0,0,0,0,0,0,0,0,11,24,0,0,23,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,409,101,255,197,296,69,17,117,0,0
48,329,010108,70,0,0,38,29,0,0,0,0,0,14,0,0,0,28,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,374,28,256,134,246,0,0,11,0,47
48,329,010109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,127,25,91,93,89,0,0,15,0,90
48,329,010112,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,212,643,294,411,66,79,13,129,0
48,329,010113,0,0,0,0,0,0,20,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,49,0,0,21,0,0,0,313,172,466,309,257,18,42,20,155,63
48,329,010114,0,0,0,0,0,0,0,0,14,0,19,0,96,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,7,207,159,252,133,0,51,7,66
48,329,010200,0,26,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,18,48,0,0,0,19
48,329,980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,331,950100,8,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,19,42,105,84,0,0,0,7,0
48,331,950300,0,0,4,0,0,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,107,14,26,68,47,23,0,0,20,10
48,331,950401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,15,51,173,61,0,0,0,0,0
48,331,950402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,33,51,57,25,0,0,0,12,0
48,331,950500,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,5,54,63,52,0,6,0,0,0
48,331,950700,8,0,0,29,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,65,16,190,268,145,9,0,0,0,25
48,331,950800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,21,18,88,39,0,0,0,0,0
48,333,950100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,11,36,110,45,8,2,0,0,0
48,333,950200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,123,7,70,151,51,0,7,1,14,0
48,335,950200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,45,150,58,6,4,0,20,44
48,335,950400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,16,59,28,1,5,1,0,4
48,337,950100,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,115,14,63,116,111,2,0,0,0,5
48,337,950200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,39,32,63,22,0,0,0,0,0
48,337,950300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,75,14,31,6,0,0,3,9,12
48,337,950400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,91,76,142,214,49,0,0,0,14,0
48,337,950500,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,90,74,101,48,0,0,0,10,0
48,337,950600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,103,4,66,53,69,0,7,0,0,0
48,339,690100,0,0,0,0,0,0,0,22,0,0,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,21,306,53,292,120,164,0,0,22,3,13
48,339,690201,0,0,0,0,0,0,0,0,5,0,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,142,410,311,209,30,0,9,0,31
48,339,690202,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,316,117,243,254,59,112,0,17,0,2
48,339,690300,8,0,0,4,14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6,155,61,98,57,127,10,0,0,12,0
48,339,690401,0,0,14,113,12,0,0,0,0,0,38,0,43,0,13,0,0,0,0,0,47,0,0,0,0,0,0,29,0,0,282,35,301,151,307,55,0,8,0,9
48,339,690402,0,0,52,1,0,0,0,50,0,0,99,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,369,652,343,408,0,0,64,0,26
48,339,690500,0,0,0,0,0,0,0,0,0,0,22,81,28,41,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1009,90,327,325,588,23,0,0,0,0
48,339,690601,53,0,0,0,0,0,0,0,0,0,328,80,64,0,118,0,0,37,0,0,23,0,31,0,51,0,0,84,0,0,1967,1035,1832,700,1465,242,54,177,0,12
48,339,690602,84,24,0,0,0,0,0,0,4,0,490,98,45,28,19,0,0,0,0,0,0,0,26,0,0,0,17,7,0,11,2358,583,981,609,1393,345,132,452,63,195
48,339,690700,13,7,0,0,33,0,0,0,0,0,130,68,36,0,0,0,0,0,0,0,0,28,3,0,3,12,6,0,27,0,1058,319,658,339,467,77,66,53,27,44
48,339,690800,0,0,0,0,0,0,0,0,0,0,66,15,79,36,23,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,583,85,453,208,262,41,0,61,36,0
